"scenario","scenario_label","relative_day","prob_hosp","delay_hosp","prob_unsafe_funeral_comm","prob_unsafe_funeral_hosp","prob_unsafe_funeral_etu","prop_etu","ipc_helper","q_value"
"logistic","logistic",207,0.588168686166667,2.6915511403125,0.3383102280625,0.0205915656916667,0,0.6616897719375,0.6616897719375,0.735210857708333
"logistic","logistic",208,0.5881695046,2.691546536625,0.338309307325,0.02059152477,0,0.661690692675,0.661690692675,0.73521188075
"logistic","logistic",209,0.588170276190667,2.6915421964275,0.3383084392855,0.0205914861904667,0,0.6616915607145,0.6616915607145,0.735212845238333
"logistic","logistic",210,0.588171004181333,2.69153810148,0.338307620296,0.0205914497909333,0,0.661692379704,0.661692379704,0.735213755226667
"logistic","logistic",211,0.588171691496,2.691534235335,0.338306847067,0.0205914154252,0,0.661693152933,0.661693152933,0.73521461437
"logistic","logistic",212,0.588172340864,2.69153058264,0.338306116528,0.0205913829568,0,0.661693883472,0.661693883472,0.73521542608
"logistic","logistic",213,0.588172954764,2.6915271294525,0.3383054258905,0.0205913522618,0,0.6616945741095,0.6616945741095,0.735216193455
"logistic","logistic",214,0.588173535634667,2.691523862055,0.338304772411,0.0205913232182667,0,0.661695227589,0.661695227589,0.735216919543333
"logistic","logistic",215,0.588174085533333,2.691520768875,0.338304153775,0.0205912957233333,0,0.661695846225,0.661695846225,0.735217606916667
"logistic","logistic",216,0.588174606429333,2.691517838835,0.338303567767,0.0205912696785333,0,0.661696432233,0.661696432233,0.735218258036667
"logistic","logistic",217,0.588175100206667,2.6915150613375,0.3383030122675,0.0205912449896667,0,0.6616969877325,0.6616969877325,0.735218875258333
"logistic","logistic",218,0.588175568549333,2.69151242691,0.338302485382,0.0205912215725333,0,0.661697514618,0.661697514618,0.735219460686667
"logistic","logistic",219,0.588176013022667,2.6915099267475,0.3383019853495,0.0205911993488667,0,0.6616980146505,0.6616980146505,0.735220016278333
"logistic","logistic",220,0.588176435125333,2.69150755242,0.338301510484,0.0205911782437333,0,0.661698489516,0.661698489516,0.735220543906667
"logistic","logistic",221,0.5881768362,2.691505296375,0.338301059275,0.02059115819,0,0.661698940725,0.661698940725,0.73522104525
"logistic","logistic",222,0.588177217512,2.691503151495,0.338300630299,0.0205911391244,0,0.661699369701,0.661699369701,0.73522152189
"logistic","logistic",223,0.588177580212,2.6915011113075,0.3383002222615,0.0205911209894,0,0.6616997777385,0.6616997777385,0.735221975265
"logistic","logistic",224,0.588177925437333,2.691499169415,0.338299833883,0.0205911037281333,0,0.661700166117,0.661700166117,0.735222406796667
"logistic","logistic",225,0.588178254134667,2.6914973204925,0.3382994640985,0.0205910872932667,0,0.6617005359015,0.6617005359015,0.735222817668333
"logistic","logistic",226,0.588178567330667,2.691495558765,0.338299111753,0.0205910716334667,0,0.661700888247,0.661700888247,0.735223209163333
"logistic","logistic",227,0.588178865805333,2.691493879845,0.338298775969,0.0205910567097333,0,0.661701224031,0.661701224031,0.735223582256667
"logistic","logistic",228,0.588179150465333,2.6914922786325,0.3382984557265,0.0205910424767333,0,0.6617015442735,0.6617015442735,0.735223938081667
"logistic","logistic",229,0.588179422085333,2.69149075077,0.338298150154,0.0205910288957333,0,0.661701849846,0.661701849846,0.735224277606667
"logistic","logistic",230,0.588179681382667,2.6914892922225,0.3382978584445,0.0205910159308667,0,0.6617021415555,0.6617021415555,0.735224601728333
"logistic","logistic",231,0.58817992896,2.6914878996,0.33829757992,0.020591003552,0,0.66170242008,0.66170242008,0.7352249112
"logistic","logistic",232,0.588180165514667,2.69148656898,0.338297313796,0.0205909917242667,0,0.661702686204,0.661702686204,0.735225206893333
"logistic","logistic",233,0.588180391582667,2.6914852973475,0.3382970594695,0.0205909804208667,0,0.6617029405305,0.6617029405305,0.735225489478333
"logistic","logistic",234,0.588180607770667,2.69148408129,0.338296816258,0.0205909696114667,0,0.661703183742,0.661703183742,0.735225759713333
"logistic","logistic",235,0.588180814514667,2.691482918355,0.338296583671,0.0205909592742667,0,0.661703416329,0.661703416329,0.735226018143333
"logistic","logistic",236,0.588181012418667,2.691481805145,0.338296361029,0.0205909493790667,0,0.661703638971,0.661703638971,0.735226265523333
"logistic","logistic",237,0.588181201822667,2.6914807397475,0.3382961479495,0.0205909399088667,0,0.6617038520505,0.6617038520505,0.735226502278333
"logistic","logistic",238,0.588181383208,2.691479719455,0.338295943891,0.0205909308396,0,0.661704056109,0.661704056109,0.73522672901
"logistic","logistic",239,0.588181556992,2.69147874192,0.338295748384,0.0205909221504,0,0.661704251616,0.661704251616,0.73522694624
"logistic","logistic",240,0.588181723494667,2.6914778053425,0.3382955610685,0.0205909138252667,0,0.6617044389315,0.6617044389315,0.735227154368333
"logistic","logistic",241,0.588181883142667,2.6914769073225,0.3382953814645,0.0205909058428667,0,0.6617046185355,0.6617046185355,0.735227353928333
"logistic","logistic",242,0.588182036209333,2.6914760463225,0.3382952092645,0.0205908981895333,0,0.6617047907355,0.6617047907355,0.735227545261667
"logistic","logistic",243,0.588182183021333,2.691475220505,0.338295044101,0.0205908908489333,0,0.661704955899,0.661704955899,0.735227728776667
"logistic","logistic",244,0.588182323937333,2.6914744278525,0.3382948855705,0.0205908838031333,0,0.6617051144295,0.6617051144295,0.735227904921667
"logistic","logistic",245,0.588182459150667,2.6914736672775,0.3382947334555,0.0205908770424667,0,0.6617052665445,0.6617052665445,0.735228073938333
"logistic","logistic",246,0.588182588941333,2.691472937205,0.338294587441,0.0205908705529333,0,0.661705412559,0.661705412559,0.735228236176667
