"scenario","particle_id","rep","arm","n_hcw_deaths","hcw_days_lost","counterfactual_hcw","prevented_hcw","baseline_days_lost","obv_efficacy","obv_coverage"
"DRC",49,4,"cov10_obv50",24,7343.98258171212,26,2,7887.40767956256,0.5,0.1
"DRC",49,5,"cov10_obv50",24,7343.98258171212,26,2,7887.40767956256,0.5,0.1
"DRC",49,6,"cov10_obv50",170,126876.592585256,177,7,132235.424392595,0.5,0.1
"DRC",49,7,"cov10_obv50",16,5941.8212772001,17,1,6119.70930548909,0.5,0.1
"DRC",49,8,"cov10_obv50",17,1367.02820744941,18,1,1423.32247619261,0.5,0.1
"DRC",49,9,"cov10_obv50",13,3477.92106077949,13,0,3477.92106077949,0.5,0.1
"DRC",49,10,"cov10_obv50",25,17635.1534365181,25,0,18406.7221457533,0.5,0.1
"DRC",50,1,"cov10_obv50",2,353.281912223701,2,0,353.281912223701,0.5,0.1
"DRC",50,2,"cov10_obv50",113,66103.9286467384,119,6,70168.6707653767,0.5,0.1
"DRC",50,3,"cov10_obv50",24,3690.33330987608,24,0,3853.46093616652,0.5,0.1
"DRC",50,4,"cov10_obv50",222,109535.024919533,232,10,115523.300600158,0.5,0.1
"DRC",50,5,"cov10_obv50",185,30053.5414525521,196,11,31756.8458906372,0.5,0.1
"DRC",50,6,"cov10_obv50",16,3041.25413130437,18,2,3295.61911330974,0.5,0.1
"DRC",50,7,"cov10_obv50",16,3041.25413130437,18,2,3295.61911330974,0.5,0.1
"DRC",50,8,"cov10_obv50",61,26364.3732818701,63,2,27462.3285133328,0.5,0.1
"DRC",50,9,"cov10_obv50",13,2011.83714361969,13,0,2011.83714361969,0.5,0.1
"DRC",50,10,"cov10_obv50",205,59231.3878842129,216,11,62232.9222613356,0.5,0.1
"DRC",53,1,"cov10_obv50",21,4633.26551157727,22,1,4888.33699780175,0.5,0.1
"DRC",53,2,"cov10_obv50",88,42192.605703036,92,4,44232.1991347016,0.5,0.1
"DRC",53,3,"cov10_obv50",11,2441.89154588608,11,0,2509.08666534011,0.5,0.1
"DRC",53,4,"cov10_obv50",9,1561.80861669615,9,0,1606.71417592339,0.5,0.1
"DRC",53,5,"cov10_obv50",106,45352.8373195049,111,5,48263.0707004123,0.5,0.1
"DRC",53,6,"cov10_obv50",16,2792.48149212486,19,3,3215.61123255417,0.5,0.1
"DRC",53,7,"cov10_obv50",8,1007.68322295841,9,1,1260.72581677836,0.5,0.1
"DRC",53,8,"cov10_obv50",5,1259.60859024597,6,1,1366.21315332558,0.5,0.1
"DRC",53,9,"cov10_obv50",5,1688.0386952851,7,2,2041.15298931946,0.5,0.1
"DRC",53,10,"cov10_obv50",34,6676.68377420428,36,2,6858.03467980309,0.5,0.1
"DRC",54,1,"cov10_obv50",38,8709.80310606253,38,0,8754.57394359352,0.5,0.1
"DRC",54,2,"cov10_obv50",25,9166.9993078115,29,4,10841.4674689357,0.5,0.1
"DRC",54,3,"cov10_obv50",12,2149.24538595227,14,2,2374.56081287598,0.5,0.1
"DRC",54,4,"cov10_obv50",24,6298.31786639289,25,1,6490.91957083864,0.5,0.1
"DRC",54,5,"cov10_obv50",52,20491.860061897,53,1,20838.8482731143,0.5,0.1
"DRC",54,6,"cov10_obv50",52,20491.860061897,53,1,20838.8482731143,0.5,0.1
"DRC",54,7,"cov10_obv50",57,21069.7077677147,60,3,22190.9647749211,0.5,0.1
"DRC",54,8,"cov10_obv50",8,1421.1903401182,9,1,1537.97444829455,0.5,0.1
"DRC",54,9,"cov10_obv50",8,1421.1903401182,9,1,1537.97444829455,0.5,0.1
"DRC",54,10,"cov10_obv50",26,6386.43241192669,27,1,7069.43899092005,0.5,0.1
"DRC",57,1,"cov10_obv50",116,79585.5022318616,123,7,83069.315233834,0.5,0.1
"DRC",57,2,"cov10_obv50",204,39526.1080338593,215,11,40730.5449121393,0.5,0.1
"DRC",57,3,"cov10_obv50",202,210098.815345333,209,7,217710.720682119,0.5,0.1
"DRC",57,4,"cov10_obv50",202,210098.815345333,209,7,217710.720682119,0.5,0.1
"DRC",57,5,"cov10_obv50",23,5911.28975674536,23,0,5911.28975674536,0.5,0.1
"DRC",57,6,"cov10_obv50",205,34445.3008256066,213,8,35335.0166801993,0.5,0.1
"DRC",57,7,"cov10_obv50",2,585.490555523233,2,0,585.490555523233,0.5,0.1
"DRC",57,8,"cov10_obv50",188,155403.534683364,193,5,161743.457862897,0.5,0.1
"DRC",57,9,"cov10_obv50",27,4667.20496247264,27,0,4667.20496247264,0.5,0.1
"DRC",57,10,"cov10_obv50",34,9645.6340244069,35,1,10186.2999638787,0.5,0.1
"DRC",61,1,"cov10_obv50",11,1655.27987259416,11,0,1655.27987259416,0.5,0.1
"DRC",61,2,"cov10_obv50",9,1147.18988259812,9,0,1147.18988259812,0.5,0.1
"DRC",61,3,"cov10_obv50",174,113773.967031417,181,7,119803.066936562,0.5,0.1
"DRC",61,4,"cov10_obv50",14,2891.6088142937,14,0,2891.6088142937,0.5,0.1
"DRC",61,5,"cov10_obv50",21,4970.19863752381,21,0,5193.86073382672,0.5,0.1
"DRC",61,6,"cov10_obv50",172,85505.534838003,175,3,88371.237018618,0.5,0.1
"DRC",61,7,"cov10_obv50",20,4711.13652285367,20,0,4991.57912363094,0.5,0.1
"DRC",61,8,"cov10_obv50",5,1294.15795725995,5,0,1294.15795725995,0.5,0.1
"DRC",61,9,"cov10_obv50",5,910.515252247886,5,0,910.515252247886,0.5,0.1
"DRC",61,10,"cov10_obv50",8,691.571856096115,9,1,818.913325248942,0.5,0.1
"DRC",62,1,"cov10_obv50",161,32665.7092010475,168,7,33794.1851714001,0.5,0.1
"DRC",62,2,"cov10_obv50",10,1198.27814661731,10,0,1198.27814661731,0.5,0.1
"DRC",62,3,"cov10_obv50",142,37048.24959548,150,8,38636.947100803,0.5,0.1
"DRC",62,4,"cov10_obv50",154,54906.215507935,162,8,57050.9038357763,0.5,0.1
"DRC",62,5,"cov10_obv50",131,99265.5287778864,140,9,104861.801243622,0.5,0.1
"DRC",62,6,"cov10_obv50",142,38683.8369396911,153,11,40423.560261718,0.5,0.1
"DRC",62,7,"cov10_obv50",142,38683.8369396911,153,11,40423.560261718,0.5,0.1
"DRC",62,8,"cov10_obv50",23,5392.92828805523,23,0,5701.03703828432,0.5,0.1
"DRC",62,9,"cov10_obv50",23,5392.92828805523,23,0,5701.03703828432,0.5,0.1
"DRC",62,10,"cov10_obv50",9,1013.2178623231,9,0,1013.2178623231,0.5,0.1
"DRC",65,1,"cov10_obv50",152,48327.9738283185,162,10,51003.4221699419,0.5,0.1
"DRC",65,2,"cov10_obv50",78,41769.8476243782,82,4,43885.1745719546,0.5,0.1
"DRC",65,3,"cov10_obv50",3,600.636861400928,4,1,740.700392537242,0.5,0.1
"DRC",65,4,"cov10_obv50",5,929.515805424322,7,2,1049.92188147187,0.5,0.1
"DRC",65,5,"cov10_obv50",28,12671.692562174,29,1,14023.9160500572,0.5,0.1
"DRC",65,6,"cov10_obv50",45,27178.983556982,48,3,30164.7880455683,0.5,0.1
"DRC",65,7,"cov10_obv50",200,45185.6098866052,213,13,47230.5318453818,0.5,0.1
"DRC",65,8,"cov10_obv50",106,74604.399751247,114,8,80345.0256923432,0.5,0.1
"DRC",65,9,"cov10_obv50",118,77431.0726215952,121,3,80883.4508857967,0.5,0.1
"DRC",65,10,"cov10_obv50",26,7744.17043445839,27,1,7948.23737737504,0.5,0.1
"DRC",69,1,"cov10_obv50",26,4108.08744474801,27,1,4361.89228032895,0.5,0.1
"DRC",69,2,"cov10_obv50",76,33699.8134108808,77,1,34800.1998452105,0.5,0.1
"DRC",69,3,"cov10_obv50",15,4685.20852275313,15,0,4685.20852275313,0.5,0.1
"DRC",69,4,"cov10_obv50",21,3034.38800561033,23,2,3294.01553366908,0.5,0.1
"DRC",69,5,"cov10_obv50",20,4237.95919496341,21,1,4448.50509315784,0.5,0.1
"DRC",69,6,"cov10_obv50",19,4499.3592202452,19,0,4499.3592202452,0.5,0.1
"DRC",69,7,"cov10_obv50",26,7422.57350939967,27,1,8063.66947230668,0.5,0.1
"DRC",69,8,"cov10_obv50",18,7649.43780802093,20,2,8240.38060584891,0.5,0.1
"DRC",69,9,"cov10_obv50",18,7649.43780802093,20,2,8240.38060584891,0.5,0.1
"DRC",69,10,"cov10_obv50",5,634.271073228765,7,2,799.521160343531,0.5,0.1
"DRC",73,1,"cov10_obv50",222,130061.253104281,233,11,135012.769249912,0.5,0.1
"DRC",73,2,"cov10_obv50",7,839.197311326917,8,1,1073.92269236971,0.5,0.1
"DRC",73,3,"cov10_obv50",130,59658.4157959066,135,5,62029.8244926668,0.5,0.1
"DRC",73,4,"cov10_obv50",130,59658.4157959066,135,5,62029.8244926668,0.5,0.1
"DRC",73,5,"cov10_obv50",22,3870.90391631928,22,0,3870.90391631928,0.5,0.1
"DRC",73,6,"cov10_obv50",14,5002.38361886877,15,1,5291.558267048,0.5,0.1
"DRC",73,7,"cov10_obv50",14,5002.38361886877,15,1,5291.558267048,0.5,0.1
"DRC",73,8,"cov10_obv50",26,5853.23552289792,26,0,5980.70095135919,0.5,0.1
"DRC",73,9,"cov10_obv50",97,49001.8879366285,99,2,49889.7164719904,0.5,0.1
"DRC",73,10,"cov10_obv50",30,8450.27583961265,32,2,8810.70728758425,0.5,0.1
"DRC",74,1,"cov10_obv50",19,3460.37316805037,19,0,3552.92426521032,0.5,0.1
"DRC",74,2,"cov10_obv50",4,686.672748554358,4,0,686.672748554358,0.5,0.1
"DRC",74,3,"cov10_obv50",10,1525.90178373719,10,0,1525.90178373719,0.5,0.1
"DRC",74,4,"cov10_obv50",97,43788.2039227785,107,10,47987.0551178732,0.5,0.1
"DRC",74,5,"cov10_obv50",37,8243.58003298236,40,3,8554.57522453042,0.5,0.1
"DRC",74,6,"cov10_obv50",185,171935.590015963,197,12,180091.258060159,0.5,0.1
"DRC",74,7,"cov10_obv50",11,1753.66401890341,12,1,1837.78279609803,0.5,0.1
"DRC",74,8,"cov10_obv50",3,627.292280631143,4,1,747.209828114956,0.5,0.1
"DRC",74,9,"cov10_obv50",135,58915.4591702737,139,4,60836.7289009818,0.5,0.1
"DRC",74,10,"cov10_obv50",22,8554.95920848374,24,2,9085.86821716031,0.5,0.1
"DRC",77,1,"cov10_obv50",16,2775.48628882198,17,1,2927.25724555424,0.5,0.1
"DRC",77,2,"cov10_obv50",180,40772.609304345,189,9,43159.6545191251,0.5,0.1
"DRC",77,3,"cov10_obv50",5,979.411405808826,5,0,979.411405808826,0.5,0.1
"DRC",77,4,"cov10_obv50",59,32523.6823566751,65,6,34842.9345050057,0.5,0.1
"DRC",77,5,"cov10_obv50",59,32523.6823566751,65,6,34842.9345050057,0.5,0.1
"DRC",77,6,"cov10_obv50",33,14431.8235278375,35,2,15743.4508936712,0.5,0.1
"DRC",77,7,"cov10_obv50",96,65112.4831836224,103,7,69224.9858224438,0.5,0.1
"DRC",77,8,"cov10_obv50",7,1452.53927688375,7,0,1452.53927688375,0.5,0.1
"DRC",77,9,"cov10_obv50",7,1452.53927688375,7,0,1452.53927688375,0.5,0.1
"DRC",77,10,"cov10_obv50",3,408.939723140575,3,0,408.939723140575,0.5,0.1
"DRC",78,1,"cov10_obv50",169,35683.3931812629,181,12,37821.3996216217,0.5,0.1
"DRC",78,2,"cov10_obv50",16,1805.69682927476,17,1,1947.12035823003,0.5,0.1
"DRC",78,3,"cov10_obv50",27,5142.5521293442,30,3,5454.37312740009,0.5,0.1
"DRC",78,4,"cov10_obv50",6,1261.7584278371,6,0,1323.84981702092,0.5,0.1
"DRC",78,5,"cov10_obv50",109,43247.0287146211,116,7,47165.0636007736,0.5,0.1
"DRC",78,6,"cov10_obv50",74,32952.1536327546,76,2,34419.276091047,0.5,0.1
"DRC",78,7,"cov10_obv50",65,39049.8106308845,68,3,40728.8194281392,0.5,0.1
"DRC",78,8,"cov10_obv50",8,1454.95853058795,8,0,1562.69456013089,0.5,0.1
"DRC",78,9,"cov10_obv50",166,98209.9143589876,172,6,101368.521194035,0.5,0.1
"DRC",78,10,"cov10_obv50",13,9845.75070652793,13,0,10573.0344281381,0.5,0.1
"DRC",81,1,"cov10_obv50",76,40270.3070252728,81,5,42214.4471947108,0.5,0.1
"DRC",81,2,"cov10_obv50",7,1394.14643385564,9,2,1515.19529885742,0.5,0.1
"DRC",81,3,"cov10_obv50",4,1043.42773122125,5,1,1168.86987594621,0.5,0.1
"DRC",81,4,"cov10_obv50",41,14699.4190584073,47,6,16886.4719098614,0.5,0.1
"DRC",81,5,"cov10_obv50",47,23438.1581669985,50,3,24480.8122530422,0.5,0.1
"DRC",81,6,"cov10_obv50",8,1083.35417018185,8,0,1083.35417018185,0.5,0.1
"DRC",81,7,"cov10_obv50",158,107820.500031105,163,5,112761.863162956,0.5,0.1
"DRC",81,8,"cov10_obv50",21,3381.73111777641,22,1,3425.57131338602,0.5,0.1
"DRC",81,9,"cov10_obv50",12,2614.10949474055,13,1,2848.82193386707,0.5,0.1
"DRC",81,10,"cov10_obv50",33,14448.1197938187,36,3,15312.8334476372,0.5,0.1
"DRC",85,1,"cov10_obv50",6,947.002532745465,7,1,1120.09183281728,0.5,0.1
"DRC",85,2,"cov10_obv50",11,2473.73710814623,12,1,2965.83905149451,0.5,0.1
"DRC",85,3,"cov10_obv50",185,36271.8812372551,192,7,37410.4243791332,0.5,0.1
"DRC",85,4,"cov10_obv50",82,57303.7859818855,89,7,62903.2115664714,0.5,0.1
"DRC",85,5,"cov10_obv50",82,57303.7859818855,89,7,62903.2115664714,0.5,0.1
"DRC",85,6,"cov10_obv50",2,114.609232331041,3,1,208.526665547667,0.5,0.1
"DRC",85,7,"cov10_obv50",14,2267.58397244569,16,2,2511.76245717448,0.5,0.1
"DRC",85,8,"cov10_obv50",9,1046.97525685164,11,2,1209.81834301409,0.5,0.1
"DRC",85,9,"cov10_obv50",66,43559.6514763042,73,7,46819.0901552831,0.5,0.1
"DRC",85,10,"cov10_obv50",44,20762.2072411981,45,1,21229.0438725415,0.5,0.1
"DRC",86,1,"cov10_obv50",10,1155.94898496533,11,1,1213.50908606873,0.5,0.1
"DRC",86,2,"cov10_obv50",38,15449.5000997254,38,0,15449.5000997254,0.5,0.1
"DRC",86,3,"cov10_obv50",23,3982.48411062255,24,1,4065.6065297536,0.5,0.1
"DRC",86,4,"cov10_obv50",3,643.370267568417,4,1,743.0360406071,0.5,0.1
"DRC",86,5,"cov10_obv50",14,1600.59436678983,14,0,1669.38797955237,0.5,0.1
"DRC",86,6,"cov10_obv50",20,3841.92598688641,20,0,3841.92598688641,0.5,0.1
"DRC",86,7,"cov10_obv50",129,28464.0590087476,135,6,29506.3232673388,0.5,0.1
"DRC",86,8,"cov10_obv50",4,567.268021495831,4,0,567.268021495831,0.5,0.1
"DRC",86,9,"cov10_obv50",121,79408.3888462438,125,4,83470.8758361232,0.5,0.1
"DRC",86,10,"cov10_obv50",121,79408.3888462438,125,4,83470.8758361232,0.5,0.1
"DRC",87,1,"cov10_obv50",3,559.771847295493,3,0,646.384554296478,0.5,0.1
"DRC",87,2,"cov10_obv50",46,21111.2333061046,49,3,22749.8239072936,0.5,0.1
"DRC",87,3,"cov10_obv50",46,21111.2333061046,49,3,22749.8239072936,0.5,0.1
"DRC",87,4,"cov10_obv50",64,30144.4307016645,72,8,32330.4469987446,0.5,0.1
"DRC",87,5,"cov10_obv50",133,101496.618389892,144,11,107685.12459557,0.5,0.1
"DRC",87,6,"cov10_obv50",12,1425.41813885171,12,0,1425.41813885171,0.5,0.1
"DRC",87,7,"cov10_obv50",105,79758.3986397869,114,9,85049.7946791926,0.5,0.1
"DRC",87,8,"cov10_obv50",4,337.927287159823,4,0,337.927287159823,0.5,0.1
"DRC",87,9,"cov10_obv50",16,3669.08355068232,16,0,3740.38999350209,0.5,0.1
"DRC",87,10,"cov10_obv50",45,18886.3519582134,47,2,19466.5157434641,0.5,0.1
"DRC",89,1,"cov10_obv50",10,2085.58127388787,11,1,2414.50506179984,0.5,0.1
"DRC",89,2,"cov10_obv50",90,48052.2808435624,94,4,49653.839769196,0.5,0.1
"DRC",89,3,"cov10_obv50",27,5164.9577894614,27,0,5164.9577894614,0.5,0.1
"DRC",89,4,"cov10_obv50",33,16294.1329719082,36,3,17526.4788773275,0.5,0.1
"DRC",89,5,"cov10_obv50",43,29397.9568815227,45,2,30116.1438183802,0.5,0.1
"DRC",89,6,"cov10_obv50",29,11743.9138092292,29,0,12074.3018531613,0.5,0.1
"DRC",89,7,"cov10_obv50",171,153232.483764811,186,15,162729.038614647,0.5,0.1
"DRC",89,8,"cov10_obv50",165,50850.2508468988,177,12,53198.3550015275,0.5,0.1
"DRC",89,9,"cov10_obv50",165,50850.2508468988,177,12,53198.3550015275,0.5,0.1
"DRC",89,10,"cov10_obv50",67,35525.9855715166,69,2,37252.8162110586,0.5,0.1
"DRC",90,1,"cov10_obv50",4,420.023500651025,5,1,498.350808329384,0.5,0.1
"DRC",90,2,"cov10_obv50",33,12142.3023027136,35,2,12510.6738960673,0.5,0.1
"DRC",90,3,"cov10_obv50",10,2203.43681556955,11,1,2509.66255574782,0.5,0.1
"DRC",90,4,"cov10_obv50",24,6733.77878333667,24,0,7059.58603305495,0.5,0.1
"DRC",90,5,"cov10_obv50",66,28677.976355379,67,1,29744.7737680291,0.5,0.1
"DRC",90,6,"cov10_obv50",190,59997.5981491899,199,9,62710.5445978005,0.5,0.1
"DRC",90,7,"cov10_obv50",101,47043.7577171686,107,6,50324.8090957742,0.5,0.1
"DRC",90,8,"cov10_obv50",86,39931.6895448384,89,3,41674.6438573082,0.5,0.1
"DRC",90,9,"cov10_obv50",185,40835.9536291435,190,5,42389.9055452943,0.5,0.1
"DRC",90,10,"cov10_obv50",66,27354.44349831,69,3,28302.6882182341,0.5,0.1
"DRC",93,1,"cov10_obv50",6,467.934933847495,6,0,467.934933847495,0.5,0.1
"DRC",93,2,"cov10_obv50",168,91725.5438803492,176,8,95820.9457159125,0.5,0.1
"DRC",93,3,"cov10_obv50",160,47503.7504952527,172,12,50768.299933369,0.5,0.1
"DRC",93,4,"cov10_obv50",140,66206.1729429969,152,12,70797.9294270745,0.5,0.1
"DRC",93,5,"cov10_obv50",4,436.88480806063,4,0,436.88480806063,0.5,0.1
"DRC",93,6,"cov10_obv50",93,51752.2918981029,99,6,52955.482848151,0.5,0.1
"DRC",93,7,"cov10_obv50",21,5663.58161538642,21,0,5791.50030128281,0.5,0.1
"DRC",93,8,"cov10_obv50",155,66170.4543372633,170,15,70254.6543751055,0.5,0.1
"DRC",93,9,"cov10_obv50",1,748.963712876558,1,0,748.963712876558,0.5,0.1
"DRC",93,10,"cov10_obv50",5,867.9458083759,5,0,867.9458083759,0.5,0.1
"DRC",94,1,"cov10_obv50",204,71388.8196276556,213,9,75553.5873881833,0.5,0.1
"DRC",94,2,"cov10_obv50",68,36909.1305584014,69,1,38557.1355763304,0.5,0.1
"DRC",94,3,"cov10_obv50",7,1007.86221576916,8,1,1080.79836560774,0.5,0.1
"DRC",94,4,"cov10_obv50",6,703.303688030243,6,0,703.303688030243,0.5,0.1
"DRC",94,5,"cov10_obv50",32,17954.2713615712,35,3,19424.339005159,0.5,0.1
"DRC",94,6,"cov10_obv50",49,37757.8473277873,52,3,40366.6236091696,0.5,0.1
"DRC",94,7,"cov10_obv50",31,14645.6746643888,32,1,15652.9019940473,0.5,0.1
"DRC",94,8,"cov10_obv50",42,22863.8876033998,45,3,25178.9441890156,0.5,0.1
"DRC",94,9,"cov10_obv50",32,22597.7167047836,33,1,23054.4380084372,0.5,0.1
"DRC",94,10,"cov10_obv50",30,22571.7274566175,31,1,23686.2626880678,0.5,0.1
"DRC",97,1,"cov10_obv50",14,3242.04774338552,14,0,3242.04774338552,0.5,0.1
"DRC",97,2,"cov10_obv50",8,2810.03869593053,8,0,2810.03869593053,0.5,0.1
"DRC",97,3,"cov10_obv50",8,2810.03869593053,8,0,2810.03869593053,0.5,0.1
"DRC",97,4,"cov10_obv50",12,2496.61196531599,12,0,2567.14985126372,0.5,0.1
"DRC",97,5,"cov10_obv50",37,23973.0226959622,37,0,24591.0574798022,0.5,0.1
"DRC",97,6,"cov10_obv50",4,248.877986602275,4,0,248.877986602275,0.5,0.1
"DRC",97,7,"cov10_obv50",78,42435.2769370089,82,4,45053.1236983516,0.5,0.1
"DRC",97,8,"cov10_obv50",26,7328.01278239366,29,3,7886.41724037195,0.5,0.1
"DRC",97,9,"cov10_obv50",142,77544.4599328229,149,7,80976.0201333578,0.5,0.1
"DRC",97,10,"cov10_obv50",61,25835.4571392753,66,5,27255.2330476896,0.5,0.1
"DRC",101,1,"cov10_obv50",65,29936.902877433,66,1,30504.1611623222,0.5,0.1
"DRC",101,2,"cov10_obv50",6,655.296937274474,7,1,684.035713814264,0.5,0.1
"DRC",101,3,"cov10_obv50",6,655.296937274474,7,1,684.035713814264,0.5,0.1
"DRC",101,4,"cov10_obv50",6,655.296937274474,7,1,684.035713814264,0.5,0.1
"DRC",101,5,"cov10_obv50",95,56978.1935068481,102,7,60345.471580672,0.5,0.1
"DRC",101,6,"cov10_obv50",14,3716.59042192694,14,0,3716.59042192694,0.5,0.1
"DRC",101,7,"cov10_obv50",30,9171.73993836773,30,0,9171.73993836773,0.5,0.1
"DRC",101,8,"cov10_obv50",80,56436.5770768719,84,4,60277.9182622214,0.5,0.1
"DRC",101,9,"cov10_obv50",54,28182.9392759958,55,1,29233.0227414636,0.5,0.1
"DRC",101,10,"cov10_obv50",10,940.195652082338,10,0,940.195652082338,0.5,0.1
"DRC",105,1,"cov10_obv50",186,118745.773574001,196,10,126919.942821811,0.5,0.1
"DRC",105,2,"cov10_obv50",136,66438.8830739761,142,6,68983.898583012,0.5,0.1
"DRC",105,3,"cov10_obv50",12,1385.05433908105,12,0,1385.05433908105,0.5,0.1
"DRC",105,4,"cov10_obv50",12,2346.04576344387,12,0,2472.64761335214,0.5,0.1
"DRC",105,5,"cov10_obv50",12,2346.04576344387,12,0,2472.64761335214,0.5,0.1
"DRC",105,6,"cov10_obv50",8,2938.3808384566,11,3,3474.53307584134,0.5,0.1
"DRC",105,7,"cov10_obv50",8,2938.3808384566,11,3,3474.53307584134,0.5,0.1
"DRC",105,8,"cov10_obv50",4,938.414750508001,4,0,1112.96200174978,0.5,0.1
"DRC",105,9,"cov10_obv50",223,66498.219920131,235,12,69168.663047076,0.5,0.1
"DRC",105,10,"cov10_obv50",67,50204.651524303,72,5,53062.9120321788,0.5,0.1
"DRC",106,1,"cov10_obv50",138,86530.2425760568,143,5,91920.2780318912,0.5,0.1
"DRC",106,2,"cov10_obv50",18,2895.28955246516,18,0,2895.28955246516,0.5,0.1
"DRC",106,3,"cov10_obv50",10,1761.76318301611,10,0,1761.76318301611,0.5,0.1
"DRC",106,4,"cov10_obv50",171,92944.2540716677,180,9,98663.8364819863,0.5,0.1
"DRC",106,5,"cov10_obv50",217,47046.0349400065,230,13,49899.1913530145,0.5,0.1
"DRC",106,6,"cov10_obv50",12,1357.45927767466,12,0,1357.45927767466,0.5,0.1
"DRC",106,7,"cov10_obv50",92,55467.7593907616,97,5,58317.6710772391,0.5,0.1
"DRC",106,8,"cov10_obv50",140,92379.7401735596,142,2,94673.066695289,0.5,0.1
"DRC",106,9,"cov10_obv50",181,41655.339394978,192,11,44548.7570145524,0.5,0.1
"DRC",106,10,"cov10_obv50",120,78388.3263881636,128,8,83227.7495988417,0.5,0.1
"DRC",109,1,"cov10_obv50",56,29656.0659467982,58,2,31048.8097807162,0.5,0.1
"DRC",109,2,"cov10_obv50",14,5316.67020122392,15,1,5714.07499238461,0.5,0.1
"DRC",109,3,"cov10_obv50",196,51578.5859652412,206,10,53691.5942586736,0.5,0.1
"DRC",109,4,"cov10_obv50",76,42148.4228232905,80,4,44434.1488662601,0.5,0.1
"DRC",109,5,"cov10_obv50",28,6756.04401745905,28,0,6756.04401745905,0.5,0.1
"DRC",109,6,"cov10_obv50",8,1172.69782092492,8,0,1172.69782092492,0.5,0.1
"DRC",109,7,"cov10_obv50",10,1436.99232957342,10,0,1436.99232957342,0.5,0.1
"DRC",109,8,"cov10_obv50",24,3343.34067903532,24,0,3465.54489048051,0.5,0.1
"DRC",109,9,"cov10_obv50",15,3163.15643185773,16,1,3529.34525101815,0.5,0.1
"DRC",109,10,"cov10_obv50",6,672.31427697959,6,0,672.31427697959,0.5,0.1
"DRC",113,1,"cov10_obv50",62,25711.9082951486,67,5,27854.3144169649,0.5,0.1
"DRC",113,2,"cov10_obv50",6,1169.67788146162,6,0,1169.67788146162,0.5,0.1
"DRC",113,3,"cov10_obv50",44,17458.963352577,49,5,19383.6837735602,0.5,0.1
"DRC",113,4,"cov10_obv50",50,26198.0942593339,53,3,27056.6377782547,0.5,0.1
"DRC",113,5,"cov10_obv50",50,26198.0942593339,53,3,27056.6377782547,0.5,0.1
"DRC",113,6,"cov10_obv50",4,651.601528102715,4,0,651.601528102715,0.5,0.1
"DRC",113,7,"cov10_obv50",29,14667.7329358567,34,5,16074.3451702362,0.5,0.1
"DRC",113,8,"cov10_obv50",14,5640.87622052751,14,0,5860.54388393581,0.5,0.1
"DRC",113,9,"cov10_obv50",71,26952.422811962,77,6,28956.0165199935,0.5,0.1
"DRC",113,10,"cov10_obv50",11,3722.12040463062,12,1,3914.10112594011,0.5,0.1
"DRC",114,1,"cov10_obv50",169,36221.356110085,179,10,37899.9300528729,0.5,0.1
"DRC",114,2,"cov10_obv50",7,2300.38735271546,7,0,2482.38026878436,0.5,0.1
"DRC",114,3,"cov10_obv50",18,3116.39990906286,19,1,3144.30578758658,0.5,0.1
"DRC",114,4,"cov10_obv50",156,38111.4187474922,165,9,39928.6466022099,0.5,0.1
"DRC",114,5,"cov10_obv50",37,8387.84887765837,41,4,9096.64054942683,0.5,0.1
"DRC",114,6,"cov10_obv50",161,34389.1527534378,179,18,38036.700384806,0.5,0.1
"DRC",114,7,"cov10_obv50",72,44160.5740145392,77,5,47533.1660215001,0.5,0.1
"DRC",114,8,"cov10_obv50",8,1219.97525195128,9,1,1340.04885089586,0.5,0.1
"DRC",114,9,"cov10_obv50",23,11649.9997947386,23,0,12017.7686040105,0.5,0.1
"DRC",114,10,"cov10_obv50",3,685.89355786502,3,0,685.89355786502,0.5,0.1
"DRC",117,1,"cov10_obv50",7,1474.49860074298,7,0,1474.49860074298,0.5,0.1
"DRC",117,2,"cov10_obv50",35,18722.8904021103,36,1,19393.5339831537,0.5,0.1
"DRC",117,3,"cov10_obv50",42,20789.9775909835,44,2,22206.934364526,0.5,0.1
"DRC",117,4,"cov10_obv50",5,1245.20714098378,5,0,1389.71146219914,0.5,0.1
"DRC",117,5,"cov10_obv50",24,3872.64187867318,24,0,3872.64187867318,0.5,0.1
"DRC",117,6,"cov10_obv50",5,1071.56173943524,5,0,1071.56173943524,0.5,0.1
"DRC",117,7,"cov10_obv50",138,102526.997111884,153,15,111575.7250218,0.5,0.1
"DRC",117,8,"cov10_obv50",4,661.229103776059,4,0,661.229103776059,0.5,0.1
"DRC",117,9,"cov10_obv50",44,17376.3884342795,44,0,17723.9512647311,0.5,0.1
"DRC",117,10,"cov10_obv50",26,8223.32994331796,27,1,8472.44613456416,0.5,0.1
"DRC",121,1,"cov10_obv50",4,546.820439637101,4,0,546.820439637101,0.5,0.1
"DRC",121,2,"cov10_obv50",163,43683.4505245408,170,7,45164.5000805403,0.5,0.1
"DRC",121,3,"cov10_obv50",160,50054.1790522367,172,12,53201.2961543739,0.5,0.1
"DRC",121,4,"cov10_obv50",73,39939.5764801603,82,9,44714.3376279696,0.5,0.1
"DRC",121,5,"cov10_obv50",4,502.451903927869,5,1,568.898787215927,0.5,0.1
