"scenario","particle_id","rep","arm","period","n_hcw_deaths","n_pep_died","n_prevented","n_counterfactual","pct_averted","n_recip_counterfactual","pct_averted_recipients","dpc_mean","dpc_median","n_pep_recipients"
"DRC",85,5,"with_conflict_mid","early (day 0-200)",14,1,9,23,39.1304347826087,10,90,1,1,6
"DRC",85,5,"with_conflict_mid","late (day 201+)",45,0,21,66,31.8181818181818,21,100,2.95369859120198,2.95369859120198,2
"DRC",85,6,"with_conflict_mid","early (day 0-200)",9,3,28,37,75.6756756756757,31,90.3225806451613,1.18987519561689,1.13172384803667,4
"DRC",85,6,"with_conflict_mid","late (day 201+)",31,2,22,53,41.5094339622642,24,91.6666666666667,2.78773660447153,2.46263436337567,4
"DRC",85,7,"with_conflict_mid","early (day 0-200)",28,8,51,79,64.5569620253165,59,86.4406779661017,1.53874939711515,1.21969159831304,13
"DRC",85,7,"with_conflict_mid","late (day 201+)",52,3,30,82,36.5853658536585,33,90.9090909090909,2.50423338384242,2.62498031480358,7
"DRC",85,8,"with_conflict_mid","early (day 0-200)",9,3,11,20,55,14,78.5714285714286,1.02397158649263,1,3
"DRC",85,8,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",85,9,"with_conflict_mid","early (day 0-200)",5,2,3,8,37.5,5,60,1.03536813369925,1,4
"DRC",85,9,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",85,10,"with_conflict_mid","early (day 0-200)",11,1,5,16,31.25,6,83.3333333333333,1,1,2
"DRC",85,10,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",86,1,"with_conflict_mid","early (day 0-200)",19,4,30,49,61.2244897959184,34,88.2352941176471,1.14495575426772,1.01751966075369,6
"DRC",86,1,"with_conflict_mid","late (day 201+)",71,6,44,115,38.2608695652174,50,88,1.8438073894128,1.41590847168493,11
"DRC",87,1,"with_conflict_mid","early (day 0-200)",18,4,20,38,52.6315789473684,24,83.3333333333333,1.16374713812638,1.14850243495714,4
"DRC",87,1,"with_conflict_mid","late (day 201+)",26,1,10,36,27.7777777777778,11,90.9090909090909,2.4460714071254,2.77014094042906,3
"DRC",88,1,"with_conflict_mid","early (day 0-200)",20,4,12,32,37.5,16,75,1.04930986599366,1,4
"DRC",88,1,"with_conflict_mid","late (day 201+)",20,1,7,27,25.9259259259259,8,87.5,3.601824170259,3.601824170259,2
"DRC",89,1,"with_conflict_mid","early (day 0-200)",11,2,13,24,54.1666666666667,15,86.6666666666667,1.27360548560373,1.26279401990746,3
"DRC",89,1,"with_conflict_mid","late (day 201+)",1,1,1,2,50,2,50,4.26345459707439,4.26345459707439,1
"DRC",90,1,"with_conflict_mid","early (day 0-200)",0,0,10,10,100,10,100,1.35164479029004,1.35164479029004,2
"DRC",90,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",91,1,"with_conflict_mid","early (day 0-200)",3,1,0,3,0,1,0,1,1,1
"DRC",91,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",91,2,"with_conflict_mid","early (day 0-200)",13,1,13,26,50,14,92.8571428571429,1.33154989977857,1.33154989977857,1
"DRC",91,2,"with_conflict_mid","late (day 201+)",10,0,5,15,33.3333333333333,5,100,4.31478196714694,4.31478196714694,1
"DRC",91,3,"with_conflict_mid","early (day 0-200)",25,7,26,51,50.9803921568627,33,78.7878787878788,1.17622848811653,1,10
"DRC",91,3,"with_conflict_mid","late (day 201+)",2,0,1,3,33.3333333333333,1,100,NA,NA,0
"DRC",91,4,"with_conflict_mid","early (day 0-200)",4,2,11,15,73.3333333333333,13,84.6153846153846,1.62192651985192,1.62192651985192,2
"DRC",91,4,"with_conflict_mid","late (day 201+)",28,5,8,36,22.2222222222222,13,61.5384615384615,2.54568384116243,2.39396494400693,6
"DRC",91,5,"with_conflict_mid","early (day 0-200)",6,1,8,14,57.1428571428571,9,88.8888888888889,1,1,2
"DRC",91,5,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",91,6,"with_conflict_mid","early (day 0-200)",33,4,24,57,42.1052631578947,28,85.7142857142857,1.02986389641224,1,7
"DRC",91,6,"with_conflict_mid","late (day 201+)",7,1,0,7,0,1,0,3.26587165055193,3.26587165055193,1
"DRC",91,7,"with_conflict_mid","early (day 0-200)",29,4,20,49,40.8163265306122,24,83.3333333333333,1.02878235603824,1,4
"DRC",91,7,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",91,8,"with_conflict_mid","early (day 0-200)",16,3,13,29,44.8275862068966,16,81.25,1.03076915506252,1,3
"DRC",91,8,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",91,9,"with_conflict_mid","early (day 0-200)",8,2,6,14,42.8571428571429,8,75,1,1,2
"DRC",91,9,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",91,10,"with_conflict_mid","early (day 0-200)",8,0,4,12,33.3333333333333,4,100,NA,NA,0
"DRC",91,10,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",92,1,"with_conflict_mid","early (day 0-200)",9,0,11,20,55,11,100,1.15143938241262,1.15143938241262,1
"DRC",92,1,"with_conflict_mid","late (day 201+)",127,12,70,197,35.5329949238579,82,85.3658536585366,2.75389534619904,3.04866876983369,19
"DRC",93,1,"with_conflict_mid","early (day 0-200)",7,2,25,32,78.125,27,92.5925925925926,1.15922958333668,1.09862543011817,6
"DRC",93,1,"with_conflict_mid","late (day 201+)",47,3,24,71,33.8028169014084,27,88.8888888888889,3.619633670364,3.94208250778455,5
"DRC",93,2,"with_conflict_mid","early (day 0-200)",35,6,45,80,56.25,51,88.2352941176471,1.18601436670132,1.06672469458212,10
"DRC",93,2,"with_conflict_mid","late (day 201+)",106,5,21,127,16.5354330708661,26,80.7692307692308,3.74110614598377,3.43115547803868,5
"DRC",93,3,"with_conflict_mid","early (day 0-200)",18,3,45,63,71.4285714285714,48,93.75,1.42017994069593,1.13659885078568,8
"DRC",93,3,"with_conflict_mid","late (day 201+)",13,0,19,32,59.375,19,100,1.41590847168493,1.41590847168493,2
"DRC",93,4,"with_conflict_mid","early (day 0-200)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",93,4,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",94,1,"with_conflict_mid","early (day 0-200)",9,1,12,21,57.1428571428571,13,92.3076923076923,1.5087975828388,1.5087975828388,2
"DRC",94,1,"with_conflict_mid","late (day 201+)",18,2,35,53,66.0377358490566,37,94.5945945945946,1.72317267458954,1.41590847168493,7
"DRC",95,1,"with_conflict_mid","early (day 0-200)",7,0,2,9,22.2222222222222,2,100,NA,NA,0
"DRC",95,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",95,2,"with_conflict_mid","early (day 0-200)",11,2,10,21,47.6190476190476,12,83.3333333333333,1,1,3
"DRC",95,2,"with_conflict_mid","late (day 201+)",14,1,3,17,17.6470588235294,4,75,3.81257677943346,3.81257677943346,1
"DRC",96,1,"with_conflict_mid","early (day 0-200)",27,2,26,53,49.0566037735849,28,92.8571428571429,1.37156590160664,1,4
"DRC",96,1,"with_conflict_mid","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",97,1,"with_conflict_mid","early (day 0-200)",1,0,3,4,75,3,100,NA,NA,0
"DRC",97,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",97,2,"with_conflict_mid","early (day 0-200)",28,6,30,58,51.7241379310345,36,83.3333333333333,1.17399823995931,1,7
"DRC",97,2,"with_conflict_mid","late (day 201+)",1,0,1,2,50,1,100,2.91881633106531,2.91881633106531,1
"DRC",97,3,"with_conflict_mid","early (day 0-200)",28,5,28,56,50,33,84.8484848484848,1.17628041665539,1.14628121355496,11
"DRC",97,3,"with_conflict_mid","late (day 201+)",169,5,9,178,5.0561797752809,14,64.2857142857143,3.96421552733926,4.24137634790276,7
"DRC",97,4,"with_conflict_mid","early (day 0-200)",6,2,14,20,70,16,87.5,1.03367590642818,1.03367590642818,2
"DRC",97,4,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",97,5,"with_conflict_mid","early (day 0-200)",15,1,9,24,37.5,10,90,1.06352604323693,1,4
"DRC",97,5,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",97,6,"with_conflict_mid","early (day 0-200)",3,0,0,3,0,0,NA,1,1,1
"DRC",97,6,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",97,7,"with_conflict_mid","early (day 0-200)",22,5,44,66,66.6666666666667,49,89.7959183673469,1.16040057659744,1,11
"DRC",97,7,"with_conflict_mid","late (day 201+)",154,15,70,224,31.25,85,82.3529411764706,2.57465773440702,2.26126812073409,26
"DRC",98,1,"with_conflict_mid","early (day 0-200)",44,6,48,92,52.1739130434783,54,88.8888888888889,1.14590129390686,1,14
"DRC",98,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",99,1,"with_conflict_mid","early (day 0-200)",29,6,28,57,49.1228070175439,34,82.3529411764706,1.17263180059,1.12961129587172,11
"DRC",99,1,"with_conflict_mid","late (day 201+)",29,0,4,33,12.1212121212121,4,100,1.94243308760244,1.94243308760244,1
"DRC",100,1,"with_conflict_mid","early (day 0-200)",12,1,30,42,71.4285714285714,31,96.7741935483871,1.64719884533177,1.64719884533177,2
"DRC",100,1,"with_conflict_mid","late (day 201+)",172,4,25,197,12.6903553299492,29,86.2068965517241,4.62090565377594,4.69199173006769,9
"DRC",101,1,"with_conflict_mid","early (day 0-200)",9,2,17,26,65.3846153846154,19,89.4736842105263,1.27441846737892,1.09418657562123,3
"DRC",101,1,"with_conflict_mid","late (day 201+)",41,11,86,127,67.7165354330709,97,88.659793814433,1.52483000270324,1.41590847168493,16
"DRC",101,2,"with_conflict_mid","early (day 0-200)",23,6,22,45,48.8888888888889,28,78.5714285714286,1.09344033428279,1.11344136522911,8
"DRC",101,2,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",101,3,"with_conflict_mid","early (day 0-200)",2,1,4,6,66.6666666666667,5,80,1.19659081643953,1.19659081643953,1
"DRC",101,3,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",101,4,"with_conflict_mid","early (day 0-200)",10,0,17,27,62.962962962963,17,100,1,1,1
"DRC",101,4,"with_conflict_mid","late (day 201+)",27,1,2,29,6.89655172413793,3,66.6666666666667,3.53947453084905,3.53947453084905,2
"DRC",101,5,"with_conflict_mid","early (day 0-200)",10,0,17,27,62.962962962963,17,100,1,1,1
"DRC",101,5,"with_conflict_mid","late (day 201+)",27,1,2,29,6.89655172413793,3,66.6666666666667,3.53947453084905,3.53947453084905,2
"DRC",101,6,"with_conflict_mid","early (day 0-200)",10,0,17,27,62.962962962963,17,100,1,1,1
"DRC",101,6,"with_conflict_mid","late (day 201+)",27,1,2,29,6.89655172413793,3,66.6666666666667,3.53947453084905,3.53947453084905,2
"DRC",102,1,"with_conflict_mid","early (day 0-200)",29,3,30,59,50.8474576271186,33,90.9090909090909,1.05034935189961,1.01236146065237,6
"DRC",102,1,"with_conflict_mid","late (day 201+)",133,3,10,143,6.99300699300699,13,76.9230769230769,4.04296112483323,4.1869638527923,3
"DRC",103,1,"with_conflict_mid","early (day 0-200)",33,3,26,59,44.0677966101695,29,89.6551724137931,1.07944172935013,1.04612234986344,6
"DRC",103,1,"with_conflict_mid","late (day 201+)",26,0,8,34,23.5294117647059,8,100,NA,NA,0
"DRC",104,1,"with_conflict_mid","early (day 0-200)",11,1,10,21,47.6190476190476,11,90.9090909090909,1.50670432227805,1.07206639453785,3
"DRC",104,1,"with_conflict_mid","late (day 201+)",44,0,21,65,32.3076923076923,21,100,3.07012790316121,3.34368322812453,4
"DRC",105,1,"with_conflict_mid","early (day 0-200)",14,4,17,31,54.8387096774194,21,80.9523809523809,1.09981264814748,1.10782117207435,5
"DRC",105,1,"with_conflict_mid","late (day 201+)",13,1,3,16,18.75,4,75,3.86281042038806,3.86281042038806,1
"DRC",106,1,"with_conflict_mid","early (day 0-200)",51,5,61,112,54.4642857142857,66,92.4242424242424,1.16857623523612,1,13
"DRC",106,1,"with_conflict_mid","late (day 201+)",146,5,26,172,15.1162790697674,31,83.8709677419355,3.69987171937467,3.60898854782365,9
"DRC",107,1,"with_conflict_mid","early (day 0-200)",4,1,18,22,81.8181818181818,19,94.7368421052632,1,1,2
"DRC",107,1,"with_conflict_mid","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",107,2,"with_conflict_mid","early (day 0-200)",27,6,35,62,56.4516129032258,41,85.3658536585366,1.22324280489488,1.19154096453616,8
"DRC",107,2,"with_conflict_mid","late (day 201+)",109,4,8,117,6.83760683760684,12,66.6666666666667,4.28146851507769,4.37676150350456,6
"DRC",107,3,"with_conflict_mid","early (day 0-200)",8,3,14,22,63.6363636363636,17,82.3529411764706,1.2230728931445,1.07642423066841,3
"DRC",107,3,"with_conflict_mid","late (day 201+)",1,0,2,3,66.6666666666667,2,100,NA,NA,0
"DRC",108,1,"with_conflict_mid","early (day 0-200)",3,0,5,8,62.5,5,100,NA,NA,0
"DRC",108,1,"with_conflict_mid","late (day 201+)",1,0,0,1,0,0,NA,NA,NA,0
"DRC",109,1,"with_conflict_mid","early (day 0-200)",16,2,34,50,68,36,94.4444444444444,1.02966778053377,1,4
"DRC",109,1,"with_conflict_mid","late (day 201+)",123,8,52,175,29.7142857142857,60,86.6666666666667,2.40380355634826,1.44252705828588,15
"DRC",109,2,"with_conflict_mid","early (day 0-200)",30,5,44,74,59.4594594594595,49,89.7959183673469,1.18148114334901,1.04584562725833,10
"DRC",109,2,"with_conflict_mid","late (day 201+)",68,4,21,89,23.5955056179775,25,84,3.03886035765922,3.02146453510516,9
"DRC",109,3,"with_conflict_mid","early (day 0-200)",30,4,37,67,55.2238805970149,41,90.2439024390244,1.1792668612937,1,6
"DRC",109,3,"with_conflict_mid","late (day 201+)",125,9,45,170,26.4705882352941,54,83.3333333333333,3.50263920853071,3.69804282172608,17
"DRC",109,4,"with_conflict_mid","early (day 0-200)",3,1,2,5,40,3,66.6666666666667,1,1,1
"DRC",109,4,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",110,1,"with_conflict_mid","early (day 0-200)",17,4,36,53,67.9245283018868,40,90,1.11147849873072,1.10319778987636,6
"DRC",110,1,"with_conflict_mid","late (day 201+)",27,3,45,72,62.5,48,93.75,1.41590847168493,1.41590847168493,5
"DRC",111,1,"with_conflict_mid","early (day 0-200)",17,2,16,33,48.4848484848485,18,88.8888888888889,1.16737873278947,1.16737873278947,2
"DRC",111,1,"with_conflict_mid","late (day 201+)",102,13,76,178,42.6966292134831,89,85.3932584269663,2.65498228347825,1.57615708666583,21
"DRC",112,1,"with_conflict_mid","early (day 0-200)",12,0,10,22,45.4545454545455,10,100,1,1,1
"DRC",112,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",113,1,"with_conflict_mid","early (day 0-200)",13,3,9,22,40.9090909090909,12,75,1,1,3
"DRC",113,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",113,2,"with_conflict_mid","early (day 0-200)",15,0,20,35,57.1428571428571,20,100,1.42219792074832,1.10770636961748,4
"DRC",113,2,"with_conflict_mid","late (day 201+)",105,8,68,173,39.3063583815029,76,89.4736842105263,1.70689845103117,1.53455030394747,18
"DRC",113,3,"with_conflict_mid","early (day 0-200)",16,0,12,28,42.8571428571429,12,100,1.09186200579291,1.09186200579291,2
"DRC",113,3,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",113,4,"with_conflict_mid","early (day 0-200)",16,0,12,28,42.8571428571429,12,100,1.09186200579291,1.09186200579291,2
"DRC",113,4,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",113,5,"with_conflict_mid","early (day 0-200)",17,1,26,43,60.4651162790698,27,96.2962962962963,1.03239961893487,1,3
"DRC",113,5,"with_conflict_mid","late (day 201+)",11,0,1,12,8.33333333333333,1,100,NA,NA,0
"DRC",114,1,"with_conflict_mid","early (day 0-200)",24,4,52,76,68.4210526315789,56,92.8571428571429,1.06124521864528,1,7
"DRC",114,1,"with_conflict_mid","late (day 201+)",81,4,25,106,23.5849056603774,29,86.2068965517241,2.94990430270055,3.1955176998631,9
"DRC",115,1,"with_conflict_mid","early (day 0-200)",31,4,32,63,50.7936507936508,36,88.8888888888889,1.02909945243069,1,8
"DRC",115,1,"with_conflict_mid","late (day 201+)",112,4,53,165,32.1212121212121,57,92.9824561403509,2.34719180975174,1.56210193769,12
"DRC",116,1,"with_conflict_mid","early (day 0-200)",2,0,5,7,71.4285714285714,5,100,NA,NA,0
"DRC",116,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",117,1,"with_conflict_mid","early (day 0-200)",12,0,10,22,45.4545454545455,10,100,1,1,1
"DRC",117,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",118,1,"with_conflict_mid","early (day 0-200)",4,1,5,9,55.5555555555556,6,83.3333333333333,1.09219867367665,1.09219867367665,2
"DRC",118,1,"with_conflict_mid","late (day 201+)",57,9,45,102,44.1176470588235,54,83.3333333333333,2.40541228614474,1.59784597365622,10
"DRC",119,1,"with_conflict_mid","early (day 0-200)",15,5,32,47,68.0851063829787,37,86.4864864864865,1.17970224416594,1.00782490856375,8
"DRC",119,1,"with_conflict_mid","late (day 201+)",2,0,0,2,0,0,NA,NA,NA,0
"DRC",119,2,"with_conflict_mid","early (day 0-200)",14,2,10,24,41.6666666666667,12,83.3333333333333,1.13491668415405,1.09539696857259,4
"DRC",119,2,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",120,1,"with_conflict_mid","early (day 0-200)",10,1,13,23,56.5217391304348,14,92.8571428571429,1,1,1
"DRC",120,1,"with_conflict_mid","late (day 201+)",130,10,59,189,31.2169312169312,69,85.5072463768116,3.15157654612444,3.11998334328651,21
"DRC",121,1,"with_conflict_mid","early (day 0-200)",7,1,10,17,58.8235294117647,11,90.9090909090909,1.03298501571613,1.03298501571613,2
"DRC",121,1,"with_conflict_mid","late (day 201+)",137,11,27,164,16.4634146341463,38,71.0526315789474,3.96797187685187,4.19528019027101,16
"DRC",121,2,"with_conflict_mid","early (day 0-200)",10,0,16,26,61.5384615384615,16,100,1,1,1
"DRC",121,2,"with_conflict_mid","late (day 201+)",0,0,2,2,100,2,100,NA,NA,0
"DRC",121,3,"with_conflict_mid","early (day 0-200)",3,1,1,4,25,2,50,1.56765177484243,1.56765177484243,2
"DRC",121,3,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",122,1,"with_conflict_mid","early (day 0-200)",12,1,10,22,45.4545454545455,11,90.9090909090909,1,1,3
"DRC",122,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",123,1,"with_conflict_mid","early (day 0-200)",23,4,25,48,52.0833333333333,29,86.2068965517241,1.06169129980626,1.02068094704453,6
"DRC",123,1,"with_conflict_mid","late (day 201+)",43,2,8,51,15.6862745098039,10,80,3.48675604591269,3.48675604591269,2
"DRC",124,1,"with_conflict_mid","early (day 0-200)",16,1,8,24,33.3333333333333,9,88.8888888888889,1.14585836758101,1.14585836758101,1
"DRC",124,1,"with_conflict_mid","late (day 201+)",34,3,35,69,50.7246376811594,38,92.1052631578947,2.2700283500955,1.49739009794396,7
"DRC",125,1,"with_conflict_mid","early (day 0-200)",4,2,6,10,60,8,75,1,1,2
"DRC",125,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",126,1,"with_conflict_mid","early (day 0-200)",3,0,4,7,57.1428571428571,4,100,NA,NA,0
"DRC",126,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",127,1,"with_conflict_mid","early (day 0-200)",24,7,33,57,57.8947368421053,40,82.5,1.23968438313473,1.11544316462528,9
"DRC",127,1,"with_conflict_mid","late (day 201+)",95,4,19,114,16.6666666666667,23,82.6086956521739,4.10039023594948,4.36874630795389,5
"DRC",128,1,"with_conflict_mid","early (day 0-200)",17,4,16,33,48.4848484848485,20,80,1,1,4
"DRC",128,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",129,1,"with_conflict_mid","early (day 0-200)",7,1,21,28,75,22,95.4545454545455,1,1,3
"DRC",129,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",130,1,"with_conflict_mid","early (day 0-200)",13,1,20,33,60.6060606060606,21,95.2380952380952,1.61842748953039,1.43330274714659,6
"DRC",130,1,"with_conflict_mid","late (day 201+)",58,2,6,64,9.375,8,75,2.90538328384968,2.87426213343751,6
"DRC",131,1,"with_conflict_mid","early (day 0-200)",9,0,2,11,18.1818181818182,2,100,NA,NA,0
"DRC",131,1,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",131,2,"with_conflict_mid","early (day 0-200)",23,2,24,47,51.063829787234,26,92.3076923076923,1.28371302012786,1,5
"DRC",131,2,"with_conflict_mid","late (day 201+)",16,0,7,23,30.4347826086957,7,100,2.85774039140923,2.85774039140923,2
"DRC",131,3,"with_conflict_mid","early (day 0-200)",8,0,10,18,55.5555555555556,10,100,NA,NA,0
"DRC",131,3,"with_conflict_mid","late (day 201+)",7,0,2,9,22.2222222222222,2,100,NA,NA,0
"DRC",131,4,"with_conflict_mid","early (day 0-200)",2,0,2,4,50,2,100,NA,NA,0
"DRC",131,4,"with_conflict_mid","late (day 201+)",30,5,24,54,44.4444444444444,29,82.7586206896552,2.99594756413064,2.97820469079534,5
"DRC",132,1,"with_conflict_mid","early (day 0-200)",18,2,30,48,62.5,32,93.75,1.38401094442557,1.18785552942589,7
"DRC",132,1,"with_conflict_mid","late (day 201+)",147,2,15,162,9.25925925925926,17,88.2352941176471,3.61707124156786,3.76952481144938,4
"DRC",133,1,"with_conflict_mid","early (day 0-200)",17,4,22,39,56.4102564102564,26,84.6153846153846,1.05501393187871,1.03295143448526,6
"DRC",133,1,"with_conflict_mid","late (day 201+)",29,1,8,37,21.6216216216216,9,88.8888888888889,3.81865734783915,3.81865734783915,2
"DRC",134,1,"with_conflict_mid","early (day 0-200)",8,0,15,23,65.2173913043478,15,100,1,1,2
"DRC",134,1,"with_conflict_mid","late (day 201+)",8,2,3,11,27.2727272727273,5,60,2.03359178092859,2.03359178092859,2
"DRC",135,1,"with_conflict_mid","early (day 0-200)",7,1,10,17,58.8235294117647,11,90.9090909090909,1.50767092831836,1.50767092831836,2
"DRC",135,1,"with_conflict_mid","late (day 201+)",64,2,33,97,34.020618556701,35,94.2857142857143,2.99764665766017,2.86856775920334,4
"DRC",136,1,"with_conflict_mid","early (day 0-200)",18,3,22,40,55,25,88,1.13637297982349,1.19543904321981,5
"DRC",136,1,"with_conflict_mid","late (day 201+)",3,0,1,4,25,1,100,NA,NA,0
"DRC",137,1,"with_conflict_mid","early (day 0-200)",11,2,42,53,79.2452830188679,44,95.4545454545455,1.085148852877,1.07515125537801,4
"DRC",137,1,"with_conflict_mid","late (day 201+)",89,9,61,150,40.6666666666667,70,87.1428571428571,2.42103352962856,1.64611115876355,17
"DRC",137,2,"with_conflict_mid","early (day 0-200)",4,0,4,8,50,4,100,NA,NA,0
"DRC",137,2,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",137,3,"with_conflict_mid","early (day 0-200)",7,0,13,20,65,13,100,1.01737954626134,1.01737954626134,1
"DRC",137,3,"with_conflict_mid","late (day 201+)",0,0,0,0,NA,0,NA,NA,NA,0
"DRC",138,1,"with_conflict_mid","early (day 0-200)",20,4,32,52,61.5384615384615,36,88.8888888888889,1.14250659463944,1.05844702586759,4
"DRC",138,1,"with_conflict_mid","late (day 201+)",21,0,15,36,41.6666666666667,15,100,2.01717427719422,1.6430520856098,3
