"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","condition"
"DRC",98,"optimistic_hi",14.3,58855.9118757659,675,818,335705.366736442,82.518337408313,82.4679860057248,"baseline"
"DRC",98,"optimistic_lo",18.2,53706.972477156,868,1050,316763.336875009,82.6666666666667,83.0450793305198,"baseline"
"DRC",98,"optimistic_mid",24.2,114195.842613962,1059,1301,618262.016876206,81.3989239046887,81.5295393382014,"baseline"
"DRC",98,"with_conflict_hi",96.6,275687.504167878,284,1250,399344.055992065,22.72,30.9649160839503,"baseline"
"DRC",98,"with_conflict_lo",72.7,194896.566651818,165,892,258113.481195964,18.4977578475336,24.4919073003205,"baseline"
"DRC",98,"with_conflict_mid",66.5,131780.317650616,192,857,198046.725387062,22.4037339556593,33.4599865799016,"baseline"
"DRC",99,"cov_conflict_hi",29.3,178729.899029412,177,470,282568.521692069,37.6595744680851,36.748121142742,"baseline"
"DRC",99,"cov_conflict_lo",55.3,237049.760627501,165,718,321304.594394143,22.9805013927577,26.2227292222552,"baseline"
"DRC",99,"cov_conflict_mid",48,176429.918606741,128,608,241415.131227879,21.0526315789474,26.9184505091343,"baseline"
"DRC",99,"dpc_conflict_hi",36.1,135331.814798978,440,801,294322.539908475,54.9313358302122,54.0192148243005,"baseline"
"DRC",99,"dpc_conflict_lo",45.3,119869.766923106,163,616,166904.743451311,26.461038961039,28.1807308501847,"baseline"
"DRC",99,"dpc_conflict_mid",38.8,162707.86329548,370,758,306819.162779062,48.8126649076517,46.9694585495482,"baseline"
"DRC",99,"no_pep",67.9,359896.453017953,0,679,359896.453017953,0,0,"baseline"
"DRC",99,"optimistic_hi",11.1,52185.5042095515,693,804,322885.983727442,86.1940298507463,83.837792025806,"baseline"
"DRC",99,"optimistic_lo",10.5,60694.4777829046,529,634,370161.657105536,83.4384858044164,83.6032510072754,"baseline"
"DRC",99,"optimistic_mid",5.5,23587.7421373576,284,339,143237.697330089,83.7758112094395,83.5324481075677,"baseline"
"DRC",99,"with_conflict_hi",34.3,217411.782434995,209,552,347161.846810748,37.8623188405797,37.3745172655697,"baseline"
"DRC",99,"with_conflict_lo",55.2,260661.112723683,188,740,343578.960589478,25.4054054054054,24.1335638607011,"baseline"
"DRC",99,"with_conflict_mid",77.4,232158.944039288,214,988,325027.226467537,21.6599190283401,28.5724625095443,"baseline"
"DRC",100,"cov_conflict_hi",80.1,361754.5873782,282,1083,494780.612326943,26.0387811634349,26.8858604469411,"baseline"
"DRC",100,"cov_conflict_lo",77.2,221958.65022516,228,1000,304887.186264277,22.8,27.1997446187307,"baseline"
"DRC",100,"cov_conflict_mid",28.2,131105.623765952,175,457,209540.772105076,38.2932166301969,37.4319267563796,"baseline"
"DRC",100,"dpc_conflict_hi",41.4,220799.577124418,561,975,475728.290594041,57.5384615384615,53.5870408613483,"baseline"
"DRC",100,"dpc_conflict_lo",43.7,387675.578437047,227,664,591222.752611571,34.1867469879518,34.4281699706934,"baseline"
"DRC",100,"dpc_conflict_mid",48.2,183288.180614293,484,966,359656.439820159,50.1035196687371,49.0379817177906,"baseline"
"DRC",100,"no_pep",90.3,484350.012387948,0,903,484350.012387948,0,0,"baseline"
"DRC",100,"optimistic_hi",15.1,51574.9625240099,776,927,305726.374860127,83.7108953613808,83.1303522479518,"baseline"
"DRC",100,"optimistic_lo",11.6,36174.1946079007,621,737,224435.950205711,84.2605156037992,83.882174591573,"baseline"
"DRC",100,"optimistic_mid",15.5,69360.7628724554,675,830,378159.612384922,81.3253012048193,81.6583366914777,"baseline"
"DRC",100,"with_conflict_hi",85.3,301613.458112887,352,1205,464587.305087938,29.2116182572614,35.0792725479668,"baseline"
"DRC",100,"with_conflict_lo",84.8,312916.19153975,288,1136,445675.425575393,25.3521126760563,29.7883227158517,"baseline"
"DRC",100,"with_conflict_mid",88.3,223385.101203044,263,1146,325602.659608296,22.9493891797557,31.3933425876254,"baseline"
"DRC",101,"cov_conflict_hi",56.9,243690.471210543,246,815,365613.424252577,30.1840490797546,33.3475044827145,"baseline"
"DRC",101,"cov_conflict_lo",48.3,248946.106095589,245,728,370541.890433321,33.6538461538462,32.8156647000247,"baseline"
"DRC",101,"cov_conflict_mid",62,199370.293724973,214,834,287179.082370205,25.6594724220624,30.5763177180283,"baseline"
"DRC",101,"dpc_conflict_hi",28.5,164202.714513911,482,767,402695.161106203,62.8422425032594,59.2240656523294,"baseline"
"DRC",101,"dpc_conflict_lo",45.7,119000.969865781,181,638,183176.505810003,28.3699059561129,35.0348073626795,"baseline"
"DRC",101,"dpc_conflict_mid",28.7,180242.492813377,310,597,363457.53853225,51.9262981574539,50.4089271222024,"baseline"
"DRC",101,"no_pep",51.1,205289.762809239,0,511,205289.762809239,0,0,"baseline"
"DRC",101,"optimistic_hi",5.2,30948.6678462608,234,286,157937.911097781,81.8181818181818,80.4045351548938,"baseline"
"DRC",101,"optimistic_lo",14,50326.7167412687,680,820,282701.197382583,82.9268292682927,82.197911714834,"baseline"
"DRC",101,"optimistic_mid",18.2,58416.3135913195,760,942,312713.918856473,80.6794055201699,81.3195671606383,"baseline"
"DRC",101,"with_conflict_hi",51.3,135850.812693561,149,662,192021.638461179,22.5075528700906,29.2523416724067,"baseline"
"DRC",101,"with_conflict_lo",39,117097.851967016,125,515,169833.868805775,24.2718446601942,31.0515312461434,"baseline"
"DRC",101,"with_conflict_mid",40.6,199101.523432398,258,664,336970.314211673,38.855421686747,40.9142244775516,"baseline"
"DRC",102,"cov_conflict_hi",26.1,172269.455297452,101,362,224010.773999486,27.9005524861878,23.0976920342914,"baseline"
"DRC",102,"cov_conflict_lo",57.9,247941.551004687,190,769,337050.257869332,24.7074122236671,26.4378100251121,"baseline"
"DRC",102,"cov_conflict_mid",51.4,254463.086806603,231,745,375929.173870411,31.006711409396,32.3108967078141,"baseline"
"DRC",102,"dpc_conflict_hi",24.3,120420.191219369,258,501,230713.673710004,51.497005988024,47.8053514198158,"baseline"
"DRC",102,"dpc_conflict_lo",21.6,88930.433216135,115,331,137796.664732935,34.7432024169184,35.4625647953874,"baseline"
"DRC",102,"dpc_conflict_mid",38.8,168217.589227944,344,732,313032.474349384,46.9945355191257,46.2619366960015,"baseline"
"DRC",102,"no_pep",74.6,242349.515245031,0,746,242349.515245031,0,0,"baseline"
"DRC",102,"optimistic_hi",10.3,51068.3029885483,479,582,297648.928112809,82.3024054982818,82.8427727550246,"baseline"
"DRC",102,"optimistic_lo",8.2,36074.6229261869,432,514,214203.370994485,84.0466926070039,83.1587043851352,"baseline"
"DRC",102,"optimistic_mid",8.8,33962.8639224867,414,502,184890.900888453,82.4701195219124,81.6308624387216,"baseline"
"DRC",102,"with_conflict_hi",48.2,230127.626359544,226,708,343273.478947787,31.9209039548023,32.9608488646026,"baseline"
"DRC",102,"with_conflict_lo",55,207498.125903375,136,686,271715.297284157,19.8250728862974,23.6339919108877,"baseline"
"DRC",102,"with_conflict_mid",36.3,91567.4156005201,76,439,118426.97794011,17.3120728929385,22.680273369108,"baseline"
"DRC",103,"cov_conflict_hi",50.6,215667.555684807,208,714,313462.550233632,29.1316526610644,31.1983024689665,"baseline"
"DRC",103,"cov_conflict_lo",29.6,165036.458202188,160,456,245839.967803818,35.0877192982456,32.8683372046778,"baseline"
"DRC",103,"cov_conflict_mid",38,191390.016526326,144,524,271114.665064459,27.4809160305344,29.4062471755919,"baseline"
"DRC",103,"dpc_conflict_hi",26.5,99969.9091171163,406,671,233904.55557128,60.5067064083457,57.2603838890811,"baseline"
"DRC",103,"dpc_conflict_lo",40.4,107462.29682515,133,537,153798.898499065,24.7672253258845,30.128045211063,"baseline"
"DRC",103,"dpc_conflict_mid",36.3,178344.017887344,421,784,363309.298341797,53.6989795918367,50.9112432020497,"baseline"
"DRC",103,"no_pep",56.3,326697.756712494,0,563,326697.756712494,0,0,"baseline"
"DRC",103,"optimistic_hi",3.9,13839.8030408387,193,232,82202.4845709365,83.1896551724138,83.1637655320556,"baseline"
"DRC",103,"optimistic_lo",6,37058.2725389089,257,317,221437.442717602,81.0725552050473,83.2646764322648,"baseline"
"DRC",103,"optimistic_mid",11.8,51152.646476731,585,703,315780.759300772,83.2147937411095,83.8012149346916,"baseline"
"DRC",103,"with_conflict_hi",40.8,253951.718519313,168,576,366318.393974419,29.1666666666667,30.6745927322867,"baseline"
"DRC",103,"with_conflict_lo",24.6,135507.985877933,151,397,203565.981184724,38.0352644836272,33.4328923284254,"baseline"
"DRC",103,"with_conflict_mid",35,214589.734636124,173,523,313350.181320733,33.0783938814532,31.5175967884704,"baseline"
"DRC",104,"cov_conflict_hi",35.3,153563.473652724,120,473,219064.394007964,25.369978858351,29.9003042698299,"baseline"
"DRC",104,"cov_conflict_lo",49.6,223334.922129141,184,680,312190.993972853,27.0588235294118,28.4620868504103,"baseline"
"DRC",104,"cov_conflict_mid",19.7,89235.5111322762,102,299,127163.459750421,34.1137123745819,29.8261377069991,"baseline"
"DRC",104,"dpc_conflict_hi",19.1,56645.1725612818,244,435,118411.283990408,56.0919540229885,52.1623525627251,"baseline"
"DRC",104,"dpc_conflict_lo",17.6,74038.0868277605,90,266,105280.776770953,33.8345864661654,29.675588366111,"baseline"
"DRC",104,"dpc_conflict_mid",13.4,37496.232888374,72,206,57045.0336029539,34.9514563106796,34.2690668755565,"baseline"
"DRC",104,"no_pep",48.9,171703.08917336,0,489,171703.08917336,0,0,"baseline"
"DRC",104,"optimistic_hi",4.6,9185.76701635049,195,241,51344.2728122895,80.9128630705394,82.1094612637072,"baseline"
"DRC",104,"optimistic_lo",10.5,57964.7220607383,423,528,284817.372180546,80.1136363636364,79.6484597772377,"baseline"
"DRC",104,"optimistic_mid",4.8,19403.4300058816,277,325,133928.841869497,85.2307692307692,85.5121348508421,"baseline"
"DRC",104,"with_conflict_hi",16.8,108729.648439527,77,245,152679.999123221,31.4285714285714,28.7859254231617,"baseline"
"DRC",104,"with_conflict_lo",49.7,177295.925060414,138,635,234255.828738875,21.7322834645669,24.3152556694561,"baseline"
"DRC",104,"with_conflict_mid",29.2,123045.009760407,123,415,173091.254087069,29.6385542168675,28.913213778836,"baseline"
"DRC",105,"cov_conflict_hi",48.5,213393.069772234,264,749,346145.95042943,35.2469959946595,38.3517069873279,"baseline"
"DRC",105,"cov_conflict_lo",97.5,386122.985754743,286,1261,538249.297830188,22.680412371134,28.2631696295197,"baseline"
"DRC",105,"cov_conflict_mid",88.5,325223.404269091,374,1259,503719.263746582,29.7061159650516,35.4355833346271,"baseline"
"DRC",105,"dpc_conflict_hi",36.4,149828.511603213,464,828,348298.25351374,56.0386473429952,56.9826979918227,"baseline"
"DRC",105,"dpc_conflict_lo",44.6,130390.030272551,138,584,196120.149366566,23.6301369863014,33.5152299783126,"baseline"
"DRC",105,"dpc_conflict_mid",60.1,244723.837316438,649,1250,490166.878883061,51.92,50.0733632035505,"baseline"
"DRC",105,"no_pep",78.8,262263.755649429,0,788,262263.755649429,0,0,"baseline"
"DRC",105,"optimistic_hi",18.3,86289.2375530507,848,1031,436562.800710939,82.2502424830262,80.2344044402021,"baseline"
"DRC",105,"optimistic_lo",8.8,47939.5803909329,434,522,298443.420443154,83.1417624521073,83.9367943445534,"baseline"
"DRC",105,"optimistic_mid",11.6,58042.7324625023,574,690,350488.00424125,83.1884057971015,83.4394524890644,"baseline"
"DRC",105,"with_conflict_hi",64.4,211377.919247038,238,882,302182.023943497,26.984126984127,30.0494726693066,"baseline"
"DRC",105,"with_conflict_lo",105.1,436170.308050374,261,1312,546077.033392692,19.8932926829268,20.1265972786815,"baseline"
"DRC",105,"with_conflict_mid",36.7,119996.569474061,160,527,184252.396813609,30.3605313092979,34.8738081299152,"baseline"
"DRC",106,"cov_conflict_hi",93.8,428173.615089235,326,1264,603831.485351095,25.7911392405063,29.0905450482967,"baseline"
"DRC",106,"cov_conflict_lo",59.2,254114.850178084,190,782,345110.351915808,24.2966751918159,26.3670739612942,"baseline"
"DRC",106,"cov_conflict_mid",57.8,225800.170302776,224,802,340099.497604585,27.930174563591,33.6076142737201,"baseline"
"DRC",106,"dpc_conflict_hi",27,120031.685075973,305,575,235971.354632077,53.0434782608696,49.1329423170346,"baseline"
"DRC",106,"dpc_conflict_lo",61.5,308121.045062971,235,850,434657.348722259,27.6470588235294,29.1117368730242,"baseline"
"DRC",106,"dpc_conflict_mid",47,210859.581842756,403,873,378136.010776731,46.1626575028637,44.2371062704056,"baseline"
"DRC",106,"no_pep",63.3,173385.761808851,0,633,173385.761808851,0,0,"baseline"
"DRC",106,"optimistic_hi",13.1,63145.9984529868,624,755,351504.862555467,82.6490066225166,82.0355263384095,"baseline"
"DRC",106,"optimistic_lo",16.9,56812.8783040257,738,907,312514.468108387,81.3671444321941,81.8207206060227,"baseline"
"DRC",106,"optimistic_mid",18.6,72143.7324263264,904,1090,430534.886904107,82.9357798165138,83.2432319375793,"baseline"
"DRC",106,"with_conflict_hi",60.7,282764.597813946,212,819,389519.829484768,25.8852258852259,27.4068798530824,"baseline"
"DRC",106,"with_conflict_lo",89.9,364100.769363674,239,1138,482039.243696032,21.0017574692443,24.4665711090379,"baseline"
"DRC",106,"with_conflict_mid",85.2,243697.797758035,260,1112,339453.572776215,23.3812949640288,28.2087986981675,"baseline"
"DRC",107,"cov_conflict_hi",34.3,170016.417036974,136,479,229115.731604878,28.39248434238,25.7945249564199,"baseline"
"DRC",107,"cov_conflict_lo",20.4,99512.8367317962,90,294,144216.542803861,30.6122448979592,30.9976270425946,"baseline"
"DRC",107,"cov_conflict_mid",23.2,114339.724689097,132,364,179345.930778233,36.2637362637363,36.2462676499298,"baseline"
"DRC",107,"dpc_conflict_hi",15.5,70764.3622531849,225,380,162645.458301903,59.2105263157895,56.4916456985648,"baseline"
"DRC",107,"dpc_conflict_lo",43.2,108624.279591617,171,603,164833.465858505,28.3582089552239,34.1005911476366,"baseline"
"DRC",107,"dpc_conflict_mid",11.7,47341.4257927209,101,218,93249.892739469,46.3302752293578,49.2316565714578,"baseline"
"DRC",107,"no_pep",34.3,175187.094177055,0,343,175187.094177055,0,0,"baseline"
"DRC",107,"optimistic_hi",7.5,37904.3536971824,450,525,232176.133117473,85.7142857142857,83.6743108827624,"baseline"
"DRC",107,"optimistic_lo",7.2,34064.1123121553,349,421,201578.507366869,82.8978622327791,83.1013173194306,"baseline"
"DRC",107,"optimistic_mid",6.8,33609.8627018992,290,358,163603.261824496,81.0055865921788,79.4564837356642,"baseline"
"DRC",107,"with_conflict_hi",38.2,118826.829871634,131,513,173586.132478169,25.5360623781676,31.5458970280484,"baseline"
"DRC",107,"with_conflict_lo",42.7,143317.115118619,129,556,203001.982783145,23.2014388489209,29.4011254699336,"baseline"
"DRC",107,"with_conflict_mid",20.5,41326.6279763877,86,291,62596.162359354,29.553264604811,33.9789750382164,"baseline"
"DRC",108,"cov_conflict_hi",30.3,126532.606670446,157,460,198277.175652422,34.1304347826087,36.1839776796816,"baseline"
"DRC",108,"cov_conflict_lo",38.9,167170.658607682,126,515,233463.427247047,24.4660194174757,28.3953548618197,"baseline"
"DRC",108,"cov_conflict_mid",19.1,76124.0026821175,99,290,113481.890050979,34.1379310344828,32.9196908441332,"baseline"
"DRC",108,"dpc_conflict_hi",19.5,102860.790303999,167,362,196293.19650915,46.1325966850829,47.5983925407192,"baseline"
"DRC",108,"dpc_conflict_lo",19.3,96618.7761109646,103,296,156355.140733385,34.7972972972973,38.2055648072883,"baseline"
"DRC",108,"dpc_conflict_mid",42.5,263484.808166703,428,853,525067.802030905,50.1758499413834,49.8188982170356,"baseline"
"DRC",108,"no_pep",46.2,238412.563598622,0,462,238412.563598622,0,0,"baseline"
"DRC",108,"optimistic_hi",6.8,39464.6621228233,338,406,204890.393014779,83.2512315270936,80.738646872537,"baseline"
"DRC",108,"optimistic_lo",6.2,31470.064028335,321,383,191959.468997815,83.8120104438642,83.6058808702512,"baseline"
"DRC",108,"optimistic_mid",1.6,4975.57209088329,85,101,26934.0258173904,84.1584158415842,81.5268162115196,"baseline"
"DRC",108,"with_conflict_hi",40.3,109655.719329368,132,535,152123.945173566,24.6728971962617,27.9168580565954,"baseline"
"DRC",108,"with_conflict_lo",56.1,265691.234673351,148,709,349096.262743248,20.8744710860367,23.8916989298276,"baseline"
"DRC",108,"with_conflict_mid",46.4,193957.182512995,201,665,290495.931553981,30.2255639097744,33.2323927996379,"baseline"
"DRC",109,"cov_conflict_hi",27.1,111882.819128341,124,395,168616.410447151,31.3924050632911,33.6465419755759,"baseline"
"DRC",109,"cov_conflict_lo",46.3,217348.491915961,150,613,291149.740433629,24.4698205546493,25.3482103084657,"baseline"
"DRC",109,"cov_conflict_mid",45.1,185328.811271093,147,598,255240.210415273,24.5819397993311,27.3904331258914,"baseline"
"DRC",109,"dpc_conflict_hi",21.9,100532.123672076,251,470,207806.140343968,53.4042553191489,51.6221592366463,"baseline"
"DRC",109,"dpc_conflict_lo",56.1,254089.7360327,259,820,366555.506825831,31.5853658536585,30.6817845316313,"baseline"
"DRC",109,"dpc_conflict_mid",28.4,141527.078839671,240,524,262067.687636945,45.8015267175573,45.995982902045,"baseline"
"DRC",109,"no_pep",30,157416.996776285,0,300,157416.996776285,0,0,"baseline"
"DRC",109,"optimistic_hi",10.7,54153.7645425688,550,657,325158.249431429,83.7138508371385,83.345412691432,"baseline"
"DRC",109,"optimistic_lo",10.4,31614.6524316898,518,622,203593.395151974,83.2797427652733,84.4716708967446,"baseline"
"DRC",109,"optimistic_mid",8.8,29079.7360929649,388,476,162261.575269068,81.5126050420168,82.0784828171772,"baseline"
"DRC",109,"with_conflict_hi",64.3,371268.815150947,282,925,522569.215505675,30.4864864864865,28.9531789981772,"baseline"
"DRC",109,"with_conflict_lo",100,491715.858298748,296,1296,684514.081709053,22.8395061728395,28.1657059455868,"baseline"
"DRC",109,"with_conflict_mid",75.3,295474.854227468,235,988,412771.408145326,23.7854251012146,28.4168311087479,"baseline"
"DRC",110,"cov_conflict_hi",30.6,168830.975668091,140,446,254874.301707248,31.390134529148,33.7591218348832,"baseline"
"DRC",110,"cov_conflict_lo",56,188419.742290638,182,742,264495.875487389,24.5283018867925,28.7626916890725,"baseline"
"DRC",110,"cov_conflict_mid",45.9,114552.480962886,132,591,162031.949577111,22.3350253807107,29.3025349248353,"baseline"
"DRC",110,"dpc_conflict_hi",29.3,101270.044610213,427,720,218504.471646931,59.3055555555556,53.653101995162,"baseline"
"DRC",110,"dpc_conflict_lo",46.3,136740.199794922,169,632,202930.34637964,26.7405063291139,32.6171751862534,"baseline"
"DRC",110,"dpc_conflict_mid",25.4,86134.7395456556,218,472,158761.89989069,46.1864406779661,45.7459632286081,"baseline"
"DRC",110,"no_pep",43.6,229405.466130141,0,436,229405.466130141,0,0,"baseline"
"DRC",110,"optimistic_hi",7.7,28519.8886045409,389,466,167193.296847694,83.4763948497854,82.9419664889309,"baseline"
"DRC",110,"optimistic_lo",5.9,22594.3380964729,278,337,139420.574559993,82.4925816023739,83.7941149161235,"baseline"
"DRC",110,"optimistic_mid",6.2,38705.6028498788,286,348,184809.361920694,82.183908045977,79.0564707071018,"baseline"
