"scenario","particle_id","rep","eff_name","efficacy","doses_B","n_prevented_hcw"
"DRC",130,8,"obv_90",0.9,185,167
"DRC",130,9,"obv_90",0.9,8,7
"DRC",130,10,"obv_90",0.9,75,64
"DRC",131,1,"obv_90",0.9,71,68
"DRC",131,2,"obv_90",0.9,24,22
"DRC",131,3,"obv_90",0.9,260,238
"DRC",131,4,"obv_90",0.9,9,8
"DRC",131,5,"obv_90",0.9,104,92
"DRC",131,6,"obv_90",0.9,41,39
"DRC",131,7,"obv_90",0.9,47,41
"DRC",131,8,"obv_90",0.9,278,244
"DRC",131,9,"obv_90",0.9,35,31
"DRC",131,10,"obv_90",0.9,28,25
"DRC",132,1,"obv_90",0.9,38,35
"DRC",132,2,"obv_90",0.9,431,386
"DRC",132,3,"obv_90",0.9,48,48
"DRC",132,4,"obv_90",0.9,370,331
"DRC",132,5,"obv_90",0.9,19,16
"DRC",132,6,"obv_90",0.9,163,151
"DRC",132,7,"obv_90",0.9,329,295
"DRC",132,8,"obv_90",0.9,52,48
"DRC",132,9,"obv_90",0.9,413,372
"DRC",132,10,"obv_90",0.9,74,66
"DRC",133,1,"obv_90",0.9,32,27
"DRC",133,2,"obv_90",0.9,54,50
"DRC",133,3,"obv_90",0.9,62,52
"DRC",133,4,"obv_90",0.9,311,276
"DRC",133,5,"obv_90",0.9,311,276
"DRC",133,6,"obv_90",0.9,146,131
"DRC",133,7,"obv_90",0.9,392,351
"DRC",133,8,"obv_90",0.9,14,13
"DRC",133,9,"obv_90",0.9,30,29
"DRC",133,10,"obv_90",0.9,30,29
"DRC",134,1,"obv_90",0.9,272,241
"DRC",134,2,"obv_90",0.9,178,159
"DRC",134,3,"obv_90",0.9,284,262
"DRC",134,4,"obv_90",0.9,40,38
"DRC",134,5,"obv_90",0.9,11,11
"DRC",134,6,"obv_90",0.9,147,132
"DRC",134,7,"obv_90",0.9,31,29
"DRC",134,8,"obv_90",0.9,35,29
"DRC",134,9,"obv_90",0.9,17,16
"DRC",134,10,"obv_90",0.9,13,13
"DRC",135,1,"obv_90",0.9,180,160
"DRC",135,2,"obv_90",0.9,18,14
"DRC",135,3,"obv_90",0.9,55,50
"DRC",135,4,"obv_90",0.9,171,156
"DRC",135,5,"obv_90",0.9,27,26
"DRC",135,6,"obv_90",0.9,5,5
"DRC",135,7,"obv_90",0.9,72,64
"DRC",135,8,"obv_90",0.9,16,16
"DRC",135,9,"obv_90",0.9,60,55
"DRC",135,10,"obv_90",0.9,61,55
"DRC",136,1,"obv_90",0.9,37,33
"DRC",136,2,"obv_90",0.9,221,203
"DRC",136,3,"obv_90",0.9,79,70
"DRC",136,4,"obv_90",0.9,57,53
"DRC",136,5,"obv_90",0.9,274,247
"DRC",136,6,"obv_90",0.9,129,115
"DRC",136,7,"obv_90",0.9,33,32
"DRC",136,8,"obv_90",0.9,300,264
"DRC",136,9,"obv_90",0.9,38,33
"DRC",136,10,"obv_90",0.9,64,59
"DRC",137,1,"obv_90",0.9,87,78
"DRC",137,2,"obv_90",0.9,268,244
"DRC",137,3,"obv_90",0.9,101,89
"DRC",137,4,"obv_90",0.9,110,101
"DRC",137,5,"obv_90",0.9,35,33
"DRC",137,6,"obv_90",0.9,50,46
"DRC",137,7,"obv_90",0.9,159,143
"DRC",137,8,"obv_90",0.9,39,36
"DRC",137,9,"obv_90",0.9,21,18
"DRC",137,10,"obv_90",0.9,173,159
"DRC",138,1,"obv_90",0.9,211,190
"DRC",138,2,"obv_90",0.9,154,133
"DRC",138,3,"obv_90",0.9,154,133
"DRC",138,4,"obv_90",0.9,54,46
"DRC",138,5,"obv_90",0.9,121,104
"DRC",138,6,"obv_90",0.9,5,4
"DRC",138,7,"obv_90",0.9,415,380
"DRC",138,8,"obv_90",0.9,97,85
"DRC",138,9,"obv_90",0.9,16,15
"DRC",138,10,"obv_90",0.9,32,27
"DRC",139,1,"obv_90",0.9,72,68
"DRC",139,2,"obv_90",0.9,292,265
"DRC",139,3,"obv_90",0.9,251,227
"DRC",139,4,"obv_90",0.9,34,32
"DRC",139,5,"obv_90",0.9,131,107
"DRC",139,6,"obv_90",0.9,26,24
"DRC",139,7,"obv_90",0.9,26,24
"DRC",139,8,"obv_90",0.9,55,49
"DRC",139,9,"obv_90",0.9,83,76
"DRC",139,10,"obv_90",0.9,321,284
"DRC",140,1,"obv_90",0.9,185,169
"DRC",140,2,"obv_90",0.9,41,41
"DRC",140,3,"obv_90",0.9,39,36
"DRC",140,4,"obv_90",0.9,64,61
"DRC",140,5,"obv_90",0.9,29,24
"DRC",140,6,"obv_90",0.9,29,24
"DRC",140,7,"obv_90",0.9,5,4
"DRC",140,8,"obv_90",0.9,5,5
"DRC",140,9,"obv_90",0.9,112,103
"DRC",140,10,"obv_90",0.9,75,68
"DRC",141,1,"obv_90",0.9,329,300
"DRC",141,2,"obv_90",0.9,43,35
"DRC",141,3,"obv_90",0.9,341,294
"DRC",141,4,"obv_90",0.9,97,87
"DRC",141,5,"obv_90",0.9,142,129
"DRC",141,6,"obv_90",0.9,246,223
"DRC",141,7,"obv_90",0.9,7,6
"DRC",141,8,"obv_90",0.9,51,44
"DRC",141,9,"obv_90",0.9,31,30
"DRC",141,10,"obv_90",0.9,362,329
"DRC",142,1,"obv_90",0.9,70,64
"DRC",142,2,"obv_90",0.9,327,290
"DRC",142,3,"obv_90",0.9,290,264
"DRC",142,4,"obv_90",0.9,24,20
"DRC",142,5,"obv_90",0.9,11,10
"DRC",142,6,"obv_90",0.9,199,180
"DRC",142,7,"obv_90",0.9,185,163
"DRC",142,8,"obv_90",0.9,288,258
"DRC",142,9,"obv_90",0.9,24,23
"DRC",142,10,"obv_90",0.9,293,273
"DRC",143,1,"obv_90",0.9,83,76
"DRC",143,2,"obv_90",0.9,180,159
"DRC",143,3,"obv_90",0.9,5,3
"DRC",143,4,"obv_90",0.9,8,7
"DRC",143,5,"obv_90",0.9,233,210
"DRC",143,6,"obv_90",0.9,53,45
"DRC",143,7,"obv_90",0.9,73,70
"DRC",143,8,"obv_90",0.9,50,47
"DRC",143,9,"obv_90",0.9,17,15
"DRC",143,10,"obv_90",0.9,18,17
"DRC",144,1,"obv_90",0.9,13,12
"DRC",144,2,"obv_90",0.9,232,203
"DRC",144,3,"obv_90",0.9,17,15
"DRC",144,4,"obv_90",0.9,52,45
"DRC",144,5,"obv_90",0.9,33,23
"DRC",144,6,"obv_90",0.9,267,234
"DRC",144,7,"obv_90",0.9,133,117
"DRC",144,8,"obv_90",0.9,72,64
"DRC",144,9,"obv_90",0.9,22,16
"DRC",144,10,"obv_90",0.9,194,171
"DRC",145,1,"obv_90",0.9,31,28
"DRC",145,2,"obv_90",0.9,57,50
"DRC",145,3,"obv_90",0.9,51,47
"DRC",145,4,"obv_90",0.9,11,10
"DRC",145,5,"obv_90",0.9,13,13
"DRC",145,6,"obv_90",0.9,97,86
"DRC",145,7,"obv_90",0.9,3,3
"DRC",145,8,"obv_90",0.9,11,10
"DRC",145,9,"obv_90",0.9,88,75
"DRC",145,10,"obv_90",0.9,29,27
"DRC",146,1,"obv_90",0.9,179,161
"DRC",146,2,"obv_90",0.9,108,97
"DRC",146,3,"obv_90",0.9,333,298
"DRC",146,4,"obv_90",0.9,333,298
"DRC",146,5,"obv_90",0.9,357,306
"DRC",146,6,"obv_90",0.9,357,306
"DRC",146,7,"obv_90",0.9,212,192
"DRC",146,8,"obv_90",0.9,26,25
"DRC",146,9,"obv_90",0.9,48,44
"DRC",146,10,"obv_90",0.9,35,29
"DRC",147,1,"obv_90",0.9,211,189
"DRC",147,2,"obv_90",0.9,270,248
"DRC",147,3,"obv_90",0.9,112,103
"DRC",147,4,"obv_90",0.9,19,18
"DRC",147,5,"obv_90",0.9,9,8
"DRC",147,6,"obv_90",0.9,9,9
"DRC",147,7,"obv_90",0.9,68,59
"DRC",147,8,"obv_90",0.9,112,101
"DRC",147,9,"obv_90",0.9,18,15
"DRC",147,10,"obv_90",0.9,22,21
"DRC",148,1,"obv_90",0.9,165,150
"DRC",148,2,"obv_90",0.9,7,5
"DRC",148,3,"obv_90",0.9,72,66
"DRC",148,4,"obv_90",0.9,114,105
"DRC",148,5,"obv_90",0.9,7,6
"DRC",148,6,"obv_90",0.9,321,292
"DRC",148,7,"obv_90",0.9,105,92
"DRC",148,8,"obv_90",0.9,42,36
"DRC",148,9,"obv_90",0.9,145,126
"DRC",148,10,"obv_90",0.9,275,250
"DRC",149,1,"obv_90",0.9,73,66
"DRC",149,2,"obv_90",0.9,177,161
"DRC",149,3,"obv_90",0.9,82,73
"DRC",149,4,"obv_90",0.9,172,151
"DRC",149,5,"obv_90",0.9,307,279
"DRC",149,6,"obv_90",0.9,130,111
"DRC",149,7,"obv_90",0.9,98,91
"DRC",149,8,"obv_90",0.9,31,31
"DRC",149,9,"obv_90",0.9,139,123
"DRC",149,10,"obv_90",0.9,47,39
"DRC",150,1,"obv_90",0.9,70,65
"DRC",150,2,"obv_90",0.9,165,153
"DRC",150,3,"obv_90",0.9,26,25
"DRC",150,4,"obv_90",0.9,16,16
"DRC",150,5,"obv_90",0.9,19,15
"DRC",150,6,"obv_90",0.9,77,68
"DRC",150,7,"obv_90",0.9,47,45
"DRC",150,8,"obv_90",0.9,76,68
"DRC",150,9,"obv_90",0.9,32,29
"DRC",150,10,"obv_90",0.9,35,32
"DRC",151,1,"obv_90",0.9,90,80
"DRC",151,2,"obv_90",0.9,58,50
"DRC",151,3,"obv_90",0.9,280,260
"DRC",151,4,"obv_90",0.9,278,248
"DRC",151,5,"obv_90",0.9,9,9
"DRC",151,6,"obv_90",0.9,16,14
"DRC",151,7,"obv_90",0.9,74,66
"DRC",151,8,"obv_90",0.9,230,207
"DRC",151,9,"obv_90",0.9,15,15
"DRC",151,10,"obv_90",0.9,383,345
"DRC",152,1,"obv_90",0.9,102,92
"DRC",152,2,"obv_90",0.9,309,276
"DRC",152,3,"obv_90",0.9,108,97
"DRC",152,4,"obv_90",0.9,338,306
"DRC",152,5,"obv_90",0.9,55,49
"DRC",152,6,"obv_90",0.9,94,88
"DRC",152,7,"obv_90",0.9,44,36
"DRC",152,8,"obv_90",0.9,58,50
"DRC",152,9,"obv_90",0.9,10,7
"DRC",152,10,"obv_90",0.9,327,303
"DRC",153,1,"obv_90",0.9,16,15
"DRC",153,2,"obv_90",0.9,152,135
"DRC",153,3,"obv_90",0.9,10,7
"DRC",153,4,"obv_90",0.9,1,1
"DRC",153,5,"obv_90",0.9,10,10
"DRC",153,6,"obv_90",0.9,328,287
"DRC",153,7,"obv_90",0.9,103,96
"DRC",153,8,"obv_90",0.9,70,61
"DRC",153,9,"obv_90",0.9,321,286
"DRC",153,10,"obv_90",0.9,257,228
"DRC",154,1,"obv_90",0.9,17,16
"DRC",154,2,"obv_90",0.9,203,194
"DRC",154,3,"obv_90",0.9,20,19
"DRC",154,4,"obv_90",0.9,20,19
"DRC",154,5,"obv_90",0.9,28,27
"DRC",154,6,"obv_90",0.9,14,14
"DRC",154,7,"obv_90",0.9,26,26
"DRC",154,8,"obv_90",0.9,84,74
"DRC",154,9,"obv_90",0.9,6,5
"DRC",154,10,"obv_90",0.9,79,73
"DRC",155,1,"obv_90",0.9,134,123
"DRC",155,2,"obv_90",0.9,160,140
"DRC",155,3,"obv_90",0.9,19,17
"DRC",155,4,"obv_90",0.9,7,6
"DRC",155,5,"obv_90",0.9,293,265
"DRC",155,6,"obv_90",0.9,87,75
"DRC",155,7,"obv_90",0.9,228,197
"DRC",155,8,"obv_90",0.9,79,70
"DRC",155,9,"obv_90",0.9,24,22
"DRC",155,10,"obv_90",0.9,386,351
"DRC",156,1,"obv_90",0.9,23,21
"DRC",156,2,"obv_90",0.9,4,2
"DRC",156,3,"obv_90",0.9,260,234
"DRC",156,4,"obv_90",0.9,48,42
"DRC",156,5,"obv_90",0.9,24,23
"DRC",156,6,"obv_90",0.9,30,28
"DRC",156,7,"obv_90",0.9,30,28
"DRC",156,8,"obv_90",0.9,297,262
"DRC",156,9,"obv_90",0.9,23,19
"DRC",156,10,"obv_90",0.9,15,11
"DRC",157,1,"obv_90",0.9,27,25
"DRC",157,2,"obv_90",0.9,288,254
"DRC",157,3,"obv_90",0.9,244,214
"DRC",157,4,"obv_90",0.9,133,122
"DRC",157,5,"obv_90",0.9,3,3
"DRC",157,6,"obv_90",0.9,95,82
"DRC",157,7,"obv_90",0.9,56,48
"DRC",157,8,"obv_90",0.9,241,222
"DRC",157,9,"obv_90",0.9,53,49
"DRC",157,10,"obv_90",0.9,56,53
"DRC",158,1,"obv_90",0.9,70,64
"DRC",158,2,"obv_90",0.9,384,343
"DRC",158,3,"obv_90",0.9,384,343
"DRC",158,4,"obv_90",0.9,9,8
"DRC",158,5,"obv_90",0.9,404,362
"DRC",158,6,"obv_90",0.9,78,69
"DRC",158,7,"obv_90",0.9,78,69
"DRC",158,8,"obv_90",0.9,319,290
"DRC",158,9,"obv_90",0.9,17,17
"DRC",158,10,"obv_90",0.9,320,290
"DRC",159,1,"obv_90",0.9,397,357
"DRC",159,2,"obv_90",0.9,67,57
"DRC",159,3,"obv_90",0.9,287,262
"DRC",159,4,"obv_90",0.9,6,6
"DRC",159,5,"obv_90",0.9,96,87
"DRC",159,6,"obv_90",0.9,14,12
"DRC",159,7,"obv_90",0.9,208,188
"DRC",159,8,"obv_90",0.9,9,9
"DRC",159,9,"obv_90",0.9,23,21
"DRC",159,10,"obv_90",0.9,23,21
"DRC",160,1,"obv_90",0.9,13,12
"DRC",160,2,"obv_90",0.9,7,6
"DRC",160,3,"obv_90",0.9,18,16
"DRC",160,4,"obv_90",0.9,28,26
"DRC",160,5,"obv_90",0.9,272,238
"DRC",160,6,"obv_90",0.9,234,208
"DRC",160,7,"obv_90",0.9,81,72
"DRC",160,8,"obv_90",0.9,198,184
"DRC",160,9,"obv_90",0.9,53,48
"DRC",160,10,"obv_90",0.9,66,60
"DRC",161,1,"obv_90",0.9,346,321
"DRC",161,2,"obv_90",0.9,23,22
"DRC",161,3,"obv_90",0.9,15,14
"DRC",161,4,"obv_90",0.9,4,3
"DRC",161,5,"obv_90",0.9,111,100
"DRC",161,6,"obv_90",0.9,14,13
"DRC",161,7,"obv_90",0.9,228,199
"DRC",161,8,"obv_90",0.9,328,293
"DRC",161,9,"obv_90",0.9,12,10
"DRC",161,10,"obv_90",0.9,337,301
"DRC",162,1,"obv_90",0.9,251,227
"DRC",162,2,"obv_90",0.9,39,36
"DRC",162,3,"obv_90",0.9,83,78
"DRC",162,4,"obv_90",0.9,83,78
"DRC",162,5,"obv_90",0.9,257,229
"DRC",162,6,"obv_90",0.9,284,253
"DRC",162,7,"obv_90",0.9,284,253
"DRC",162,8,"obv_90",0.9,302,274
"DRC",162,9,"obv_90",0.9,26,24
"DRC",162,10,"obv_90",0.9,90,83
"DRC",163,1,"obv_90",0.9,345,309
"DRC",163,2,"obv_90",0.9,189,170
"DRC",163,3,"obv_90",0.9,216,198
"DRC",163,4,"obv_90",0.9,260,230
"DRC",163,5,"obv_90",0.9,13,12
"DRC",163,6,"obv_90",0.9,19,17
"DRC",163,7,"obv_90",0.9,54,47
"DRC",163,8,"obv_90",0.9,23,20
"DRC",163,9,"obv_90",0.9,18,16
"DRC",163,10,"obv_90",0.9,313,273
"DRC",164,1,"obv_90",0.9,64,58
"DRC",164,2,"obv_90",0.9,144,126
"DRC",164,3,"obv_90",0.9,345,309
"DRC",164,4,"obv_90",0.9,122,112
"DRC",164,5,"obv_90",0.9,65,59
"DRC",164,6,"obv_90",0.9,127,115
"DRC",164,7,"obv_90",0.9,41,38
"DRC",164,8,"obv_90",0.9,326,290
"DRC",164,9,"obv_90",0.9,326,290
"DRC",164,10,"obv_90",0.9,303,263
"DRC",165,1,"obv_90",0.9,125,107
"DRC",165,2,"obv_90",0.9,11,10
"DRC",165,3,"obv_90",0.9,389,347
"DRC",165,4,"obv_90",0.9,75,63
"DRC",165,5,"obv_90",0.9,7,7
"DRC",165,6,"obv_90",0.9,171,156
"DRC",165,7,"obv_90",0.9,390,345
"DRC",165,8,"obv_90",0.9,373,337
"DRC",165,9,"obv_90",0.9,23,20
"DRC",165,10,"obv_90",0.9,24,18
"DRC",166,1,"obv_90",0.9,310,282
"DRC",166,2,"obv_90",0.9,42,40
"DRC",166,3,"obv_90",0.9,42,39
"DRC",166,4,"obv_90",0.9,321,283
"DRC",166,5,"obv_90",0.9,81,69
"DRC",166,6,"obv_90",0.9,225,205
"DRC",166,7,"obv_90",0.9,59,49
"DRC",166,8,"obv_90",0.9,36,31
"DRC",166,9,"obv_90",0.9,13,13
"DRC",166,10,"obv_90",0.9,322,293
"DRC",167,1,"obv_90",0.9,29,25
"DRC",167,2,"obv_90",0.9,74,65
"DRC",167,3,"obv_90",0.9,47,41
"DRC",167,4,"obv_90",0.9,58,51
"DRC",167,5,"obv_90",0.9,18,18
"DRC",167,6,"obv_90",0.9,15,14
"DRC",167,7,"obv_90",0.9,5,4
"DRC",167,8,"obv_90",0.9,4,4
"DRC",167,9,"obv_90",0.9,22,19
"DRC",167,10,"obv_90",0.9,103,86
"DRC",168,1,"obv_90",0.9,200,179
"DRC",168,2,"obv_90",0.9,9,7
"DRC",168,3,"obv_90",0.9,41,38
"DRC",168,4,"obv_90",0.9,10,8
"DRC",168,5,"obv_90",0.9,3,2
"DRC",168,6,"obv_90",0.9,73,66
"DRC",168,7,"obv_90",0.9,67,62
"DRC",168,8,"obv_90",0.9,318,293
"DRC",168,9,"obv_90",0.9,23,20
"DRC",168,10,"obv_90",0.9,15,14
"DRC",169,1,"obv_90",0.9,76,67
"DRC",169,2,"obv_90",0.9,20,16
"DRC",169,3,"obv_90",0.9,36,32
"DRC",169,4,"obv_90",0.9,11,10
"DRC",169,5,"obv_90",0.9,307,278
"DRC",169,6,"obv_90",0.9,116,106
"DRC",169,7,"obv_90",0.9,225,205
"DRC",169,8,"obv_90",0.9,31,30
"DRC",169,9,"obv_90",0.9,21,21
"DRC",169,10,"obv_90",0.9,220,196
"DRC",170,1,"obv_90",0.9,5,5
"DRC",170,2,"obv_90",0.9,56,50
"DRC",170,3,"obv_90",0.9,56,48
"DRC",170,4,"obv_90",0.9,46,40
"DRC",170,5,"obv_90",0.9,27,26
"DRC",170,6,"obv_90",0.9,44,39
"DRC",170,7,"obv_90",0.9,226,201
"DRC",170,8,"obv_90",0.9,24,22
"DRC",170,9,"obv_90",0.9,334,305
"DRC",170,10,"obv_90",0.9,94,84
"DRC",171,1,"obv_90",0.9,301,280
"DRC",171,2,"obv_90",0.9,6,5
"DRC",171,3,"obv_90",0.9,364,332
"DRC",171,4,"obv_90",0.9,36,33
"DRC",171,5,"obv_90",0.9,140,129
"DRC",171,6,"obv_90",0.9,37,32
"DRC",171,7,"obv_90",0.9,178,161
"DRC",171,8,"obv_90",0.9,17,15
"DRC",171,9,"obv_90",0.9,6,6
"DRC",171,10,"obv_90",0.9,88,84
"DRC",172,1,"obv_90",0.9,287,259
"DRC",172,2,"obv_90",0.9,24,21
"DRC",172,3,"obv_90",0.9,320,299
"DRC",172,4,"obv_90",0.9,13,12
"DRC",172,5,"obv_90",0.9,59,52
"DRC",172,6,"obv_90",0.9,159,147
"DRC",172,7,"obv_90",0.9,94,86
"DRC",172,8,"obv_90",0.9,44,39
"DRC",172,9,"obv_90",0.9,7,7
"DRC",172,10,"obv_90",0.9,78,72
"DRC",173,1,"obv_90",0.9,7,5
"DRC",173,2,"obv_90",0.9,318,280
"DRC",173,3,"obv_90",0.9,44,39
"DRC",173,4,"obv_90",0.9,274,244
"DRC",173,5,"obv_90",0.9,25,23
"DRC",173,6,"obv_90",0.9,50,43
"DRC",173,7,"obv_90",0.9,72,67
"DRC",173,8,"obv_90",0.9,172,160
"DRC",173,9,"obv_90",0.9,190,172
"DRC",173,10,"obv_90",0.9,164,143
"DRC",174,1,"obv_90",0.9,33,30
"DRC",174,2,"obv_90",0.9,137,114
"DRC",174,3,"obv_90",0.9,11,8
"DRC",174,4,"obv_90",0.9,369,342
"DRC",174,5,"obv_90",0.9,16,14
"DRC",174,6,"obv_90",0.9,317,285
"DRC",174,7,"obv_90",0.9,23,19
"DRC",174,8,"obv_90",0.9,122,104
"DRC",174,9,"obv_90",0.9,16,14
"DRC",174,10,"obv_90",0.9,211,191
"DRC",175,1,"obv_90",0.9,266,240
"DRC",175,2,"obv_90",0.9,7,6
"DRC",175,3,"obv_90",0.9,176,156
"DRC",175,4,"obv_90",0.9,42,38
"DRC",175,5,"obv_90",0.9,359,324
"DRC",175,6,"obv_90",0.9,113,101
"DRC",175,7,"obv_90",0.9,17,17
"DRC",175,8,"obv_90",0.9,14,11
"DRC",175,9,"obv_90",0.9,293,266
"DRC",175,10,"obv_90",0.9,174,156
"DRC",176,1,"obv_90",0.9,10,10
"DRC",176,2,"obv_90",0.9,66,59
"DRC",176,3,"obv_90",0.9,145,132
"DRC",176,4,"obv_90",0.9,41,38
"DRC",176,5,"obv_90",0.9,21,18
"DRC",176,6,"obv_90",0.9,57,56
"DRC",176,7,"obv_90",0.9,17,17
"DRC",176,8,"obv_90",0.9,175,158
"DRC",176,9,"obv_90",0.9,224,203
"DRC",176,10,"obv_90",0.9,99,86
"DRC",177,1,"obv_90",0.9,23,23
"DRC",177,2,"obv_90",0.9,24,23
"DRC",177,3,"obv_90",0.9,86,83
"DRC",177,4,"obv_90",0.9,20,18
"DRC",177,5,"obv_90",0.9,329,294
"DRC",177,6,"obv_90",0.9,127,113
"DRC",177,7,"obv_90",0.9,58,54
"DRC",177,8,"obv_90",0.9,26,22
"DRC",177,9,"obv_90",0.9,30,27
"DRC",177,10,"obv_90",0.9,93,82
"DRC",178,1,"obv_90",0.9,13,13
"DRC",178,2,"obv_90",0.9,81,74
"DRC",178,3,"obv_90",0.9,347,302
"DRC",178,4,"obv_90",0.9,23,20
"DRC",178,5,"obv_90",0.9,264,245
"DRC",178,6,"obv_90",0.9,294,270
"DRC",178,7,"obv_90",0.9,51,45
"DRC",178,8,"obv_90",0.9,122,110
"DRC",178,9,"obv_90",0.9,359,326
"DRC",178,10,"obv_90",0.9,364,329
"DRC",179,1,"obv_90",0.9,22,18
"DRC",179,2,"obv_90",0.9,50,45
"DRC",179,3,"obv_90",0.9,162,147
"DRC",179,4,"obv_90",0.9,288,255
"DRC",179,5,"obv_90",0.9,116,108
"DRC",179,6,"obv_90",0.9,15,13
"DRC",179,7,"obv_90",0.9,292,259
"DRC",179,8,"obv_90",0.9,56,52
"DRC",179,9,"obv_90",0.9,323,287
"DRC",179,10,"obv_90",0.9,143,128
"DRC",180,1,"obv_90",0.9,366,324
"DRC",180,2,"obv_90",0.9,217,200
"DRC",180,3,"obv_90",0.9,6,6
"DRC",180,4,"obv_90",0.9,45,41
"DRC",180,5,"obv_90",0.9,175,152
"DRC",180,6,"obv_90",0.9,161,143
"DRC",180,7,"obv_90",0.9,28,25
"DRC",180,8,"obv_90",0.9,12,10
"DRC",180,9,"obv_90",0.9,99,86
"DRC",180,10,"obv_90",0.9,16,13
"DRC",181,1,"obv_90",0.9,381,347
"DRC",181,2,"obv_90",0.9,7,7
"DRC",181,3,"obv_90",0.9,20,18
"DRC",181,4,"obv_90",0.9,343,318
"DRC",181,5,"obv_90",0.9,228,213
"DRC",181,6,"obv_90",0.9,353,324
"DRC",181,7,"obv_90",0.9,27,26
"DRC",181,8,"obv_90",0.9,27,27
"DRC",181,9,"obv_90",0.9,360,326
"DRC",181,10,"obv_90",0.9,200,180
"DRC",182,1,"obv_90",0.9,326,292
"DRC",182,2,"obv_90",0.9,25,23
"DRC",182,3,"obv_90",0.9,25,24
"DRC",182,4,"obv_90",0.9,154,138
"DRC",182,5,"obv_90",0.9,154,138
"DRC",182,6,"obv_90",0.9,132,122
"DRC",182,7,"obv_90",0.9,16,16
"DRC",182,8,"obv_90",0.9,293,262
"DRC",182,9,"obv_90",0.9,100,91
"DRC",182,10,"obv_90",0.9,49,44
"DRC",183,1,"obv_90",0.9,14,12
"DRC",183,2,"obv_90",0.9,39,37
"DRC",183,3,"obv_90",0.9,39,37
"DRC",183,4,"obv_90",0.9,46,43
"DRC",183,5,"obv_90",0.9,46,43
"DRC",183,6,"obv_90",0.9,17,14
"DRC",183,7,"obv_90",0.9,165,147
"DRC",183,8,"obv_90",0.9,272,239
"DRC",183,9,"obv_90",0.9,30,28
"DRC",183,10,"obv_90",0.9,19,16
"DRC",184,1,"obv_90",0.9,191,167
"DRC",184,2,"obv_90",0.9,24,22
"DRC",184,3,"obv_90",0.9,239,215
"DRC",184,4,"obv_90",0.9,84,71
"DRC",184,5,"obv_90",0.9,77,69
"DRC",184,6,"obv_90",0.9,53,47
"DRC",184,7,"obv_90",0.9,114,102
"DRC",184,8,"obv_90",0.9,68,60
"DRC",184,9,"obv_90",0.9,62,59
"DRC",184,10,"obv_90",0.9,208,190
"DRC",185,1,"obv_90",0.9,431,390
"DRC",185,2,"obv_90",0.9,36,32
"DRC",185,3,"obv_90",0.9,16,12
"DRC",185,4,"obv_90",0.9,250,230
"DRC",185,5,"obv_90",0.9,132,116
"DRC",185,6,"obv_90",0.9,8,6
"DRC",185,7,"obv_90",0.9,50,44
"DRC",185,8,"obv_90",0.9,25,24
"DRC",185,9,"obv_90",0.9,213,193
"DRC",185,10,"obv_90",0.9,40,35
"DRC",186,1,"obv_90",0.9,124,113
"DRC",186,2,"obv_90",0.9,33,30
"DRC",186,3,"obv_90",0.9,24,23
"DRC",186,4,"obv_90",0.9,2,2
"DRC",186,5,"obv_90",0.9,31,27
"DRC",186,6,"obv_90",0.9,206,184
"DRC",186,7,"obv_90",0.9,87,82
"DRC",186,8,"obv_90",0.9,35,32
"DRC",186,9,"obv_90",0.9,35,31
"DRC",186,10,"obv_90",0.9,43,38
"DRC",187,1,"obv_90",0.9,30,27
"DRC",187,2,"obv_90",0.9,3,3
"DRC",187,3,"obv_90",0.9,137,122
"DRC",187,4,"obv_90",0.9,15,13
"DRC",187,5,"obv_90",0.9,11,11
"DRC",187,6,"obv_90",0.9,215,196
"DRC",187,7,"obv_90",0.9,27,24
"DRC",187,8,"obv_90",0.9,31,29
"DRC",187,9,"obv_90",0.9,34,29
"DRC",187,10,"obv_90",0.9,34,31
"DRC",188,1,"obv_90",0.9,47,42
"DRC",188,2,"obv_90",0.9,390,352
"DRC",188,3,"obv_90",0.9,11,11
"DRC",188,4,"obv_90",0.9,72,61
"DRC",188,5,"obv_90",0.9,149,141
"DRC",188,6,"obv_90",0.9,83,75
"DRC",188,7,"obv_90",0.9,60,56
"DRC",188,8,"obv_90",0.9,12,9
"DRC",188,9,"obv_90",0.9,18,16
"DRC",188,10,"obv_90",0.9,268,244
"DRC",189,1,"obv_90",0.9,282,257
"DRC",189,2,"obv_90",0.9,135,125
"DRC",189,3,"obv_90",0.9,3,3
"DRC",189,4,"obv_90",0.9,25,22
"DRC",189,5,"obv_90",0.9,7,7
"DRC",189,6,"obv_90",0.9,123,116
"DRC",189,7,"obv_90",0.9,29,26
"DRC",189,8,"obv_90",0.9,156,145
"DRC",189,9,"obv_90",0.9,20,16
"DRC",189,10,"obv_90",0.9,1,1
"DRC",190,1,"obv_90",0.9,33,30
"DRC",190,2,"obv_90",0.9,294,266
"DRC",190,3,"obv_90",0.9,27,25
"DRC",190,4,"obv_90",0.9,26,24
"DRC",190,5,"obv_90",0.9,11,11
"DRC",190,6,"obv_90",0.9,75,65
"DRC",190,7,"obv_90",0.9,387,355
"DRC",190,8,"obv_90",0.9,15,14
"DRC",190,9,"obv_90",0.9,9,9
"DRC",190,10,"obv_90",0.9,8,8
"DRC",191,1,"obv_90",0.9,209,193
"DRC",191,2,"obv_90",0.9,20,20
"DRC",191,3,"obv_90",0.9,23,18
"DRC",191,4,"obv_90",0.9,336,306
