"scenario","arm","week","metric","n","q025","q25","q50","q75","q975","method","iqr_width","ci95_width"
"WestAfrica","baseline",50.5,"hcw_deaths",2000,15.95,221,476,861.75,1187.025,"pooled",640.75,1171.075
"WestAfrica","baseline",50.5,"hcw_deaths_incidence",2000,0,0,1,4,14,"pooled",4,14
"WestAfrica","baseline",50.5,"infections",2000,0,0,40,112,329,"pooled",112,329
"WestAfrica","baseline",51.5,"deaths",2000,0,0,28,72.25,211.075,"pooled",72.25,211.075
"WestAfrica","baseline",51.5,"hcw_deaths",2000,15.95,222.75,479.5,866.5,1187.025,"pooled",643.75,1171.075
"WestAfrica","baseline",51.5,"hcw_deaths_incidence",2000,0,0,1,4,12.0249999999999,"pooled",4,12.0249999999999
"WestAfrica","baseline",51.5,"infections",2000,0,0,32,92,283,"pooled",92,283
"WestAfrica","baseline",52.5,"deaths",2000,0,0,21,63,173.05,"pooled",63,173.05
"WestAfrica","baseline",52.5,"hcw_deaths",2000,15.95,224,481.5,872,1187.025,"pooled",648,1171.075
"WestAfrica","baseline",52.5,"hcw_deaths_incidence",2000,0,0,1,3,11,"pooled",3,11
"WestAfrica","baseline",52.5,"infections",2000,0,0,24,79,247,"pooled",79,247
"WestAfrica","baseline",53.5,"deaths",2000,0,0,18,51,152.025,"pooled",51,152.025
"WestAfrica","baseline",53.5,"hcw_deaths",2000,15.95,224,484.5,872.5,1189,"pooled",648.5,1173.05
"WestAfrica","baseline",53.5,"hcw_deaths_incidence",2000,0,0,0,2,9,"pooled",2,9
"WestAfrica","baseline",53.5,"infections",2000,0,0,19,60.25,210.05,"pooled",60.25,210.05
"WestAfrica","baseline",54.5,"deaths",2000,0,0,14,42,131.075,"pooled",42,131.075
"WestAfrica","baseline",54.5,"hcw_deaths",2000,15.95,225.75,486.5,874,1189,"pooled",648.25,1173.05
"WestAfrica","baseline",54.5,"hcw_deaths_incidence",2000,0,0,0,2,8,"pooled",2,8
"WestAfrica","baseline",54.5,"infections",2000,0,0,14,52,179.025,"pooled",52,179.025
"WestAfrica","baseline",55.5,"deaths",2000,0,0,10,33,115,"pooled",33,115
"WestAfrica","baseline",55.5,"hcw_deaths",2000,15.95,226,489,874.25,1189.05,"pooled",648.25,1173.1
"WestAfrica","baseline",55.5,"hcw_deaths_incidence",2000,0,0,0,2,7,"pooled",2,7
"WestAfrica","baseline",55.5,"infections",2000,0,0,10,41,156.05,"pooled",41,156.05
"WestAfrica","baseline",56.5,"deaths",2000,0,0,8,28,97,"pooled",28,97
"WestAfrica","baseline",56.5,"hcw_deaths",2000,15.95,227.5,490,874.25,1189.05,"pooled",646.75,1173.1
"WestAfrica","baseline",56.5,"hcw_deaths_incidence",2000,0,0,0,1,6,"pooled",1,6
"WestAfrica","baseline",56.5,"infections",2000,0,0,7,35,141.025,"pooled",35,141.025
"WestAfrica","baseline",57.5,"deaths",2000,0,0,5,22,84.0249999999999,"pooled",22,84.0249999999999
"WestAfrica","baseline",57.5,"hcw_deaths",2000,15.95,227.75,491,874.25,1191,"pooled",646.5,1175.05
"WestAfrica","baseline",57.5,"hcw_deaths_incidence",2000,0,0,0,1,5,"pooled",1,5
"WestAfrica","baseline",57.5,"infections",2000,0,0,5,29,120.025,"pooled",29,120.025
"WestAfrica","baseline",58.5,"deaths",2000,0,0,4,19,74.0249999999999,"pooled",19,74.0249999999999
"WestAfrica","baseline",58.5,"hcw_deaths",2000,15.95,227.75,491,875.25,1191.125,"pooled",647.5,1175.175
"WestAfrica","baseline",58.5,"hcw_deaths_incidence",2000,0,0,0,1,5,"pooled",1,5
"WestAfrica","baseline",58.5,"infections",2000,0,0,3,23,101.075,"pooled",23,101.075
"WestAfrica","baseline",59.5,"deaths",2000,0,0,3,15,62.0249999999999,"pooled",15,62.0249999999999
"WestAfrica","baseline",59.5,"hcw_deaths",2000,15.95,228.5,491,875.5,1191.125,"pooled",647,1175.175
"WestAfrica","baseline",59.5,"hcw_deaths_incidence",2000,0,0,0,1,4.02499999999986,"pooled",1,4.02499999999986
"WestAfrica","baseline",59.5,"infections",2000,0,0,1,19,88.0249999999999,"pooled",19,88.0249999999999
"WestAfrica","obv",0.5,"deaths",2000,0,0,0,0,1,"pooled",0,1
"WestAfrica","obv",0.5,"hcw_deaths",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",0.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",0.5,"infections",2000,26,30,33,37,47,"pooled",7,21
"WestAfrica","obv",1.5,"deaths",2000,1,3,5,6,9,"pooled",3,8
"WestAfrica","obv",1.5,"hcw_deaths",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",1.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",1.5,"infections",2000,4,12,19,27,50.0249999999999,"pooled",15,46.0249999999999
"WestAfrica","obv",2.5,"deaths",2000,6,10,12,14,20,"pooled",4,14
"WestAfrica","obv",2.5,"hcw_deaths",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",2.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",2.5,"infections",2000,6,18,26,37,68,"pooled",19,62
"WestAfrica","obv",3.5,"deaths",2000,4,9,12,16,27,"pooled",7,23
"WestAfrica","obv",3.5,"hcw_deaths",2000,0,0,0,0,1,"pooled",0,1
"WestAfrica","obv",3.5,"hcw_deaths_incidence",2000,0,0,0,0,0,"pooled",0,0
"WestAfrica","obv",3.5,"infections",2000,6,19,31,45,84,"pooled",26,78
"WestAfrica","obv",4.5,"deaths",2000,4,10,15,21,38.0249999999999,"pooled",11,34.0249999999999
"WestAfrica","obv",4.5,"hcw_deaths",2000,0,0,0,0,1,"pooled",0,1
"WestAfrica","obv",4.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"WestAfrica","obv",4.5,"infections",2000,6.975,23,37,55,108,"pooled",32,101.025
"WestAfrica","obv",5.5,"deaths",2000,4,12,18,26,49,"pooled",14,45
"WestAfrica","obv",5.5,"hcw_deaths",2000,0,0,0,0,2,"pooled",0,2
"WestAfrica","obv",5.5,"hcw_deaths_incidence",2000,0,0,0,0,1,"pooled",0,1
"WestAfrica","obv",5.5,"infections",2000,7,26,44,67,133.025,"pooled",41,126.025
"WestAfrica","obv",6.5,"deaths",2000,4,14,22,33,62.0249999999999,"pooled",19,58.0249999999999
"WestAfrica","obv",6.5,"hcw_deaths",2000,0,0,0,1,2,"pooled",1,2
"WestAfrica","obv",6.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"WestAfrica","obv",6.5,"infections",2000,7,31,51,82,168.025,"pooled",51,161.025
"WestAfrica","obv",7.5,"deaths",2000,5,16,26,40,77,"pooled",24,72
"WestAfrica","obv",7.5,"hcw_deaths",2000,0,0,0,1,3,"pooled",1,3
"WestAfrica","obv",7.5,"hcw_deaths_incidence",2000,0,0,0,0,2,"pooled",0,2
"WestAfrica","obv",7.5,"infections",2000,8,35,61,100,212.025,"pooled",65,204.025
"WestAfrica","obv",8.5,"deaths",2000,5,18,30,48,98,"pooled",30,93
"WestAfrica","obv",8.5,"hcw_deaths",2000,0,0,1,2,4,"pooled",2,4
"WestAfrica","obv",8.5,"hcw_deaths_incidence",2000,0,0,0,1,2,"pooled",1,2
"WestAfrica","obv",8.5,"infections",2000,9,41,75,121.25,248.075,"pooled",80.25,239.075
"WestAfrica","obv",9.5,"deaths",2000,5,21,36,58,119.025,"pooled",37,114.025
"WestAfrica","obv",9.5,"hcw_deaths",2000,0,0,1,2,5,"pooled",2,5
"WestAfrica","obv",9.5,"hcw_deaths_incidence",2000,0,0,0,1,2,"pooled",1,2
"WestAfrica","obv",9.5,"infections",2000,9,46.75,88,146,298.124999999999,"pooled",99.25,289.124999999999
"WestAfrica","obv",10.5,"deaths",2000,5,25,44,71,149,"pooled",46,144
"WestAfrica","obv",10.5,"hcw_deaths",2000,0,1,2,3,7,"pooled",2,7
"WestAfrica","obv",10.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"WestAfrica","obv",10.5,"infections",2000,10.975,55,102,173,364.075,"pooled",118,353.1
"WestAfrica","obv",11.5,"deaths",2000,6,28,52,84,174.025,"pooled",56,168.025
"WestAfrica","obv",11.5,"hcw_deaths",2000,0,1,2,4,9,"pooled",3,9
"WestAfrica","obv",11.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
"WestAfrica","obv",11.5,"infections",2000,10.975,63,122,207.25,442.124999999999,"pooled",144.25,431.149999999999
"WestAfrica","obv",12.5,"deaths",2000,5.975,33,61,102,209,"pooled",69,203.025
"WestAfrica","obv",12.5,"hcw_deaths",2000,0,1,3,5,11,"pooled",4,11
"WestAfrica","obv",12.5,"hcw_deaths_incidence",2000,0,0,0,1,4,"pooled",1,4
"WestAfrica","obv",12.5,"infections",2000,11,73,144,241.25,527,"pooled",168.25,516
"WestAfrica","obv",13.5,"deaths",2000,7,37,71.5,120,256,"pooled",83,249
"WestAfrica","obv",13.5,"hcw_deaths",2000,0,2,4,6,14,"pooled",4,14
"WestAfrica","obv",13.5,"hcw_deaths_incidence",2000,0,0,1,1,4,"pooled",1,4
"WestAfrica","obv",13.5,"infections",2000,12,85,168,288,626.025,"pooled",203,614.025
"WestAfrica","obv",14.5,"deaths",2000,6,43,85,142,303.05,"pooled",99,297.05
"WestAfrica","obv",14.5,"hcw_deaths",2000,0,2,4,8,18,"pooled",6,18
"WestAfrica","obv",14.5,"hcw_deaths_incidence",2000,0,0,1,2,5,"pooled",2,5
"WestAfrica","obv",14.5,"infections",2000,11,100,199,335.25,757.075,"pooled",235.25,746.075
"WestAfrica","obv",15.5,"deaths",2000,8,50,98,165,358,"pooled",115,350
"WestAfrica","obv",15.5,"hcw_deaths",2000,0,3,6,10,22,"pooled",7,22
"WestAfrica","obv",15.5,"hcw_deaths_incidence",2000,0,0,1,2,6,"pooled",2,6
"WestAfrica","obv",15.5,"infections",2000,10,114,227.5,395,897.299999999998,"pooled",281,887.299999999998
"WestAfrica","obv",16.5,"deaths",2000,8,57,115,195,430.025,"pooled",138,422.025
"WestAfrica","obv",16.5,"hcw_deaths",2000,0,3,7,12,28,"pooled",9,28
"WestAfrica","obv",16.5,"hcw_deaths_incidence",2000,0,0,1,3,7,"pooled",3,7
"WestAfrica","obv",16.5,"infections",2000,13,130,264,456.25,1038.1,"pooled",326.25,1025.1
"WestAfrica","obv",17.5,"deaths",2000,7,67,134,229,520.05,"pooled",162,513.05
"WestAfrica","obv",17.5,"hcw_deaths",2000,0,4,9,15,34,"pooled",11,34
"WestAfrica","obv",17.5,"hcw_deaths_incidence",2000,0,0,1,3,8,"pooled",3,8
"WestAfrica","obv",17.5,"infections",2000,14,144,306,527.25,1213.175,"pooled",383.25,1199.175
"WestAfrica","obv",18.5,"deaths",2000,8,75,154,265.25,607.05,"pooled",190.25,599.05
"WestAfrica","obv",18.5,"hcw_deaths",2000,0,5,10,18,41.0249999999999,"pooled",13,41.0249999999999
"WestAfrica","obv",18.5,"hcw_deaths_incidence",2000,0,0,2,3,9,"pooled",3,9
"WestAfrica","obv",18.5,"infections",2000,13.975,165.75,344,599,1407.475,"pooled",433.25,1393.5
"WestAfrica","obv",19.5,"deaths",2000,9,86,175,307,695.149999999999,"pooled",221,686.149999999999
"WestAfrica","obv",19.5,"hcw_deaths",2000,1,6,12,21,49,"pooled",15,48
"WestAfrica","obv",19.5,"hcw_deaths_incidence",2000,0,1,2,4,10,"pooled",3,10
"WestAfrica","obv",19.5,"infections",2000,16,186,390,680.25,1660.175,"pooled",494.25,1644.175
"WestAfrica","obv",20.5,"deaths",2000,8.975,96.75,201,345,804.149999999999,"pooled",248.25,795.174999999999
"WestAfrica","obv",20.5,"hcw_deaths",2000,1,7,15,26,60,"pooled",19,59
"WestAfrica","obv",20.5,"hcw_deaths_incidence",2000,0,1,2,5,13,"pooled",4,13
"WestAfrica","obv",20.5,"infections",2000,15.95,210,437,777.75,1872.05,"pooled",567.75,1856.1
"WestAfrica","obv",21.5,"deaths",2000,10,109,228,398,923.099999999999,"pooled",289,913.099999999999
"WestAfrica","obv",21.5,"hcw_deaths",2000,1,9,18,31,71.0249999999999,"pooled",22,70.0249999999999
"WestAfrica","obv",21.5,"hcw_deaths_incidence",2000,0,1,3,5,13.0249999999999,"pooled",4,13.0249999999999
"WestAfrica","obv",21.5,"infections",2000,16,235,492,868.25,2124.4,"pooled",633.25,2108.4
"WestAfrica","obv",22.5,"deaths",2000,10,124,254,448.25,1079.15,"pooled",324.25,1069.15
"WestAfrica","obv",22.5,"hcw_deaths",2000,1,11,21,37,89.0249999999999,"pooled",26,88.0249999999999
"WestAfrica","obv",22.5,"hcw_deaths_incidence",2000,0,1,3,6,17,"pooled",5,17
"WestAfrica","obv",22.5,"infections",2000,16,257,547.5,968.25,2416.2,"pooled",711.25,2400.2
"WestAfrica","obv",23.5,"deaths",2000,10,134,283,500,1218.05,"pooled",366,1208.05
"WestAfrica","obv",23.5,"hcw_deaths",2000,1,12,25,43.25,104.075,"pooled",31.25,103.075
"WestAfrica","obv",23.5,"hcw_deaths_incidence",2000,0,1,4,7,19,"pooled",6,19
"WestAfrica","obv",23.5,"infections",2000,14,275,593.5,1073,2644.1,"pooled",798,2630.1
"WestAfrica","obv",24.5,"deaths",2000,9.975,149,315.5,556,1362.2,"pooled",407,1352.225
"WestAfrica","obv",24.5,"hcw_deaths",2000,2,14,29,51,122.025,"pooled",37,120.025
"WestAfrica","obv",24.5,"hcw_deaths_incidence",2000,0,1,4,8,21,"pooled",7,21
"WestAfrica","obv",24.5,"infections",2000,14.975,293.75,641,1176,2916.375,"pooled",882.25,2901.4
"WestAfrica","obv",25.5,"deaths",2000,7.975,159,345,614.25,1543.425,"pooled",455.25,1535.45
"WestAfrica","obv",25.5,"hcw_deaths",2000,2,17,34,59,143.025,"pooled",42,141.025
"WestAfrica","obv",25.5,"hcw_deaths_incidence",2000,0,2,5,9,24,"pooled",7,24
"WestAfrica","obv",25.5,"infections",2000,15.975,316.5,687,1270,3160.225,"pooled",953.5,3144.25
"WestAfrica","obv",26.5,"deaths",2000,9.975,171.75,370,670.25,1687.05,"pooled",498.5,1677.075
"WestAfrica","obv",26.5,"hcw_deaths",2000,2,20,39,69,168.05,"pooled",49,166.05
"WestAfrica","obv",26.5,"hcw_deaths_incidence",2000,0,2,5,10,27,"pooled",8,27
"WestAfrica","obv",26.5,"infections",2000,15,332.5,717.5,1343.5,3277.1,"pooled",1011,3262.1
"WestAfrica","obv",27.5,"deaths",2000,9,180.75,394.5,727,1815.225,"pooled",546.25,1806.225
"WestAfrica","obv",27.5,"hcw_deaths",2000,3,22,45.5,80,196.05,"pooled",58,193.05
"WestAfrica","obv",27.5,"hcw_deaths_incidence",2000,0,2,5.5,11,29,"pooled",9,29
"WestAfrica","obv",27.5,"infections",2000,15.975,351.75,737,1402.25,3341.875,"pooled",1050.5,3325.9
"WestAfrica","obv",28.5,"deaths",2000,10,193.75,415,773,1886.15,"pooled",579.25,1876.15
"WestAfrica","obv",28.5,"hcw_deaths",2000,3,25,52,91,230,"pooled",66,227
"WestAfrica","obv",28.5,"hcw_deaths_incidence",2000,0,2,6,12,30,"pooled",10,30
"WestAfrica","obv",28.5,"infections",2000,12,349.75,752,1460,3272.6,"pooled",1110.25,3260.6
"WestAfrica","obv",29.5,"deaths",2000,10,199,433,808,1914,"pooled",609,1904
"WestAfrica","obv",29.5,"hcw_deaths",2000,3,28,58,104,267.025,"pooled",76,264.025
"WestAfrica","obv",29.5,"hcw_deaths_incidence",2000,0,3,7,13,33,"pooled",10,33
"WestAfrica","obv",29.5,"infections",2000,9,348,770,1454.25,3148.075,"pooled",1106.25,3139.075
"WestAfrica","obv",30.5,"deaths",2000,7,201.75,433.5,838.25,1906.1,"pooled",636.5,1899.1
"WestAfrica","obv",30.5,"hcw_deaths",2000,4,32,65,117.25,300.075,"pooled",85.25,296.075
"WestAfrica","obv",30.5,"hcw_deaths_incidence",2000,0,3,7,14,33,"pooled",11,33
"WestAfrica","obv",30.5,"infections",2000,4,338,756,1439.5,3064.225,"pooled",1101.5,3060.225
"WestAfrica","obv",31.5,"deaths",2000,7,203,445,846,1802.225,"pooled",643,1795.225
"WestAfrica","obv",31.5,"hcw_deaths",2000,4,36,73,132.25,324,"pooled",96.25,320
"WestAfrica","obv",31.5,"hcw_deaths_incidence",2000,0,3,7,14,33,"pooled",11,33
"WestAfrica","obv",31.5,"infections",2000,1,329.25,739.5,1408.25,2949.025,"pooled",1079,2948.025
"WestAfrica","obv",32.5,"deaths",2000,5,200,438.5,837.75,1733.075,"pooled",637.75,1728.075
"WestAfrica","obv",32.5,"hcw_deaths",2000,4,39,80.5,147,345,"pooled",108,341
"WestAfrica","obv",32.5,"hcw_deaths_incidence",2000,0,3,7,14,33,"pooled",11,33
"WestAfrica","obv",32.5,"infections",2000,0,307,704,1361.5,2724.175,"pooled",1054.5,2724.175
"WestAfrica","obv",33.5,"deaths",2000,2.975,191,431,814,1659.15,"pooled",623,1656.175
"WestAfrica","obv",33.5,"hcw_deaths",2000,4,42,89,163,361.025,"pooled",121,357.025
"WestAfrica","obv",33.5,"hcw_deaths_incidence",2000,0,3,7,14,32,"pooled",11,32
"WestAfrica","obv",33.5,"infections",2000,0,283.25,666,1264,2519.175,"pooled",980.75,2519.175
"WestAfrica","obv",34.5,"deaths",2000,2,179.75,408,789.25,1549.075,"pooled",609.5,1547.075
"WestAfrica","obv",34.5,"hcw_deaths",2000,4,46,97,178,378,"pooled",132,374
"WestAfrica","obv",34.5,"hcw_deaths_incidence",2000,0,3,7,14,31,"pooled",11,31
"WestAfrica","obv",34.5,"infections",2000,0,252,603,1172.5,2370.05,"pooled",920.5,2370.05
"WestAfrica","obv",35.5,"deaths",2000,0,170,383.5,741,1413.05,"pooled",571,1413.05
"WestAfrica","obv",35.5,"hcw_deaths",2000,4.975,50,104,195,390,"pooled",145,385.025
"WestAfrica","obv",35.5,"hcw_deaths_incidence",2000,0,3,6,13,29,"pooled",10,29
"WestAfrica","obv",35.5,"infections",2000,0,208.75,537.5,1087,2165.025,"pooled",878.25,2165.025
"WestAfrica","obv",36.5,"deaths",2000,0,153,359,678.25,1333.25,"pooled",525.25,1333.25
"WestAfrica","obv",36.5,"hcw_deaths",2000,4.975,53,113,209,400.025,"pooled",156,395.05
"WestAfrica","obv",36.5,"hcw_deaths_incidence",2000,0,2,6,12,27,"pooled",10,27
"WestAfrica","obv",36.5,"infections",2000,0,172.5,490,982.25,1956.075,"pooled",809.75,1956.075
"WestAfrica","obv",37.5,"deaths",2000,0,132,318,622.25,1206,"pooled",490.25,1206
"WestAfrica","obv",37.5,"hcw_deaths",2000,4.975,56.75,120,224,403.025,"pooled",167.25,398.05
"WestAfrica","obv",37.5,"hcw_deaths_incidence",2000,0,2,6,11,25,"pooled",9,25
"WestAfrica","obv",37.5,"infections",2000,0,138.75,433.5,899,1811.525,"pooled",760.25,1811.525
"WestAfrica","obv",38.5,"deaths",2000,0,109,281.5,566,1092.125,"pooled",457,1092.125
"WestAfrica","obv",38.5,"hcw_deaths",2000,4.975,59,126,239.25,407,"pooled",180.25,402.025
"WestAfrica","obv",38.5,"hcw_deaths_incidence",2000,0,1,5,10,23,"pooled",9,23
"WestAfrica","obv",38.5,"infections",2000,0,108,384,804,1602.275,"pooled",696,1602.275
"WestAfrica","obv",39.5,"deaths",2000,0,89.75,246,510.25,1004,"pooled",420.5,1004
"WestAfrica","obv",39.5,"hcw_deaths",2000,5,62,132,251.25,411,"pooled",189.25,406
"WestAfrica","obv",39.5,"hcw_deaths_incidence",2000,0,1,4,9,22,"pooled",8,22
"WestAfrica","obv",39.5,"infections",2000,0,84,339.5,710,1471.125,"pooled",626,1471.125
"WestAfrica","obv",40.5,"deaths",2000,0,68,217.5,458,888.025,"pooled",390,888.025
"WestAfrica","obv",40.5,"hcw_deaths",2000,5,64,138,263,415,"pooled",199,410
"WestAfrica","obv",40.5,"hcw_deaths_incidence",2000,0,1,4,8,20,"pooled",7,20
"WestAfrica","obv",40.5,"infections",2000,0,69,283.5,614.25,1294.025,"pooled",545.25,1294.025
"WestAfrica","obv",41.5,"deaths",2000,0,54,194,399,808.025,"pooled",345,808.025
"WestAfrica","obv",41.5,"hcw_deaths",2000,5,67,143,272.25,418.025,"pooled",205.25,413.025
"WestAfrica","obv",41.5,"hcw_deaths_incidence",2000,0,1,3,7,18,"pooled",6,18
"WestAfrica","obv",41.5,"infections",2000,0,51,244,520.25,1134.05,"pooled",469.25,1134.05
"WestAfrica","obv",42.5,"deaths",2000,0,40,166,339,707.075,"pooled",299,707.075
"WestAfrica","obv",42.5,"hcw_deaths",2000,5,68,148,280.25,421,"pooled",212.25,416
"WestAfrica","obv",42.5,"hcw_deaths_incidence",2000,0,0,3,6,16,"pooled",6,16
"WestAfrica","obv",42.5,"infections",2000,0,35,209.5,447,1007.1,"pooled",412,1007.1
"WestAfrica","obv",43.5,"deaths",2000,0,32,140,291,625.075,"pooled",259,625.075
"WestAfrica","obv",43.5,"hcw_deaths",2000,5,69,153,287,424.025,"pooled",218,419.025
"WestAfrica","obv",43.5,"hcw_deaths_incidence",2000,0,0,2,6,14.0249999999999,"pooled",6,14.0249999999999
"WestAfrica","obv",43.5,"infections",2000,0,21,172,388,874.224999999999,"pooled",367,874.224999999999
"WestAfrica","obv",44.5,"deaths",2000,0,23,120.5,250,555,"pooled",227,555
"WestAfrica","obv",44.5,"hcw_deaths",2000,5,71,157,293,426,"pooled",222,421
"WestAfrica","obv",44.5,"hcw_deaths_incidence",2000,0,0,2,5,13,"pooled",5,13
"WestAfrica","obv",44.5,"infections",2000,0,12.75,141,326.25,776,"pooled",313.5,776
"WestAfrica","obv",45.5,"deaths",2000,0,16,97,214.25,472.524999999997,"pooled",198.25,472.524999999997
"WestAfrica","obv",45.5,"hcw_deaths",2000,5.975,72.75,161,297,426,"pooled",224.25,420.025
"WestAfrica","obv",45.5,"hcw_deaths_incidence",2000,0,0,1,4,11,"pooled",4,11
"WestAfrica","obv",45.5,"infections",2000,0,7,115,275.5,661.05,"pooled",268.5,661.05
"WestAfrica","obv",46.5,"deaths",2000,0,9.75,80.5,180.25,412.224999999999,"pooled",170.5,412.224999999999
"WestAfrica","obv",46.5,"hcw_deaths",2000,5.975,73.75,165,302,429,"pooled",228.25,423.025
"WestAfrica","obv",46.5,"hcw_deaths_incidence",2000,0,0,1,3,10,"pooled",3,10
"WestAfrica","obv",46.5,"infections",2000,0,4,93,229,567,"pooled",225,567
"WestAfrica","obv",47.5,"deaths",2000,0,5,65,152.25,359.075,"pooled",147.25,359.075
"WestAfrica","obv",47.5,"hcw_deaths",2000,5.975,75,168,305,429.025,"pooled",230,423.05
"WestAfrica","obv",47.5,"hcw_deaths_incidence",2000,0,0,1,3,9,"pooled",3,9
"WestAfrica","obv",47.5,"infections",2000,0,1.75,78,187.25,486.025,"pooled",185.5,486.025
"WestAfrica","obv",48.5,"deaths",2000,0,4,54,125,313.05,"pooled",121,313.05
"WestAfrica","obv",48.5,"hcw_deaths",2000,5.975,76,169.5,306,430.025,"pooled",230,424.05
"WestAfrica","obv",48.5,"hcw_deaths_incidence",2000,0,0,1,2,7,"pooled",2,7
"WestAfrica","obv",48.5,"infections",2000,0,0,59,158.25,436,"pooled",158.25,436
"WestAfrica","obv",49.5,"deaths",2000,0,1,41,104,272.025,"pooled",103,272.025
"WestAfrica","obv",49.5,"hcw_deaths",2000,5.975,76.75,172,307.25,430.025,"pooled",230.5,424.05
"WestAfrica","obv",49.5,"hcw_deaths_incidence",2000,0,0,1,2,6,"pooled",2,6
"WestAfrica","obv",49.5,"infections",2000,0,0,47,130,369.075,"pooled",130,369.075
"WestAfrica","obv",50.5,"deaths",2000,0,0,34,86,233,"pooled",86,233
"WestAfrica","obv",50.5,"hcw_deaths",2000,5.975,77,172,309,430.025,"pooled",232,424.05
"WestAfrica","obv",50.5,"hcw_deaths_incidence",2000,0,0,0,2,6,"pooled",2,6
"WestAfrica","obv",50.5,"infections",2000,0,0,39,108.25,312.149999999999,"pooled",108.25,312.149999999999
"WestAfrica","obv",51.5,"deaths",2000,0,0,27,71,203,"pooled",71,203
"WestAfrica","obv",51.5,"hcw_deaths",2000,5.975,77,174,311,430.025,"pooled",234,424.05
"WestAfrica","obv",51.5,"hcw_deaths_incidence",2000,0,0,0,1,5,"pooled",1,5
"WestAfrica","obv",51.5,"infections",2000,0,0,31,90,272,"pooled",90,272
"WestAfrica","obv",52.5,"deaths",2000,0,0,21,61,167,"pooled",61,167
"WestAfrica","obv",52.5,"hcw_deaths",2000,5.975,78,175,312,430.025,"pooled",234,424.05
"WestAfrica","obv",52.5,"hcw_deaths_incidence",2000,0,0,0,1,4,"pooled",1,4
"WestAfrica","obv",52.5,"infections",2000,0,0,24,76,237.025,"pooled",76,237.025
"WestAfrica","obv",53.5,"deaths",2000,0,0,17,50,147,"pooled",50,147
"WestAfrica","obv",53.5,"hcw_deaths",2000,5.975,79,175,313,431.025,"pooled",234,425.05
"WestAfrica","obv",53.5,"hcw_deaths_incidence",2000,0,0,0,1,4,"pooled",1,4
"WestAfrica","obv",53.5,"infections",2000,0,0,18,58,204.025,"pooled",58,204.025
"WestAfrica","obv",54.5,"deaths",2000,0,0,13,41,128,"pooled",41,128
"WestAfrica","obv",54.5,"hcw_deaths",2000,5.975,79,176,314,432.025,"pooled",235,426.05
"WestAfrica","obv",54.5,"hcw_deaths_incidence",2000,0,0,0,1,3.02499999999986,"pooled",1,3.02499999999986
"WestAfrica","obv",54.5,"infections",2000,0,0,13,51,175,"pooled",51,175
"WestAfrica","obv",55.5,"deaths",2000,0,0,10,33,110,"pooled",33,110
"WestAfrica","obv",55.5,"hcw_deaths",2000,5.975,79,177,314.25,433,"pooled",235.25,427.025
"WestAfrica","obv",55.5,"hcw_deaths_incidence",2000,0,0,0,1,3,"pooled",1,3
