"scenario","particle_id","eff_name","efficacy","doses_B","n_prevented_hcw","ppe_efficacy","averted","base_pool","dda_B","dda_A","scenario_label"
"DRC",157,"obv_60",0.6,64.8,39.6,0.848796901199967,23.76,428.562645304633,54.5454545454545,360.742967428143,"DRC (Middle, PlusPlus)"
"DRC",157,"obv_70",0.7,102,70.2,0.848796901199967,49.14,674.589349090627,41.5140415140415,274.558139638025,"DRC (Middle, PlusPlus)"
"DRC",157,"obv_80",0.8,138.9,112.9,0.848796901199967,90.32,918.631966555765,30.7573073516386,203.417175942375,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_20",0.2,173.7,35.9,0.601348187793552,7.18,435.718576164522,483.844011142061,1213.70076926051,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_30",0.3,168.2,48,0.601348187793552,14.4,421.922075479981,233.611111111111,586.002882611084,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_40",0.4,102.6,40.7,0.601348187793552,16.28,257.367449133448,126.044226044226,316.176227436669,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_50",0.5,116.6,59,0.601348187793552,29.5,292.485814512281,79.0508474576271,198.295467465953,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_60",0.6,168.1,102.5,0.601348187793552,61.5,421.671230012989,54.6666666666667,137.128855288777,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_70",0.7,208.7,146.8,0.601348187793552,102.76,523.514489611605,40.6189178668743,101.890714210122,"DRC (Middle, PlusPlus)"
"DRC",158,"obv_80",0.8,139,109.4,0.601348187793552,87.52,348.675199118414,31.764168190128,79.6789760325444,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_20",0.2,240,49.3,0.789069152945415,9.86,1137.81366429488,486.815415821501,2307.93846712957,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_30",0.3,163.2,49,0.789069152945415,14.7,773.713291720518,222.040816326531,1052.67114519798,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_40",0.4,136.3,54.1,0.789069152945415,21.64,646.183343514133,125.970425138632,597.211962582378,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_50",0.5,241.7,123.2,0.789069152945415,61.6,1145.8731777503,78.474025974026,372.036746022825,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_60",0.6,98.3,58.9,0.789069152945415,35.34,466.029513334111,55.631013016412,263.740528202666,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_70",0.7,138.5,98.6,0.789069152945415,69.02,656.613302103503,40.1332946971892,190.26754624848,"DRC (Middle, PlusPlus)"
"DRC",161,"obv_80",0.8,127.4,103.3,0.789069152945415,82.64,603.989420129865,30.8325266214908,146.173625394449,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_20",0.2,62.6,11.9,0.827573386229451,2.38,363.053003426158,526.050420168067,3050.86557500973,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_30",0.3,154.2,46.3,0.827573386229451,13.89,894.293500452294,222.030237580994,1287.6796262812,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_40",0.4,46.4,19.4,0.827573386229451,7.76,269.099989759964,119.587628865979,693.556674639082,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_50",0.5,59.8,29.4,0.827573386229451,14.7,346.814210940643,81.3605442176871,471.856069306998,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_60",0.6,101.1,59.4,0.827573386229451,35.64,586.33640010199,56.7340067340067,329.032772223339,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_70",0.7,49.1,35.6,0.827573386229451,24.92,284.758825370996,39.4060995184591,228.53838312279,"DRC (Middle, PlusPlus)"
"DRC",162,"obv_80",0.8,126.6,100.7,0.827573386229451,80.56,734.225403095074,31.4299900695134,182.280388057367,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_20",0.2,167.5,34.6,0.588839024463126,6.92,407.383020193701,484.104046242775,1177.40757281416,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_30",0.3,224.5,62.9,0.588839024463126,18.87,546.014853931258,237.94382617912,578.712086837582,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_40",0.4,163.3,64,0.588839024463126,25.6,397.168042970933,127.578125,310.287533571042,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_50",0.5,192.9,98.3,0.588839024463126,49.15,469.159311017104,78.4944048830112,190.909180474915,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_60",0.6,128.4,78.7,0.588839024463126,47.22,312.286446524604,54.3837357052097,132.268719408981,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_70",0.7,137.3,96.3,0.588839024463126,67.41,333.932469687135,40.7357958759828,99.0750540534446,"DRC (Middle, PlusPlus)"
"DRC",165,"obv_80",0.8,200,160.2,0.588839024463126,128.16,486.427486798449,31.210986267166,75.9094080521923,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_20",0.2,94,17.5,0.606172861235612,3.5,238.683398749309,537.142857142857,1363.90513571034,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_30",0.3,103.9,30.9,0.606172861235612,9.27,263.821331170779,224.163969795038,569.193810508693,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_40",0.4,131,49,0.606172861235612,19.6,332.633247193186,133.673469387755,339.421680809374,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_50",0.5,54.9,29.6,0.606172861235612,14.8,139.401261609969,74.1891891891892,188.380083256715,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_60",0.6,210.5,125.1,0.606172861235612,75.06,534.498462092868,56.0884625632827,142.418988034337,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_70",0.7,132.3,93.2,0.606172861235612,65.24,335.934187814188,40.5579399141631,102.984116435986,"DRC (Middle, PlusPlus)"
"DRC",169,"obv_80",0.8,48.6,38.8,0.606172861235612,31.04,123.404395523579,31.3144329896907,79.5131414456051,"DRC (Middle, PlusPlus)"
"DRC",170,"obv_20",0.2,206.8,42.8,0.629484400677204,8.56,558.141142715652,483.177570093458,1304.06809045713,"DRC (Middle, PlusPlus)"
"DRC",170,"obv_30",0.3,44.6,13,0.629484400677204,3.9,120.372799637902,228.717948717949,617.296408399496,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_20",0.2,67.8,12.9,0.734793149493635,2.58,255.649504794269,525.581395348837,1981.77910693232,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_30",0.3,144.9,44.4,0.734793149493635,13.32,546.365977060319,217.567567567568,820.369334925403,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_40",0.4,112.5,45.2,0.734793149493635,18.08,424.197187158632,124.446902654867,469.244676060434,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_50",0.5,119.1,59.2,0.734793149493635,29.6,449.083422138606,80.472972972973,303.434744688247,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_60",0.6,123.7,73.7,0.734793149493635,44.22,466.428373791314,55.9475350520127,210.958106644647,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_70",0.7,140.3,95.6,0.734793149493635,66.92,529.02102540761,41.9306634787806,158.105506696835,"DRC (Middle, PlusPlus)"
"DRC",173,"obv_80",0.8,125.3,101.9,0.734793149493635,81.52,472.461400453126,30.7409224730128,115.913003055232,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_20",0.2,76.1,15.2,0.580479825150031,3.04,181.397712344145,500.657894736842,1193.40600226411,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_30",0.3,119.9,37.9,0.580479825150031,11.37,285.802703154572,210.905892700088,502.731228064332,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_40",0.4,51.5,20.7,0.580479825150031,8.28,122.759292847877,124.3961352657,296.52003103352,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_50",0.5,48.8,24.2,0.580479825150031,12.1,116.323368756823,80.6611570247934,192.270031003014,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_60",0.6,108.5,64.8,0.580479825150031,38.88,258.62880143679,55.8127572016461,133.039506911929,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_70",0.7,95.6,67,0.580479825150031,46.9,227.879386335089,40.7675906183369,97.1767105906561,"DRC (Middle, PlusPlus)"
"DRC",174,"obv_80",0.8,82.8,66.3,0.580479825150031,53.04,197.368338792315,31.2217194570136,74.4224505250057,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_20",0.2,96,19.5,0.76428081785052,3.9,407.264267271732,492.307692307692,2088.5347039576,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_30",0.3,124.1,36.6,0.76428081785052,10.98,526.473912171062,226.047358834244,958.968874628529,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_40",0.4,120.3,50,0.76428081785052,20,510.35303492489,120.3,510.35303492489,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_50",0.5,107.1,52.9,0.76428081785052,26.45,454.354198175027,80.9829867674858,343.557049659755,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_60",0.6,84.6,51.3,0.76428081785052,30.78,358.901635533214,54.9707602339181,233.20444154205,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_70",0.7,55.5,39.6,0.76428081785052,27.72,235.44965451647,40.04329004329,169.877095610729,"DRC (Middle, PlusPlus)"
"DRC",177,"obv_80",0.8,133.3,108.6,0.76428081785052,86.88,565.50340445127,30.6860036832413,130.18034172451,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_20",0.2,79.3,15.1,0.424047535484791,3.02,137.68497382288,525.165562913907,911.821018694572,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_30",0.3,187.3,58,0.424047535484791,17.4,325.200448890612,215.287356321839,373.793619414496,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_40",0.4,116.7,48.8,0.424047535484791,19.52,202.620888337076,119.569672131148,207.603369197824,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_50",0.5,161.9,78.1,0.424047535484791,39.05,281.099587161719,82.9193341869398,143.969058725592,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_60",0.6,172.9,103.1,0.424047535484791,61.86,300.198385548247,55.9004203039121,97.0573506460548,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_70",0.7,89.9,64.7,0.424047535484791,45.29,156.089270449898,39.6997129609185,68.9288012585111,"DRC (Middle, PlusPlus)"
"DRC",178,"obv_80",0.8,229.6,184.9,0.424047535484791,147.92,398.644009958806,31.0438074634938,53.8999472632242,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_20",0.2,195,38.2,0.770278569902007,7.64,848.854196653827,510.471204188482,2222.13140485295,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_30",0.3,137.8,38.7,0.770278569902007,11.61,599.856965635371,237.381567614126,1033.3453327052,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_40",0.4,147.7,57.3,0.770278569902007,22.92,642.952640234719,128.883071553229,561.040698285095,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_50",0.5,103.9,51.1,0.770278569902007,25.55,452.286928370936,81.3307240704501,354.040648431261,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_60",0.6,162.6,98.2,0.770278569902007,58.92,707.81380705596,55.193482688391,240.262663630672,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_70",0.7,76.7,52.4,0.770278569902007,36.68,333.882650683839,41.8211559432933,182.051608878865,"DRC (Middle, PlusPlus)"
"DRC",181,"obv_80",0.8,119.2,96.9,0.770278569902007,77.52,518.889334569929,30.7533539731682,133.872377340023,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_20",0.2,148.7,33.2,0.446952094728609,6.64,268.873633879926,447.89156626506,809.860343011825,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_30",0.3,89.9,24.8,0.446952094728609,7.44,162.553730234064,241.666666666667,436.972393102323,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_40",0.4,120.6,49.3,0.446952094728609,19.72,218.064292171615,122.312373225152,221.160539727804,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_50",0.5,89.2,44.8,0.446952094728609,22.4,161.288017095423,79.6428571428572,144.007158120913,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_60",0.6,115.7,69.2,0.446952094728609,41.52,209.204300201126,55.7321772639692,100.772784297267,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_70",0.7,135.5,97.4,0.446952094728609,68.18,245.005900408406,39.7477266060428,71.870313994839,"DRC (Middle, PlusPlus)"
"DRC",185,"obv_80",0.8,65.5,52.6,0.446952094728609,42.08,118.434586544285,31.1311787072243,56.2902027301734,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_20",0.2,133.5,29.9,0.438773581382372,5.98,237.871909752266,446.488294314381,795.558226596208,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_30",0.3,86.4,28.6,0.438773581382372,8.58,153.948561817197,201.398601398601,358.854456450343,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_40",0.4,65.7,24.9,0.438773581382372,9.96,117.06505221516,131.927710843373,235.070385974217,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_50",0.5,42,19.7,0.438773581382372,9.85,74.8361064389152,85.2791878172589,151.951485155158,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_60",0.6,62.3,36.5,0.438773581382372,21.9,111.006891217724,56.8949771689498,101.376156363218,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_70",0.7,74.7,51.7,0.438773581382372,36.19,133.101360737785,41.282122133186,73.5569829996048,"DRC (Middle, PlusPlus)"
"DRC",189,"obv_80",0.8,61.9,47.9,0.438773581382372,38.32,110.294166394496,32.3068893528184,57.564805007566,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_20",0.2,139.5,26.7,0.556277139583657,5.34,314.385424877834,522.47191011236,1177.47350141511,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_30",0.3,123.4,37.8,0.556277139583657,11.34,278.101515626701,217.636684303351,490.478863539155,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_40",0.4,68.5,26.6,0.556277139583657,10.64,154.375638739295,128.759398496241,290.179772066344,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_50",0.5,149.4,73.3,0.556277139583657,36.65,336.696648578842,81.5279672578445,183.736233876585,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_60",0.6,124.3,77.7,0.556277139583657,46.62,280.129808690429,53.3247533247533,120.175808104002,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_70",0.7,79.9,55.9,0.556277139583657,39.13,180.067350879849,40.838231535906,92.0354463991052,"DRC (Middle, PlusPlus)"
"DRC",193,"obv_80",0.8,101.5,81.7,0.556277139583657,65.36,228.74638440932,31.0587515299878,69.9958336625827,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_20",0.2,164.5,32.6,0.601348187793552,6.52,412.640793201289,504.601226993865,1265.76930429843,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_30",0.3,172,47.9,0.601348187793552,14.37,431.454203225664,239.387613082811,600.492975957779,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_40",0.4,155.7,60.4,0.601348187793552,24.16,390.566392106022,128.890728476821,323.316549756641,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_50",0.5,138.5,68.4,0.601348187793552,34.2,347.420971783456,80.9941520467836,203.170158937694,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_60",0.6,160.2,95.5,0.601348187793552,57.3,401.854438120647,55.9162303664922,140.263329186962,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_70",0.7,196.3,137.2,0.601348187793552,96.04,492.409651704639,40.8788004997918,102.542618014294,"DRC (Middle, PlusPlus)"
"DRC",197,"obv_80",0.8,70.7,56.2,0.601348187793552,44.96,177.347745163107,31.4501779359431,78.891345713126,"DRC (Middle, PlusPlus)"
"WestAfrica",1,"obv_20",0.2,843.1,177.2,0.646811043568257,35.44,2387.10748070328,475.79006772009,1347.12611777838,"West Africa (Worst)"
"WestAfrica",1,"obv_30",0.3,423.6,127.5,0.646811043568257,38.25,1199.35799884463,221.490196078431,627.115293513534,"West Africa (Worst)"
"WestAfrica",1,"obv_40",0.4,395,159,0.646811043568257,63.6,1118.38151450338,124.213836477987,351.692300158295,"West Africa (Worst)"
"WestAfrica",1,"obv_50",0.5,530.1,268.4,0.646811043568257,134.2,1500.8963059196,79.0014903129657,223.680522491743,"West Africa (Worst)"
"WestAfrica",1,"obv_60",0.6,530,311.1,0.646811043568257,186.66,1500.61317135896,56.7877424193721,160.785724992924,"West Africa (Worst)"
"WestAfrica",1,"obv_70",0.7,301.7,214.7,0.646811043568257,150.29,854.216969432073,40.14904517932,113.67582266712,"West Africa (Worst)"
"WestAfrica",1,"obv_80",0.8,402.4,322.4,0.646811043568257,257.92,1139.33347199028,31.2034739454094,88.3478188578067,"West Africa (Worst)"
"WestAfrica",2,"obv_20",0.2,1590.7,314,0.541093265072487,62.8,3466.28166233224,506.592356687898,1103.91135743065,"West Africa (Worst)"
"WestAfrica",2,"obv_30",0.3,1631.5,484.3,0.541093265072487,145.29,3555.18861639218,224.585312134352,489.392059521259,"West Africa (Worst)"
"WestAfrica",2,"obv_40",0.4,1632.2,651,0.541093265072487,260.4,3556.71398080008,125.360983102919,273.173116804921,"West Africa (Worst)"
"WestAfrica",2,"obv_50",0.5,1533.7,758.7,0.541093265072487,379.35,3342.07341768967,80.8593647027811,176.199995660454,"West Africa (Worst)"
"WestAfrica",2,"obv_60",0.6,1480.1,892.4,0.541093265072487,535.44,3225.27408588543,55.2853727775288,120.471914159772,"West Africa (Worst)"
"WestAfrica",2,"obv_70",0.7,1105,776.3,0.541093265072487,543.41,2407.89667245686,40.6691080399698,88.6217284355039,"West Africa (Worst)"
"WestAfrica",2,"obv_80",0.8,1481.1,1177.2,0.541093265072487,941.76,3227.4531778967,31.453873598369,68.5408846818021,"West Africa (Worst)"
"WestAfrica",3,"obv_20",0.2,838.2,165,0.494075235491619,33,1656.76807857884,508,1004.10186580535,"West Africa (Worst)"
"WestAfrica",3,"obv_30",0.3,1045.4,310.1,0.494075235491619,93.03,2066.31513880496,224.744706008814,444.2255484908,"West Africa (Worst)"
"WestAfrica",3,"obv_40",0.4,1488.6,593.9,0.494075235491619,237.56,2942.33471936585,125.324128641185,247.71297519497,"West Africa (Worst)"
"WestAfrica",3,"obv_50",0.5,1501.6,752.7,0.494075235491619,376.35,2968.03023955378,79.798060316195,157.727128447125,"West Africa (Worst)"
"WestAfrica",3,"obv_60",0.6,1287.8,778.5,0.494075235491619,467.1,2545.43776138609,55.1402269321345,108.988985715525,"West Africa (Worst)"
"WestAfrica",3,"obv_70",0.7,1585.5,1101.75,0.494075235491619,771.225,3133.86517368974,41.1164057181756,81.2698025528152,"West Africa (Worst)"
"WestAfrica",3,"obv_80",0.8,1505,1199,0.494075235491619,959.2,2974.75060637216,31.3803169307756,62.0256590152661,"West Africa (Worst)"
"WestAfrica",4,"obv_20",0.2,2116,431,0.42385564341393,86.2,3672.69066478115,490.951276102088,852.132404821612,"West Africa (Worst)"
"WestAfrica",4,"obv_30",0.3,538,167,0.42385564341393,50.1,933.79375125343,214.770459081836,372.771956588196,"West Africa (Worst)"
"WestAfrica",4,"obv_40",0.4,420,162,0.42385564341393,64.8,728.983969380001,129.62962962963,224.995052277778,"West Africa (Worst)"
"WestAfrica",4,"obv_50",0.5,611,306,0.42385564341393,153,1060.49810783614,79.8692810457516,138.627203638712,"West Africa (Worst)"
"WestAfrica",4,"obv_60",0.6,829,485,0.42385564341393,291,1438.87550146672,56.9759450171821,98.891787042386,"West Africa (Worst)"
"WestAfrica",4,"obv_70",0.7,908,626,0.42385564341393,438.2,1575.99391475486,41.4422638064811,71.9303475470041,"West Africa (Worst)"
"WestAfrica",4,"obv_80",0.8,165,136,0.42385564341393,108.8,286.386559399286,30.3308823529412,52.6445881248688,"West Africa (Worst)"
"WestAfrica",5,"obv_20",0.2,661.7,134.8,0.646811043568257,26.96,1873.50138771363,490.875370919881,1389.83782471338,"West Africa (Worst)"
"WestAfrica",5,"obv_30",0.3,608.2,176.2,0.646811043568257,52.86,1722.02439777457,230.117290957246,651.541580694123,"West Africa (Worst)"
"WestAfrica",5,"obv_40",0.4,628.4,253.9,0.646811043568257,101.56,1779.21757902259,123.749507680189,350.377624856752,"West Africa (Worst)"
"WestAfrica",5,"obv_50",0.5,329.6,167.4,0.646811043568257,83.7,933.211511848894,78.7574671445639,222.989608566044,"West Africa (Worst)"
"WestAfrica",5,"obv_60",0.6,509.6,306.4,0.646811043568257,183.84,1442.85372098967,55.4395126196693,156.968420473202,"West Africa (Worst)"
"WestAfrica",5,"obv_70",0.7,742.8,526.4,0.646811043568257,368.48,2103.12351638762,40.3169778549718,114.151298110487,"West Africa (Worst)"
"WestAfrica",5,"obv_80",0.8,411.8,323.2,0.646811043568257,258.56,1165.94812068985,31.8533415841584,90.1878187414797,"West Africa (Worst)"
"WestAfrica",6,"obv_20",0.2,946.3,192.2,0.540749555267394,38.44,2060.53148310172,492.351716961498,1072.07673418404,"West Africa (Worst)"
"WestAfrica",6,"obv_30",0.3,680.1,206,0.540749555267394,61.8,1480.89132585594,220.097087378641,479.252856264059,"West Africa (Worst)"
"WestAfrica",6,"obv_40",0.4,706.4,280.6,0.540749555267394,112.24,1538.15855401358,125.873129009266,274.083847828507,"West Africa (Worst)"
"WestAfrica",6,"obv_50",0.5,804.7,395.4,0.540749555267394,197.7,1752.20298473206,81.4061709661103,177.25877437856,"West Africa (Worst)"
"WestAfrica",6,"obv_60",0.6,803.9,483,0.540749555267394,289.8,1750.46101581472,55.479641131815,120.804762996185,"West Africa (Worst)"
"WestAfrica",6,"obv_70",0.7,856.1,595.7,0.540749555267394,416.99,1864.12448767133,41.0609367131106,89.4085943390168,"West Africa (Worst)"
"WestAfrica",6,"obv_80",0.8,829.3,661.9,0.540749555267394,529.52,1805.76852894035,31.3227073576069,68.2039782799649,"West Africa (Worst)"
"WestAfrica",7,"obv_20",0.2,489.3,96.2,0.552615463687107,19.24,1093.69001448408,508.627858627859,1136.8919069481,"West Africa (Worst)"
"WestAfrica",7,"obv_30",0.3,680.9,211.9,0.552615463687107,63.57,1521.95694024567,214.220544281894,478.828673980077,"West Africa (Worst)"
"WestAfrica",7,"obv_40",0.4,776.9,311.3,0.552615463687107,124.52,1736.53744584647,124.783167362673,278.917032741162,"West Africa (Worst)"
"WestAfrica",7,"obv_50",0.5,698.2,347.3,0.552615463687107,173.65,1560.62613552582,80.4146271235243,179.743868186101,"West Africa (Worst)"
"WestAfrica",7,"obv_60",0.6,740.1,446.2,0.552615463687107,267.72,1654.28158536617,55.2891080233079,123.582966186028,"West Africa (Worst)"
"WestAfrica",7,"obv_70",0.7,975.2,684.5,0.552615463687107,479.15,2179.78030272813,40.705415840551,90.9852990807941,"West Africa (Worst)"
"WestAfrica",7,"obv_80",0.8,650.5,519.4,0.552615463687107,415.52,1454.00644680542,31.3101655756642,69.9849079132374,"West Africa (Worst)"
"WestAfrica",8,"obv_20",0.2,336,50,0.588344991859049,10,816.217447511177,672,1632.43489502235,"West Africa (Worst)"
"WestAfrica",8,"obv_30",0.3,1859,525,0.588344991859049,157.5,4515.91736584309,236.063492063492,573.449824234043,"West Africa (Worst)"
"WestAfrica",8,"obv_40",0.4,135,71,0.588344991859049,28.4,327.944510160741,95.0704225352113,230.946838141367,"West Africa (Worst)"
"WestAfrica",8,"obv_50",0.5,205,103,0.588344991859049,51.5,497.98981172557,79.6116504854369,193.394101640998,"West Africa (Worst)"
"WestAfrica",8,"obv_60",0.6,1653,988,0.588344991859049,592.8,4015.49833552374,55.7692307692308,135.475652345605,"West Africa (Worst)"
"WestAfrica",8,"obv_70",0.7,1083,740,0.588344991859049,518,2630.84373706728,41.8146718146718,101.576978265146,"West Africa (Worst)"
