"scenario","particle_id","rep","arm","n_hcw_deaths","hcw_days_lost","counterfactual_hcw","prevented_hcw","baseline_days_lost"
"DRC",67,9,"obv_90",8,2832.35545373165,37,29,17308.1388410855
"DRC",67,10,"obv_90",13,6865.47979375429,167,154,83744.2429934428
"DRC",68,1,"obv_90",1,562.968318971437,21,20,9543.63107311305
"DRC",68,2,"obv_90",4,1294.71811511374,38,34,17353.9452892547
"DRC",68,3,"obv_90",3,4039.21809818215,46,43,30075.8174457373
"DRC",68,4,"obv_90",6,1531.3823128589,50,44,11791.6588003698
"DRC",68,5,"obv_90",0,154.318468727409,4,4,631.277206119779
"DRC",68,6,"obv_90",2,364.857417821583,18,16,8899.00333620672
"DRC",68,7,"obv_90",2,364.857417821583,18,16,8899.00333620672
"DRC",68,8,"obv_90",0,0,15,15,2859.03335676181
"DRC",68,9,"obv_90",16,3209.65059448211,151,135,32217.4173962104
"DRC",68,10,"obv_90",16,5713.93641421147,180,164,66987.5241106918
"DRC",69,1,"obv_90",11,5705.62746300576,119,108,66458.604614611
"DRC",69,2,"obv_90",1,33.294886582567,6,5,921.58823884903
"DRC",69,3,"obv_90",0,0,4,4,481.564911390304
"DRC",69,4,"obv_90",15,9661.30525240431,103,88,95186.2278094835
"DRC",69,5,"obv_90",18,7828.20118894065,194,176,86969.4351097552
"DRC",69,6,"obv_90",0,0,13,13,2027.43934571508
"DRC",69,7,"obv_90",0,0,13,13,2027.43934571508
"DRC",69,8,"obv_90",1,362.098140714506,14,13,2588.93089115928
"DRC",69,9,"obv_90",0,87.7578620723516,4,4,462.930237089232
"DRC",69,10,"obv_90",19,10725.2480045164,120,101,82444.4063589693
"DRC",70,1,"obv_90",9,5435.49217099937,123,114,59427.2312430556
"DRC",70,2,"obv_90",10,5375.98753284155,114,104,54498.8780731963
"DRC",70,3,"obv_90",4,855.266761227455,48,44,19309.5933535482
"DRC",70,4,"obv_90",24,15331.3596564672,210,186,151479.016793322
"DRC",70,5,"obv_90",4,1913.97953609274,20,16,11659.6587631444
"DRC",70,6,"obv_90",24,4314.6987958752,214,190,38469.0029725022
"DRC",70,7,"obv_90",4,458.311524194576,27,23,4041.48058687515
"DRC",70,8,"obv_90",2,275.279783861431,18,16,3394.05011314211
"DRC",70,9,"obv_90",6,927.528275401003,23,17,4210.32481295052
"DRC",70,10,"obv_90",0,0,1,1,96.2305737144414
"DRC",71,1,"obv_90",10,3809.75083504341,125,115,51923.5957907802
"DRC",71,2,"obv_90",2,198.454944670835,24,22,3487.44374508816
"DRC",71,3,"obv_90",17,10753.3780985941,165,148,125586.987312589
"DRC",71,4,"obv_90",0,0,6,6,528.117205066735
"DRC",71,5,"obv_90",3,1164.68312131546,39,36,13683.3985984442
"DRC",71,6,"obv_90",4,1455.07658373773,50,46,20973.3454529641
"DRC",71,7,"obv_90",11,8650.8108749592,82,71,61547.7149972268
"DRC",71,8,"obv_90",0,0,3,3,275.132141849158
"DRC",71,9,"obv_90",1,155.179397280586,12,11,1552.68107753361
"DRC",71,10,"obv_90",1,126.007642245792,8,7,1185.38715713764
"DRC",72,1,"obv_90",10,8114.0756194993,164,154,105204.699431807
"DRC",72,2,"obv_90",6,3606.78489213872,52,46,32276.345751347
"DRC",72,3,"obv_90",11,4190.60178819749,49,38,26425.9146703245
"DRC",72,4,"obv_90",1,461.632377455066,12,11,3220.1066729403
"DRC",72,5,"obv_90",1,513.421252934237,21,20,8031.21224029779
"DRC",72,6,"obv_90",19,16075.0802502741,148,129,138179.873135772
"DRC",72,7,"obv_90",18,3062.11665004731,202,184,43901.6612741627
"DRC",72,8,"obv_90",5,1509.88186161196,32,27,9259.17246225984
"DRC",72,9,"obv_90",13,9057.81287549247,168,155,114559.548885881
"DRC",72,10,"obv_90",1,266.223558332598,15,14,4007.24867630435
"DRC",73,1,"obv_90",0,0,12,12,3074.43151554114
"DRC",73,2,"obv_90",0,71.6878715705881,12,12,2165.35126646777
"DRC",73,3,"obv_90",3,770.499895120676,17,14,4700.80183761422
"DRC",73,4,"obv_90",1,28.4228278252451,5,4,410.966030461942
"DRC",73,5,"obv_90",1,28.4228278252451,5,4,410.966030461942
"DRC",73,6,"obv_90",8,2949.25913665806,59,51,22218.9822339698
"DRC",73,7,"obv_90",11,9126.34165720847,115,104,71607.6986976466
"DRC",73,8,"obv_90",0,65.3877599053893,5,5,558.617044039191
"DRC",73,9,"obv_90",17,10577.6017460922,158,141,96871.0359768489
"DRC",73,10,"obv_90",2,790.977159581798,21,19,8690.33952542517
"DRC",74,1,"obv_90",1,105.883746355128,5,4,548.490908866145
"DRC",74,2,"obv_90",25,6732.2500572216,220,195,55065.513821089
"DRC",74,3,"obv_90",2,326.778163284184,10,8,1558.10090408902
"DRC",74,4,"obv_90",26,5436.50772926416,216,190,45609.8958084855
"DRC",74,5,"obv_90",26,5436.50772926416,216,190,45609.8958084855
"DRC",74,6,"obv_90",7,3346.85724692917,43,36,25542.5611589276
"DRC",74,7,"obv_90",21,10566.4703549402,220,199,113453.577735497
"DRC",74,8,"obv_90",14,6978.4105734415,98,84,54000.3375130725
"DRC",74,9,"obv_90",14,6978.4105734415,98,84,54000.3375130725
"DRC",74,10,"obv_90",2,959.558307165395,18,16,4729.58313030127
"DRC",75,1,"obv_90",21,5653.0888855158,203,182,68045.9295378298
"DRC",75,2,"obv_90",3,285.57053531869,15,12,2149.34857835718
"DRC",75,3,"obv_90",15,3802.29618623809,116,101,47140.4680754282
"DRC",75,4,"obv_90",0,159.445029656629,12,12,2688.09582584289
"DRC",75,5,"obv_90",0,159.445029656629,12,12,2688.09582584289
"DRC",75,6,"obv_90",1,198.742486417469,21,20,5956.21672006199
"DRC",75,7,"obv_90",2,805.837842640821,42,40,20623.3269706836
"DRC",75,8,"obv_90",0,343.61049472608,16,16,3918.42342134727
"DRC",75,9,"obv_90",0,115.555864337968,10,10,1005.13579498102
"DRC",75,10,"obv_90",2,211.037256065982,6,4,1079.60638155134
"DRC",76,1,"obv_90",13,5588.67451505978,101,88,44334.183440804
"DRC",76,2,"obv_90",10,5784.41269431607,113,103,71613.3212416032
"DRC",76,3,"obv_90",2,161.156998365023,7,5,1293.85374556354
"DRC",76,4,"obv_90",1,132.850732542847,7,6,1192.64740768864
"DRC",76,5,"obv_90",1,132.850732542847,7,6,1192.64740768864
"DRC",76,6,"obv_90",10,5356.51239529995,102,92,54215.047914784
"DRC",76,7,"obv_90",0,0,10,10,807.295114000067
"DRC",76,8,"obv_90",17,3112.6559595382,173,156,42188.4273414096
"DRC",76,9,"obv_90",17,3112.6559595382,173,156,42188.4273414096
"DRC",76,10,"obv_90",1,123.675960594426,9,8,1135.53114431067
"DRC",77,1,"obv_90",2,562.962441717082,16,14,4305.40554688985
"DRC",77,2,"obv_90",1,295.493674238794,25,24,5499.27892425543
"DRC",77,3,"obv_90",1,59.4893989685501,23,22,2056.76479123509
"DRC",77,4,"obv_90",1,59.4893989685501,23,22,2056.76479123509
"DRC",77,5,"obv_90",1,128.819556274921,14,13,1593.39388359727
"DRC",77,6,"obv_90",2,496.491046105198,28,26,5285.00582767744
"DRC",77,7,"obv_90",3,488.839239381073,25,22,3914.27503450579
"DRC",77,8,"obv_90",3,902.197593704284,31,28,9078.14328294184
"DRC",77,9,"obv_90",0,282.943159537345,11,11,1928.12509105742
"DRC",77,10,"obv_90",0,282.943159537345,11,11,1928.12509105742
"DRC",78,1,"obv_90",0,0,2,2,171.777137733657
"DRC",78,2,"obv_90",1,369.985443220124,13,12,1926.28357519614
"DRC",78,3,"obv_90",10,4439.41330648719,103,93,48692.0836089331
"DRC",78,4,"obv_90",9,5223.09831533764,73,64,39584.1260976678
"DRC",78,5,"obv_90",0,180.994214800054,12,12,1929.34876919757
"DRC",78,6,"obv_90",0,180.994214800054,12,12,1929.34876919757
"DRC",78,7,"obv_90",6,4879.16475578069,69,63,45265.0726938019
"DRC",78,8,"obv_90",11,6385.06005957895,125,114,62097.7739812159
"DRC",78,9,"obv_90",7,2850.38753017499,62,55,28165.4863344788
"DRC",78,10,"obv_90",0,579.161661627897,20,20,6409.8145419844
"DRC",79,1,"obv_90",0,90.921867614228,4,4,472.429378276148
"DRC",79,2,"obv_90",17,3431.85928100045,182,165,31540.7924690066
"DRC",79,3,"obv_90",2,409.83900408398,30,28,6028.02446690485
"DRC",79,4,"obv_90",1,208.066969529935,14,13,2007.85583072669
"DRC",79,5,"obv_90",6,1791.39455439147,54,48,19817.5483486855
"DRC",79,6,"obv_90",18,9779.35754732772,147,129,74198.6706446017
"DRC",79,7,"obv_90",1,226.255187849117,13,12,1547.92833631289
"DRC",79,8,"obv_90",2,700.151945549717,37,35,9236.44286600442
"DRC",79,9,"obv_90",19,13951.3413217355,200,181,159512.283032145
"DRC",79,10,"obv_90",1,117.394790659141,8,7,1717.42336140552
"DRC",80,1,"obv_90",13,4306.63515501614,151,138,40149.5881439489
"DRC",80,2,"obv_90",11,6534.6621029738,100,89,53247.3650755606
"DRC",80,3,"obv_90",7,4722.86371044799,82,75,44950.0431903925
"DRC",80,4,"obv_90",0,0,5,5,883.760402872823
"DRC",80,5,"obv_90",5,1884.17334204936,39,34,16548.4388268217
"DRC",80,6,"obv_90",0,0,11,11,3099.37389372856
"DRC",80,7,"obv_90",15,3885.75483592956,161,146,42139.0878185766
"DRC",80,8,"obv_90",0,97.9619543447586,4,4,961.855565068253
"DRC",80,9,"obv_90",0,110.949075232331,3,3,1104.51192967038
"DRC",80,10,"obv_90",8,4301.48973496949,83,75,34770.6789768424
"DRC",81,1,"obv_90",0,468.067452440588,35,35,21561.5704450569
"DRC",81,2,"obv_90",12,5638.95638287756,88,76,54346.5511263422
"DRC",81,3,"obv_90",23,18361.7456040022,166,143,127186.690943456
"DRC",81,4,"obv_90",1,1448.04107315923,80,79,40697.2352108814
"DRC",81,5,"obv_90",1,132.145198171392,12,11,1841.38072600486
"DRC",81,6,"obv_90",0,0,11,11,1522.00652203563
"DRC",81,7,"obv_90",18,9795.20533281086,167,149,100372.165797692
"DRC",81,8,"obv_90",8,3817.706017726,104,96,52828.6035967762
"DRC",81,9,"obv_90",8,3817.706017726,104,96,52828.6035967762
"DRC",81,10,"obv_90",3,334.067202411581,8,5,1703.12507086546
"DRC",82,1,"obv_90",1,131.268161714916,1,0,620.551704732296
"DRC",82,2,"obv_90",3,281.765061266365,29,26,3216.18322719597
"DRC",82,3,"obv_90",0,0,4,4,804.312106126568
"DRC",82,4,"obv_90",0,0,8,8,1014.93914607926
"DRC",82,5,"obv_90",21,10094.9254454593,144,123,85147.8659581431
"DRC",82,6,"obv_90",0,246.420406183155,12,12,2063.03145499287
"DRC",82,7,"obv_90",2,227.915720756316,19,17,3431.98202767297
"DRC",82,8,"obv_90",2,227.915720756316,19,17,3431.98202767297
"DRC",82,9,"obv_90",0,44.0486152112683,10,10,1302.86771041575
"DRC",82,10,"obv_90",1,63.15622874475,15,14,2682.81382861941
"DRC",83,1,"obv_90",0,0,5,5,399.33961822406
"DRC",83,2,"obv_90",11,6038.32366453298,120,109,66465.9988571788
"DRC",83,3,"obv_90",2,291.822112571061,28,26,5313.75462703068
"DRC",83,4,"obv_90",25,4018.83550990478,211,186,45116.3396969169
"DRC",83,5,"obv_90",4,1383.75981853627,43,39,14643.0193683928
"DRC",83,6,"obv_90",20,4949.97415303076,217,197,45135.0254912004
"DRC",83,7,"obv_90",1,72.7136264771555,2,1,562.94093807811
"DRC",83,8,"obv_90",12,3692.19161363716,74,62,34335.5209046421
"DRC",83,9,"obv_90",26,5086.12623373855,208,182,54462.6903039347
"DRC",83,10,"obv_90",0,313.10939346946,4,4,1716.43105160763
"DRC",84,1,"obv_90",2,1208.7109220484,33,31,10565.1288842323
"DRC",84,2,"obv_90",9,3450.42760486801,62,53,26892.5694209069
"DRC",84,3,"obv_90",0,138.811459169378,6,6,1030.82119107612
"DRC",84,4,"obv_90",2,2354.46539909467,66,64,30975.7956661611
"DRC",84,5,"obv_90",2,126.694656546316,7,5,797.996074530231
"DRC",84,6,"obv_90",2,149.41844609739,8,6,2573.6988391611
"DRC",84,7,"obv_90",1,206.136299612389,5,4,994.563302821284
"DRC",84,8,"obv_90",8,3522.98725686349,60,52,31071.0854708402
"DRC",84,9,"obv_90",8,3522.98725686349,60,52,31071.0854708402
"DRC",84,10,"obv_90",17,10243.6492106043,161,144,113275.418180786
"DRC",85,1,"obv_90",2,259.630202195768,21,19,3500.44907525744
"DRC",85,2,"obv_90",2,1167.26763103861,28,26,15012.7662085171
"DRC",85,3,"obv_90",1,206.817634880136,12,11,1749.35564218348
"DRC",85,4,"obv_90",1,148.492592134709,8,7,1650.6799888801
"DRC",85,5,"obv_90",1,263.889385484887,19,18,3497.4351092239
"DRC",85,6,"obv_90",1,483.953746483192,16,15,3104.95703697039
"DRC",85,7,"obv_90",1,89.1099034694652,7,6,776.839851078261
"DRC",85,8,"obv_90",8,4718.76642013781,45,37,28532.9263086418
"DRC",85,9,"obv_90",1,81.0426909237148,4,3,530.183329611202
"DRC",85,10,"obv_90",14,7580.56602641353,155,141,70098.2407389716
"DRC",86,1,"obv_90",6,2249.88291567827,74,68,31036.3809476946
"DRC",86,2,"obv_90",4,911.782035086936,10,6,3106.57967312278
"DRC",86,3,"obv_90",0,0,4,4,1350.42677592662
"DRC",86,4,"obv_90",0,0,3,3,269.769829021155
"DRC",86,5,"obv_90",11,6854.39223216951,111,100,65040.334367077
"DRC",86,6,"obv_90",0,0,2,2,611.110707970295
"DRC",86,7,"obv_90",3,474.127579492542,19,16,2609.00118161859
"DRC",86,8,"obv_90",3,474.127579492542,19,16,2609.00118161859
"DRC",86,9,"obv_90",0,0,7,7,1037.66891667124
"DRC",86,10,"obv_90",18,3806.58356079517,168,150,36186.9712432962
"DRC",87,1,"obv_90",2,824.444844635342,34,32,13960.5001244276
"DRC",87,2,"obv_90",3,348.197359748792,27,24,4694.68247834481
"DRC",87,3,"obv_90",9,3801.77607997374,115,106,44810.482877872
"DRC",87,4,"obv_90",2,289.791195954901,27,25,4806.18067280793
"DRC",87,5,"obv_90",3,839.636119094212,16,13,7571.33418242627
"DRC",87,6,"obv_90",1,481.637437017771,28,27,5521.7120971751
"DRC",87,7,"obv_90",6,4914.14503972716,55,49,48614.8459375685
"DRC",87,8,"obv_90",2,228.376932509931,5,3,633.101296813589
"DRC",87,9,"obv_90",0,0,5,5,1519.25805024271
"DRC",87,10,"obv_90",4,1307.5884481493,30,26,23294.7622634878
"DRC",88,1,"obv_90",0,44.8177888919518,6,6,756.556181939602
"DRC",88,2,"obv_90",0,0,10,10,1833.93727476709
"DRC",88,3,"obv_90",10,5483.95559437756,72,62,44047.8481242197
"DRC",88,4,"obv_90",10,5483.95559437756,72,62,44047.8481242197
"DRC",88,5,"obv_90",6,719.734426766804,25,19,5218.19940179182
"DRC",88,6,"obv_90",2,430.386643988716,59,57,10951.5988460889
"DRC",88,7,"obv_90",0,54.2944060205934,19,19,2680.97837157737
"DRC",88,8,"obv_90",0,212.75580061283,7,7,1288.74387847468
"DRC",88,9,"obv_90",3,130.535551356439,22,19,3390.26567925091
"DRC",88,10,"obv_90",3,685.947029044769,19,16,6154.97943634541
"DRC",89,1,"obv_90",0,146.214637944752,9,9,1479.70045027036
"DRC",89,2,"obv_90",15,10204.223631644,129,114,75977.899429681
"DRC",89,3,"obv_90",2,744.665958796825,28,26,7979.03210591668
"DRC",89,4,"obv_90",9,3950.66572975929,59,50,26771.8202608145
"DRC",89,5,"obv_90",8,3119.56786203996,87,79,33007.7915220966
"DRC",89,6,"obv_90",1,283.093760102996,13,12,2028.92590741103
"DRC",89,7,"obv_90",1,1092.52245038841,21,20,7633.9312297606
"DRC",89,8,"obv_90",2,157.72261288078,8,6,1082.46752184065
"DRC",89,9,"obv_90",13,2491.27537492645,150,137,35625.2718386928
"DRC",89,10,"obv_90",22,7914.29374191235,188,166,66616.2626094425
"DRC",90,1,"obv_90",0,0,2,2,290.847972949842
"DRC",90,2,"obv_90",1,114.306197490662,9,8,1787.25086459582
"DRC",90,3,"obv_90",5,1804.0005593696,41,36,14218.5736155895
"DRC",90,4,"obv_90",2,1008.97645715455,64,62,22052.4894283583
"DRC",90,5,"obv_90",1,322.428431325162,15,14,2424.23500104417
"DRC",90,6,"obv_90",2,294.115416932738,16,14,2800.62587330648
"DRC",90,7,"obv_90",1,72.660151816124,6,5,1624.03448182466
"DRC",90,8,"obv_90",1,72.660151816124,6,5,1624.03448182466
"DRC",90,9,"obv_90",2,199.199596036734,5,3,474.602858434391
"DRC",90,10,"obv_90",1,584.0450542347,19,18,3280.77060100108
"DRC",91,1,"obv_90",15,6580.39637172424,113,98,58870.553144313
"DRC",91,2,"obv_90",3,680.530059504913,33,30,6948.74617450819
"DRC",91,3,"obv_90",3,305.207338359375,17,14,2171.14221409627
"DRC",91,4,"obv_90",7,1133.08347673189,32,25,10282.0961019065
"DRC",91,5,"obv_90",8,3020.3603789566,78,70,44976.8241791203
"DRC",91,6,"obv_90",0,62.0784411954206,5,5,511.371519927179
"DRC",91,7,"obv_90",6,4129.23724799049,65,59,26857.7689102919
"DRC",91,8,"obv_90",0,118.92425308,7,7,1044.11302723438
"DRC",91,9,"obv_90",3,647.402748646169,27,24,4762.64791466305
"DRC",91,10,"obv_90",9,3393.71021109007,51,42,29344.6475524195
"DRC",92,1,"obv_90",1,259.745746133315,6,5,1146.43958961394
"DRC",92,2,"obv_90",2,209.663886348618,10,8,1054.10399860663
"DRC",92,3,"obv_90",5,1089.94519609068,53,48,19849.4264452358
"DRC",92,4,"obv_90",1,244.367270186047,13,12,2533.01006580683
"DRC",92,5,"obv_90",8,4181.2280848346,76,68,37089.3441546818
"DRC",92,6,"obv_90",0,60.0551534333843,7,7,971.49601070717
"DRC",92,7,"obv_90",13,2640.62788979639,206,193,37150.6651753008
"DRC",92,8,"obv_90",1,79.2897672153429,2,1,422.02252644232
"DRC",92,9,"obv_90",5,1821.4959500832,45,40,17229.6467912961
"DRC",92,10,"obv_90",5,636.628762463701,23,18,4336.35367852444
"DRC",93,1,"obv_90",2,376.942161038376,23,21,7945.35274792366
"DRC",93,2,"obv_90",0,0,13,13,1343.65919226648
"DRC",93,3,"obv_90",0,45.1778571324741,2,2,326.012923286374
"DRC",93,4,"obv_90",2,358.116976330421,32,30,11130.7725026618
"DRC",93,5,"obv_90",2,358.116976330421,32,30,11130.7725026618
"DRC",93,6,"obv_90",0,0,1,1,221.523748479374
"DRC",93,7,"obv_90",8,6099.89594357343,101,93,76403.190025257
"DRC",93,8,"obv_90",12,5012.10365376322,100,88,56838.1894429369
"DRC",93,9,"obv_90",8,3551.30587371382,48,40,25025.3303910897
"DRC",93,10,"obv_90",5,3236.83638046792,30,25,20150.7060838249
"DRC",94,1,"obv_90",9,3016.40571772922,83,74,35997.4266811469
"DRC",94,2,"obv_90",12,7511.04052905537,143,131,96226.3822294071
"DRC",94,3,"obv_90",1,190.96310941557,8,7,1825.41902659445
"DRC",94,4,"obv_90",2,200.144046529162,16,14,3011.94347331881
"DRC",94,5,"obv_90",0,136.932444878127,16,16,3815.46212766765
"DRC",94,6,"obv_90",0,677.875021726333,6,6,4849.615493748
"DRC",94,7,"obv_90",1,292.771944846846,17,16,3620.78071629375
"DRC",94,8,"obv_90",1,117.598366378935,3,2,582.501259781594
"DRC",94,9,"obv_90",5,2633.50863638132,73,68,34061.2341461413
"DRC",94,10,"obv_90",3,1846.45292061657,40,37,16450.3693974739
"DRC",95,1,"obv_90",9,4280.53493671929,70,61,36369.7867380081
"DRC",95,2,"obv_90",18,11887.9547437634,161,143,117754.669158144
"DRC",95,3,"obv_90",4,951.951845753118,14,10,9250.18527402948
"DRC",95,4,"obv_90",18,7276.0796847525,174,156,69385.5987613793
"DRC",95,5,"obv_90",8,3839.41907798878,69,61,28415.022615571
"DRC",95,6,"obv_90",4,1533.36442651583,45,41,20126.1819587261
"DRC",95,7,"obv_90",8,2760.56352139312,45,37,17052.8266808014
"DRC",95,8,"obv_90",17,4031.22905655669,178,161,49485.8753515492
"DRC",95,9,"obv_90",2,277.466425356623,17,15,5424.38042297386
"DRC",95,10,"obv_90",6,743.477517026772,36,30,6835.00293529642
"DRC",96,1,"obv_90",0,39.2420144533735,4,4,405.362159266446
"DRC",96,2,"obv_90",22,10516.6355063111,225,203,102682.747151048
"DRC",96,3,"obv_90",8,4035.67032180088,75,67,31625.5477881897
"DRC",96,4,"obv_90",5,2661.50140791861,73,68,39289.5864591155
"DRC",96,5,"obv_90",11,4852.80131189368,107,96,50220.4510609619
"DRC",96,6,"obv_90",11,5948.62327775757,55,44,34933.0141929754
"DRC",96,7,"obv_90",5,607.660878064067,31,26,4168.75611941599
"DRC",96,8,"obv_90",26,6598.94636263638,251,225,68540.2491562158
"DRC",96,9,"obv_90",1,1446.26572245878,34,33,16640.8149618401
"DRC",96,10,"obv_90",23,5923.64701764246,221,198,48733.6873043125
"DRC",97,1,"obv_90",13,8409.02929314971,130,117,79500.8796675855
"DRC",97,2,"obv_90",9,3920.25947208146,144,135,58321.4330934287
"DRC",97,3,"obv_90",9,3920.25947208146,144,135,58321.4330934287
"DRC",97,4,"obv_90",4,1047.50938817983,29,25,12621.9069184973
"DRC",97,5,"obv_90",0,11.7670618237049,8,8,948.980685490361
"DRC",97,6,"obv_90",1,87.2793033167653,19,18,3190.38499636786
"DRC",97,7,"obv_90",12,5234.47597858765,90,78,47431.0777366533
"DRC",97,8,"obv_90",2,475.541931085922,14,12,2065.22480146092
"DRC",97,9,"obv_90",5,1348.51436760458,55,50,13761.043713952
"DRC",97,10,"obv_90",2,649.297558518686,18,16,5266.55575772851
"DRC",98,1,"obv_90",1,114.643717474893,10,9,1372.85979567744
"DRC",98,2,"obv_90",20,4383.41767127624,209,189,44286.8494427445
"DRC",98,3,"obv_90",1,479.983064207117,10,9,2964.80598157284
"DRC",98,4,"obv_90",2,299.037467940474,7,5,1622.1431389572
"DRC",98,5,"obv_90",22,9246.96350963543,182,160,82433.7723161572
"DRC",98,6,"obv_90",15,5262.19549900296,170,155,39497.5393878583
"DRC",98,7,"obv_90",10,6105.50219008786,168,158,90890.5120471887
"DRC",98,8,"obv_90",22,5090.64868168729,209,187,55924.0407895534
"DRC",98,9,"obv_90",23,4451.40574813221,183,160,37617.1130739614
"DRC",98,10,"obv_90",5,5371.57225991723,53,48,41801.1277274677
"DRC",99,1,"obv_90",7,2558.70177807328,44,37,19353.8075084051
"DRC",99,2,"obv_90",2,464.239055269042,19,17,2510.88443090706
"DRC",99,3,"obv_90",1,207.845971655493,6,5,1367.54972698136
"DRC",99,4,"obv_90",13,6852.00273725447,122,109,70203.8354384845
"DRC",99,5,"obv_90",2,1563.80963721733,81,79,44102.1030149504
"DRC",99,6,"obv_90",1,158.288587749474,9,8,1175.21247985496
"DRC",99,7,"obv_90",1,133.274173661943,3,2,878.292434805983
"DRC",99,8,"obv_90",5,2813.57121447487,38,33,21530.2390118937
"DRC",99,9,"obv_90",14,7098.72105700162,155,141,107012.746521181
"DRC",99,10,"obv_90",14,7098.72105700162,155,141,107012.746521181
"DRC",100,1,"obv_90",23,5669.24521601651,209,186,44591.7038426031
"DRC",100,2,"obv_90",1,7.81141862180357,13,12,3522.43281321471
"DRC",100,3,"obv_90",1,124.985595258949,25,24,5687.2039222537
"DRC",100,4,"obv_90",21,5252.43913668135,202,181,40144.8651586426
"DRC",100,5,"obv_90",14,12467.8591047654,156,142,113506.097539237
"DRC",100,6,"obv_90",0,0,6,6,264.411052445191
"DRC",100,7,"obv_90",2,349.695638215139,15,13,3277.14582557795
"DRC",100,8,"obv_90",4,675.211959704636,19,15,4832.23720569058
"DRC",100,9,"obv_90",1,514.926243829116,27,26,10278.1819951527
"DRC",100,10,"obv_90",3,640.430992976632,23,20,3642.62671676012
"DRC",101,1,"obv_90",8,5315.91809385211,148,140,58363.4329374999
"DRC",101,2,"obv_90",1,435.65607449672,15,14,2906.74855214741
"DRC",101,3,"obv_90",16,3499.36627456339,186,170,40445.0971596076
"DRC",101,4,"obv_90",7,2519.46908424019,80,73,32577.9537060552
"DRC",101,5,"obv_90",0,0,4,4,462.111277476379
"DRC",101,6,"obv_90",4,1840.53703553995,30,26,16899.7518532864
"DRC",101,7,"obv_90",1,148.43381327917,15,14,2216.27786272697
"DRC",101,8,"obv_90",17,11570.7828477926,182,165,117619.469186174
"DRC",101,9,"obv_90",15,7386.92809495564,159,144,77970.0384105873
"DRC",101,10,"obv_90",1,341.969896831511,16,15,2751.44099439236
"DRC",102,1,"obv_90",5,839.341098698357,18,13,4354.5106238019
"DRC",102,2,"obv_90",4,1334.48634286065,60,56,18335.6820827762
"DRC",102,3,"obv_90",6,3888.34288278779,65,59,37190.8865056305
"DRC",102,4,"obv_90",14,6771.30565589055,177,163,84801.1243311039
"DRC",102,5,"obv_90",1,220.95632380396,4,3,677.646627114146
"DRC",102,6,"obv_90",15,9996.76986428193,148,133,95958.0830219913
"DRC",102,7,"obv_90",6,5133.54719612616,67,61,56216.274891952
