"scenario","arm","week","metric","q025","q25","q50","q75","q975"
"DRC","optimistic_hi",17.5,"hcw_deaths",0,1,2,4,8
"DRC","optimistic_hi",17.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",17.5,"infections",1,19.75,41.5,66,161.1
"DRC","optimistic_hi",18.5,"deaths",1,13,24,39.25,105.15
"DRC","optimistic_hi",18.5,"hcw_deaths",0,1,2,4,9
"DRC","optimistic_hi",18.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",18.5,"infections",0.975000000000001,15,37,61,141.45
"DRC","optimistic_hi",19.5,"deaths",1,11,23,38,92.175
"DRC","optimistic_hi",19.5,"hcw_deaths",0,1,3,5,9.02500000000001
"DRC","optimistic_hi",19.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",19.5,"infections",0,11.75,32,58,138.225
"DRC","optimistic_hi",20.5,"deaths",0,8.75,19,36.25,80.025
"DRC","optimistic_hi",20.5,"hcw_deaths",0,1,3,5,10
"DRC","optimistic_hi",20.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",20.5,"infections",0,10,26,47,114.475
"DRC","optimistic_hi",21.5,"deaths",0,6,18.5,32,71.125
"DRC","optimistic_hi",21.5,"hcw_deaths",0,1,3,5,10.025
"DRC","optimistic_hi",21.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","optimistic_hi",21.5,"infections",0,7,20.5,41,100.225
"DRC","optimistic_hi",22.5,"deaths",0,6,14,28,66.05
"DRC","optimistic_hi",22.5,"hcw_deaths",0,1,3,5,12
"DRC","optimistic_hi",22.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",22.5,"infections",0,5,16,35.25,108.025
"DRC","optimistic_hi",23.5,"deaths",0,3,12,21,58.025
"DRC","optimistic_hi",23.5,"hcw_deaths",0,1,3,5,12.025
"DRC","optimistic_hi",23.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",23.5,"infections",0,3,13,29,95.025
"DRC","optimistic_hi",24.5,"deaths",0,3,9,19,53.05
"DRC","optimistic_hi",24.5,"hcw_deaths",0,1,3,5,12.025
"DRC","optimistic_hi",24.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",24.5,"infections",0,1,11.5,25,87.075
"DRC","optimistic_hi",25.5,"deaths",0,2,7,17,57.075
"DRC","optimistic_hi",25.5,"hcw_deaths",0,1,3,5,13
"DRC","optimistic_hi",25.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",25.5,"infections",0,0,9,22,83.075
"DRC","optimistic_hi",26.5,"deaths",0,1,6,13.25,43.075
"DRC","optimistic_hi",26.5,"hcw_deaths",0,1.75,3,5,13
"DRC","optimistic_hi",26.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",26.5,"infections",0,0,7.5,19,75.05
"DRC","optimistic_hi",27.5,"deaths",0,0,5,13.25,42.025
"DRC","optimistic_hi",27.5,"hcw_deaths",0,2,3,6,13
"DRC","optimistic_hi",27.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",27.5,"infections",0,0,5,18.25,71.075
"DRC","optimistic_hi",28.5,"deaths",0,0,4,11,40.025
"DRC","optimistic_hi",28.5,"hcw_deaths",0,2,3,6,13.025
"DRC","optimistic_hi",28.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",28.5,"infections",0,0,4,16.25,72.125
"DRC","optimistic_hi",29.5,"deaths",0,0,3,9,33.025
"DRC","optimistic_hi",29.5,"hcw_deaths",0,2,3,6,14
"DRC","optimistic_hi",29.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",29.5,"infections",0,0,2.5,17,83.05
"DRC","optimistic_hi",30.5,"deaths",0,0,2.5,10,39.05
"DRC","optimistic_hi",30.5,"hcw_deaths",0,2,3,6,14
"DRC","optimistic_hi",30.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",30.5,"infections",0,0,2.5,23,99.3750000000001
"DRC","optimistic_hi",31.5,"deaths",0,0,2,11,51.025
"DRC","optimistic_hi",31.5,"hcw_deaths",0,2,3,6,15.025
"DRC","optimistic_hi",31.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",31.5,"infections",0,0,3,25,129.275
"DRC","optimistic_hi",32.5,"deaths",0,0,2,12,56
"DRC","optimistic_hi",32.5,"hcw_deaths",0,2,3,6,16
"DRC","optimistic_hi",32.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",32.5,"infections",0,0,2,28,149.425
"DRC","optimistic_hi",33.5,"deaths",0,0,2,13.25,79.075
"DRC","optimistic_hi",33.5,"hcw_deaths",0,2,3,6,16
"DRC","optimistic_hi",33.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",33.5,"infections",0,0,2,35.25,172.45
"DRC","optimistic_hi",34.5,"deaths",0,0,1.5,17,95.025
"DRC","optimistic_hi",34.5,"hcw_deaths",0,2,3,6,16
"DRC","optimistic_hi",34.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",34.5,"infections",0,0,1,39,199.025
"DRC","optimistic_hi",35.5,"deaths",0,0,1.5,18.25,93.5500000000001
"DRC","optimistic_hi",35.5,"hcw_deaths",0,2,3,6,16
"DRC","optimistic_hi",35.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",35.5,"infections",0,0,1,44.5,267.425
"DRC","optimistic_hi",36.5,"deaths",0,0,1,23.25,134.1
"DRC","optimistic_hi",36.5,"hcw_deaths",0,2,3,7,17
"DRC","optimistic_hi",36.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",36.5,"infections",0,0,0,55,280.35
"DRC","optimistic_hi",37.5,"deaths",0,0,0,28.5,158.025
"DRC","optimistic_hi",37.5,"hcw_deaths",0,2,3,7,17.025
"DRC","optimistic_hi",37.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",37.5,"infections",0,0,0,56.5,385.575
"DRC","optimistic_hi",38.5,"deaths",0,0,0,34,177.65
"DRC","optimistic_hi",38.5,"hcw_deaths",0,2,4,7,17.05
"DRC","optimistic_hi",38.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",38.5,"infections",0,0,0,76,441.15
"DRC","optimistic_hi",39.5,"deaths",0,0,0,38.25,217.05
"DRC","optimistic_hi",39.5,"hcw_deaths",0,2,4,7,18.025
"DRC","optimistic_hi",39.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",39.5,"infections",0,0,0,87.25,572
"DRC","optimistic_hi",40.5,"deaths",0,0,0,45.25,265.35
"DRC","optimistic_hi",40.5,"hcw_deaths",0,2,4,8,21.025
"DRC","optimistic_hi",40.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",40.5,"infections",0,0,0,101,649.625
"DRC","optimistic_hi",41.5,"deaths",0,0,0,53.5,327.25
"DRC","optimistic_hi",41.5,"hcw_deaths",0,2,4,8,23
"DRC","optimistic_hi",41.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",41.5,"infections",0,0,0,125.75,816.025
"DRC","optimistic_hi",42.5,"deaths",0,0,0,62.5,415.275
"DRC","optimistic_hi",42.5,"hcw_deaths",0,2,4,8,24.025
"DRC","optimistic_hi",42.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",42.5,"infections",0,0,0,149.25,813.25
"DRC","optimistic_hi",43.5,"deaths",0,0,0,71,473.675
"DRC","optimistic_hi",43.5,"hcw_deaths",0,2,4,8,25
"DRC","optimistic_hi",43.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",43.5,"infections",0,0,0,140.5,735.625
"DRC","optimistic_hi",44.5,"deaths",0,0,0,92,474.75
"DRC","optimistic_hi",44.5,"hcw_deaths",0,2,4,8,27
"DRC","optimistic_hi",44.5,"hcw_deaths_incidence",0,0,0,0,3
"DRC","optimistic_hi",44.5,"infections",0,0,0,112.75,552.825
"DRC","optimistic_hi",45.5,"deaths",0,0,0,81.75,422.025
"DRC","optimistic_hi",45.5,"hcw_deaths",0,2,4,8.25,28.05
"DRC","optimistic_hi",45.5,"hcw_deaths_incidence",0,0,0,0,3
"DRC","optimistic_hi",45.5,"infections",0,0,0,109.25,487.3
"DRC","optimistic_hi",46.5,"deaths",0,0,0,63.75,310
"DRC","optimistic_hi",46.5,"hcw_deaths",0,2,4,9,29.1
"DRC","optimistic_hi",46.5,"hcw_deaths_incidence",0,0,0,0,3
"DRC","optimistic_hi",46.5,"infections",0,0,0,91.25,464.725
"DRC","optimistic_hi",47.5,"deaths",0,0,0,59.5,285.275
"DRC","optimistic_hi",47.5,"hcw_deaths",0,2,5,9,31.075
"DRC","optimistic_hi",47.5,"hcw_deaths_incidence",0,0,0,0,3
"DRC","optimistic_hi",47.5,"infections",0,0,0,80.25,413.4
"DRC","optimistic_hi",48.5,"deaths",0,0,0,52,264
"DRC","optimistic_hi",48.5,"hcw_deaths",0,2,5,10,32.05
"DRC","optimistic_hi",48.5,"hcw_deaths_incidence",0,0,0,0,3
"DRC","optimistic_hi",48.5,"infections",0,0,0,62.25,359.1
"DRC","optimistic_hi",49.5,"deaths",0,0,0,43,239.15
"DRC","optimistic_hi",49.5,"hcw_deaths",0,2,5,10,34.025
"DRC","optimistic_hi",49.5,"hcw_deaths_incidence",0,0,0,0,3
"DRC","optimistic_hi",49.5,"infections",0,0,0,56.25,318.35
"DRC","optimistic_hi",50.5,"deaths",0,0,0,39,207.1
"DRC","optimistic_hi",50.5,"hcw_deaths",0,2,5,10.25,34.075
"DRC","optimistic_hi",50.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",50.5,"infections",0,0,0,50.25,293.05
"DRC","optimistic_hi",51.5,"deaths",0,0,0,39,183.125
"DRC","optimistic_hi",51.5,"hcw_deaths",0,2.75,5,11,34.075
"DRC","optimistic_hi",51.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",51.5,"infections",0,0,0,47,270.3
"DRC","optimistic_hi",52.5,"deaths",0,0,0,30.25,175.05
"DRC","optimistic_hi",52.5,"hcw_deaths",0,2.75,5,11,34.075
"DRC","optimistic_hi",52.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",52.5,"infections",0,0,0,48,284.1
"DRC","optimistic_hi",53.5,"deaths",0,0,0,30.25,150.075
"DRC","optimistic_hi",53.5,"hcw_deaths",0,2.75,5,12,34.075
"DRC","optimistic_hi",53.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",53.5,"infections",0,0,0,40,258
"DRC","optimistic_hi",54.5,"deaths",0,0,0,24.25,147.375
"DRC","optimistic_hi",54.5,"hcw_deaths",0,2.75,5,12,35.05
"DRC","optimistic_hi",54.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_hi",54.5,"infections",0,0,0,37.25,212.825
"DRC","optimistic_hi",55.5,"deaths",0,0,0,23,146
"DRC","optimistic_hi",55.5,"hcw_deaths",0,3,5,12,37
"DRC","optimistic_hi",55.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","optimistic_hi",55.5,"infections",0,0,0,23,217.275
"DRC","optimistic_hi",56.5,"deaths",0,0,0,19.25,132.225
"DRC","optimistic_hi",56.5,"hcw_deaths",0,3,5,12,37.025
"DRC","optimistic_hi",56.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","optimistic_hi",56.5,"infections",0,0,0,23,188.3
"DRC","optimistic_hi",57.5,"deaths",0,0,0,15,109.025
"DRC","optimistic_hi",57.5,"hcw_deaths",0,3,5,13,37.025
"DRC","optimistic_hi",57.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",57.5,"infections",0,0,0,18.25,172.2
"DRC","optimistic_hi",58.5,"deaths",0,0,0,12,103.325
"DRC","optimistic_hi",58.5,"hcw_deaths",0,3,5,13,37.025
"DRC","optimistic_hi",58.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",58.5,"infections",0,0,0,16.25,172.075
"DRC","optimistic_hi",59.5,"deaths",0,0,0,11,96.3750000000001
"DRC","optimistic_hi",59.5,"hcw_deaths",0,3,5,13,38.05
"DRC","optimistic_hi",59.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",59.5,"infections",0,0,0,12,168.225
"DRC","optimistic_hi",60.5,"deaths",0,0,0,9.25,87.175
"DRC","optimistic_hi",60.5,"hcw_deaths",0,3,5,13,38.05
"DRC","optimistic_hi",60.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",60.5,"infections",0,0,0,10.25,174.125
"DRC","optimistic_hi",61.5,"deaths",0,0,0,6.25,100.2
"DRC","optimistic_hi",61.5,"hcw_deaths",0,3,5,13,38.05
"DRC","optimistic_hi",61.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",61.5,"infections",0,0,0,7.5,136.075
"DRC","optimistic_hi",62.5,"deaths",0,0,0,5.5,87.4500000000001
"DRC","optimistic_hi",62.5,"hcw_deaths",0,3,5,13,40
"DRC","optimistic_hi",62.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",62.5,"infections",0,0,0,8,134.075
"DRC","optimistic_hi",63.5,"deaths",0,0,0,4,73.3500000000001
"DRC","optimistic_hi",63.5,"hcw_deaths",0,3,5,13.25,40.025
"DRC","optimistic_hi",63.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",63.5,"infections",0,0,0,4,102.15
"DRC","optimistic_hi",64.5,"deaths",0,0,0,2.25,74.025
"DRC","optimistic_hi",64.5,"hcw_deaths",0,3,5,13.25,41
"DRC","optimistic_hi",64.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",64.5,"infections",0,0,0,5,91.6000000000001
"DRC","optimistic_hi",65.5,"deaths",0,0,0,4,57.2
"DRC","optimistic_hi",65.5,"hcw_deaths",0,3,5,13.25,41.025
"DRC","optimistic_hi",65.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",65.5,"infections",0,0,0,1.25,94.3000000000001
"DRC","optimistic_hi",66.5,"deaths",0,0,0,2.25,62.025
"DRC","optimistic_hi",66.5,"hcw_deaths",0,3,5,14,41.025
"DRC","optimistic_hi",66.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",66.5,"infections",0,0,0,1.25,97
"DRC","optimistic_hi",67.5,"deaths",0,0,0,2.25,55.15
"DRC","optimistic_hi",67.5,"hcw_deaths",0,3,5,14,42.025
"DRC","optimistic_hi",67.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",67.5,"infections",0,0,0,0.25,70.2500000000001
"DRC","optimistic_hi",68.5,"deaths",0,0,0,1,49.025
"DRC","optimistic_hi",68.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",68.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",68.5,"infections",0,0,0,0,80.025
"DRC","optimistic_hi",69.5,"deaths",0,0,0,0,41.175
"DRC","optimistic_hi",69.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",69.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",69.5,"infections",0,0,0,0,63.05
"DRC","optimistic_hi",70.5,"deaths",0,0,0,0,41.125
"DRC","optimistic_hi",70.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",70.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_hi",70.5,"infections",0,0,0,0,76.025
"DRC","optimistic_hi",71.5,"deaths",0,0,0,0,41
"DRC","optimistic_hi",71.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",71.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_hi",71.5,"infections",0,0,0,0,67.025
"DRC","optimistic_hi",72.5,"deaths",0,0,0,0,36.025
"DRC","optimistic_hi",72.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",72.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_hi",72.5,"infections",0,0,0,0,61.1
"DRC","optimistic_hi",73.5,"deaths",0,0,0,0,37.025
"DRC","optimistic_hi",73.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",73.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_hi",73.5,"infections",0,0,0,0,58.125
"DRC","optimistic_hi",74.5,"deaths",0,0,0,0,34.025
"DRC","optimistic_hi",74.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",74.5,"hcw_deaths_incidence",0,0,0,0,0.0250000000000057
"DRC","optimistic_hi",74.5,"infections",0,0,0,0,49.075
"DRC","optimistic_hi",75.5,"deaths",0,0,0,0,34.025
"DRC","optimistic_hi",75.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",75.5,"hcw_deaths_incidence",0,0,0,0,0.0250000000000057
"DRC","optimistic_hi",75.5,"infections",0,0,0,0,45.2250000000001
"DRC","optimistic_hi",76.5,"deaths",0,0,0,0,32.025
"DRC","optimistic_hi",76.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",76.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_hi",76.5,"infections",0,0,0,0,41.3000000000001
"DRC","optimistic_hi",77.5,"deaths",0,0,0,0,24.15
"DRC","optimistic_hi",77.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",77.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_hi",77.5,"infections",0,0,0,0,42.3500000000001
"DRC","optimistic_hi",78.5,"deaths",0,0,0,0,27.1
"DRC","optimistic_hi",78.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",78.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_hi",78.5,"infections",0,0,0,0,48.3750000000001
"DRC","optimistic_hi",79.5,"deaths",0,0,0,0,20.3500000000001
"DRC","optimistic_hi",79.5,"hcw_deaths",0,3,5,14,43
"DRC","optimistic_hi",79.5,"hcw_deaths_incidence",0,0,0,0,0.0250000000000057
"DRC","optimistic_hi",79.5,"infections",0,0,0,0,41.2
"DRC","optimistic_lo",0.5,"deaths",0,0,0,0,1
"DRC","optimistic_lo",0.5,"hcw_deaths",0,0,0,0,0
"DRC","optimistic_lo",0.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_lo",0.5,"infections",27,30,33,36,46
"DRC","optimistic_lo",1.5,"deaths",1,4,5,6,9
"DRC","optimistic_lo",1.5,"hcw_deaths",0,0,0,0,0
"DRC","optimistic_lo",1.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_lo",1.5,"infections",6,12,20,28,52.05
"DRC","optimistic_lo",2.5,"deaths",6,10,12,14,19.025
"DRC","optimistic_lo",2.5,"hcw_deaths",0,0,0,0,0
"DRC","optimistic_lo",2.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_lo",2.5,"infections",8,19,27,38,63.025
"DRC","optimistic_lo",3.5,"deaths",3.975,9,12,16,28
"DRC","optimistic_lo",3.5,"hcw_deaths",0,0,0,0,0
"DRC","optimistic_lo",3.5,"hcw_deaths_incidence",0,0,0,0,0
"DRC","optimistic_lo",3.5,"infections",8,19,30,43.25,86.2
"DRC","optimistic_lo",4.5,"deaths",5,10.75,15,22,38.025
"DRC","optimistic_lo",4.5,"hcw_deaths",0,0,0,0,1
"DRC","optimistic_lo",4.5,"hcw_deaths_incidence",0,0,0,0,0.0250000000000057
"DRC","optimistic_lo",4.5,"infections",7,22.75,32,53.25,105.025
"DRC","optimistic_lo",5.5,"deaths",5,11,18,25,51.1
"DRC","optimistic_lo",5.5,"hcw_deaths",0,0,0,0,1
"DRC","optimistic_lo",5.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",5.5,"infections",6.975,24,39.5,60.25,125
"DRC","optimistic_lo",6.5,"deaths",4,14,19,29,54.025
"DRC","optimistic_lo",6.5,"hcw_deaths",0,0,0,0,2
"DRC","optimistic_lo",6.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",6.5,"infections",8,28.75,43.5,73,157.075
"DRC","optimistic_lo",7.5,"deaths",4,15,22,35,75
"DRC","optimistic_lo",7.5,"hcw_deaths",0,0,0,1,2.02500000000001
"DRC","optimistic_lo",7.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",7.5,"infections",10.925,30,52,84.5,189.2
"DRC","optimistic_lo",8.5,"deaths",5,17,26,42,81.175
"DRC","optimistic_lo",8.5,"hcw_deaths",0,0,0,1,3
"DRC","optimistic_lo",8.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","optimistic_lo",8.5,"infections",11.975,34.75,59,100.25,212.55
"DRC","optimistic_lo",9.5,"deaths",5,19,30,50,111.025
"DRC","optimistic_lo",9.5,"hcw_deaths",0,0,0,1,3.02500000000001
"DRC","optimistic_lo",9.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",9.5,"infections",15.95,40,67.4,115.25,238.275
"DRC","optimistic_lo",10.5,"deaths",5.975,21,34.5,60.25,130.05
"DRC","optimistic_lo",10.5,"hcw_deaths",0,0,0.75,1,4
"DRC","optimistic_lo",10.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_lo",10.5,"infections",12,40.75,73,134,270.4
"DRC","optimistic_lo",11.5,"deaths",9.975,23,39.5,71,143.65
"DRC","optimistic_lo",11.5,"hcw_deaths",0,0,1,2,5
"DRC","optimistic_lo",11.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_lo",11.5,"infections",12,41.75,74,141.5,310.125
"DRC","optimistic_lo",12.5,"deaths",7,25,43.1666666666667,77,163.025
"DRC","optimistic_lo",12.5,"hcw_deaths",0,0,1,2,5.02500000000001
"DRC","optimistic_lo",12.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_lo",12.5,"infections",8.95,42,72.5,118.25,277.05
"DRC","optimistic_lo",13.5,"deaths",9,25,42,79.5,170.2
"DRC","optimistic_lo",13.5,"hcw_deaths",0,1,1,3,7.02500000000001
"DRC","optimistic_lo",13.5,"hcw_deaths_incidence",0,0,0,1,2
"DRC","optimistic_lo",13.5,"infections",7,36,66.8333333333333,116,281.05
"DRC","optimistic_lo",14.5,"deaths",4.975,22,40,67.25,161.125
"DRC","optimistic_lo",14.5,"hcw_deaths",0,1,2,3,8
"DRC","optimistic_lo",14.5,"hcw_deaths_incidence",0,0,0,1,2
"DRC","optimistic_lo",14.5,"infections",4.975,30,62.5,109.25,277.225
"DRC","optimistic_lo",15.5,"deaths",4,19,41,64.5,167
"DRC","optimistic_lo",15.5,"hcw_deaths",0,1,2,3.25,8
"DRC","optimistic_lo",15.5,"hcw_deaths_incidence",0,0,0,1,2
"DRC","optimistic_lo",15.5,"infections",2.95,29.25,56.5,100.75,263.025
"DRC","optimistic_lo",16.5,"deaths",3,18,32,62.25,136.2
"DRC","optimistic_lo",16.5,"hcw_deaths",0,1,2,4,10
"DRC","optimistic_lo",16.5,"hcw_deaths_incidence",0,0,0,0.541666666666667,2
"DRC","optimistic_lo",16.5,"infections",1,23,50.5,97.25,233
"DRC","optimistic_lo",17.5,"deaths",2.95,15,32,55.5,131.175
"DRC","optimistic_lo",17.5,"hcw_deaths",0,1,2.25,4.25,10.05
"DRC","optimistic_lo",17.5,"hcw_deaths_incidence",0,0,0,1,2
"DRC","optimistic_lo",17.5,"infections",0,15.75,45,86.25,214.025
"DRC","optimistic_lo",18.5,"deaths",0,13,27,52.25,135
"DRC","optimistic_lo",18.5,"hcw_deaths",0,1,3,5,12.025
"DRC","optimistic_lo",18.5,"hcw_deaths_incidence",0,0,0,1,2
"DRC","optimistic_lo",18.5,"infections",0,15,38,79.25,201.05
"DRC","optimistic_lo",19.5,"deaths",0,11,24.5,48,114.175
"DRC","optimistic_lo",19.5,"hcw_deaths",0,1,3,5,13
"DRC","optimistic_lo",19.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_lo",19.5,"infections",0,12,32.5,64.25,185.225
"DRC","optimistic_lo",20.5,"deaths",0,8,21,42.25,106.1
"DRC","optimistic_lo",20.5,"hcw_deaths",0,1,3,5,13
"DRC","optimistic_lo",20.5,"hcw_deaths_incidence",0,0,0,0,2
"DRC","optimistic_lo",20.5,"infections",0,10,26,56.5,158.675
"DRC","optimistic_lo",21.5,"deaths",0,7.75,17,38,100.175
"DRC","optimistic_lo",21.5,"hcw_deaths",0,1,3,6,13.025
"DRC","optimistic_lo",21.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",21.5,"infections",0,7,21.65,48,142.175
"DRC","optimistic_lo",22.5,"deaths",0,5,15,33,87.025
"DRC","optimistic_lo",22.5,"hcw_deaths",0,2,3,6,14.025
"DRC","optimistic_lo",22.5,"hcw_deaths_incidence",0,0,0,0,1.02500000000001
"DRC","optimistic_lo",22.5,"infections",0,5,17.625,43,115.375
"DRC","optimistic_lo",23.5,"deaths",0,4,11,27.25,74.125
"DRC","optimistic_lo",23.5,"hcw_deaths",0,2,4,6,14.025
"DRC","optimistic_lo",23.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",23.5,"infections",0,4,12.5,35.25,116.05
"DRC","optimistic_lo",24.5,"deaths",0,3,9,22,59.3000000000001
"DRC","optimistic_lo",24.5,"hcw_deaths",0,2,4,6,14.025
"DRC","optimistic_lo",24.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",24.5,"infections",0,2,11,36,103.15
"DRC","optimistic_lo",25.5,"deaths",0,2,8,20,64.2
"DRC","optimistic_lo",25.5,"hcw_deaths",0,2,4,6,14.025
"DRC","optimistic_lo",25.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",25.5,"infections",0,1,10.5,30,114.125
"DRC","optimistic_lo",26.5,"deaths",0,1.75,6,19,55.05
"DRC","optimistic_lo",26.5,"hcw_deaths",0,2,4,6,15
"DRC","optimistic_lo",26.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",26.5,"infections",0,0.75,7,25,108
"DRC","optimistic_lo",27.5,"deaths",0,1,5.8,15.25,51.2250000000001
"DRC","optimistic_lo",27.5,"hcw_deaths",0,2,4,6,15.05
"DRC","optimistic_lo",27.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",27.5,"infections",0,0,7.5,23.25,98.1
"DRC","optimistic_lo",28.5,"deaths",0,0,5,15,49.05
"DRC","optimistic_lo",28.5,"hcw_deaths",0,2,4,6,16.025
"DRC","optimistic_lo",28.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",28.5,"infections",0,0,6,24,81
"DRC","optimistic_lo",29.5,"deaths",0,0,3,11.25,47.1
"DRC","optimistic_lo",29.5,"hcw_deaths",0,2,4,6.25,17
"DRC","optimistic_lo",29.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",29.5,"infections",0,0,5,24.25,83.2
"DRC","optimistic_lo",30.5,"deaths",0,0,3,13,48.1
"DRC","optimistic_lo",30.5,"hcw_deaths",0,2,4,7,17
"DRC","optimistic_lo",30.5,"hcw_deaths_incidence",0,0,0,0,1
"DRC","optimistic_lo",30.5,"infections",0,0,7,30,110.35
"DRC","optimistic_lo",31.5,"deaths",0,0,3.9,14.25,56.025
