"scenario","particle_id","arm","n_hcw_deaths","hcw_days_lost","prevented_hcw","counterfactual_hcw","baseline_days_lost","pct_hcw_deaths_averted","pct_days_lost_averted","coverage_name","eff_name","arm_label","coverage_label","scenario_label"
"DRC",72,"ramp_high__obv_80",43.5,176489.314845374,478,913,325250.151771544,52.354874041621,45.7373612636038,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",72,"ramp_high__obv_90",34.9,133072.9060705,524,873,274804.700627583,60.0229095074456,51.5754622222269,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",72,"ramp_low__obv_50",76.3,351113.152684582,126,889,397309.522648041,14.1732283464567,11.6272999588743,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",72,"ramp_low__obv_60",105.6,436011.678882154,238,1294,509544.445141638,18.3925811437403,14.4310799500609,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",72,"ramp_low__obv_70",80.7,435232.449111167,231,1038,512877.041932705,22.2543352601156,15.1390267984984,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",72,"ramp_low__obv_80",79.9,517236.037987497,260,1059,636352.952304372,24.5514636449481,18.7186865222401,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",72,"ramp_low__obv_90",85.7,517210.473149327,337,1194,676820.090796229,28.2244556113903,23.5822812911971,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",73,"full__obv_50",22.8,102509.797433248,215,443,201752.695065727,48.5327313769752,49.1903702204065,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",73,"full__obv_60",7.1,13830.9053647546,93,164,34342.3677511184,56.7073170731707,59.7264071452844,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",73,"full__obv_70",10.9,46865.8363432308,201,310,158599.089887686,64.8387096774194,70.4501227740843,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",73,"full__obv_80",7.3,25955.4208092994,278,351,137962.055188552,79.2022792022792,81.1865510601257,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",73,"full__obv_90",4.3,24408.6008817877,366,409,210709.190158477,89.4865525672372,88.4159770803401,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_high__obv_50",24.3,111673.602344545,90,333,154158.909847321,27.027027027027,27.5594239378404,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_high__obv_60",23.9,105258.846425907,207,446,181922.680312113,46.4125560538117,42.1408885108106,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_high__obv_70",17.4,72497.0491200601,99,273,114789.748513794,36.2637362637363,36.8436205683051,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_high__obv_80",15.5,50155.6029813841,86,241,74023.8199184138,35.6846473029046,32.2439681758336,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_high__obv_90",13.6,44900.0202766103,75,211,65177.4650482679,35.5450236966825,31.1111282966297,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_low__obv_50",19.6,76994.8979297726,15,211,80796.8313215563,7.10900473933649,4.70554764289297,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_low__obv_60",36.1,128684.06834067,39,400,139702.784177203,9.75,7.88725572037041,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_low__obv_70",34.6,150015.895204952,44,390,165860.766299355,11.2820512820513,9.55311581390208,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_low__obv_80",30.4,178041.72812825,76,380,219102.802590464,20,18.7405519129591,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",73,"ramp_low__obv_90",25.1,103349.730186649,51,302,119066.667188373,16.887417218543,13.2001150051999,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",74,"full__obv_50",46.4,141014.451753595,508,972,301137.55495335,52.2633744855967,53.1727446696445,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",74,"full__obv_60",40.3,172964.181373635,583,986,418351.665590599,59.1277890466531,58.6557923393333,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",74,"full__obv_70",30,114180.049052404,698,998,373989.238670759,69.939879759519,69.4696966527098,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",74,"full__obv_80",11.7,41856.7286000052,449,566,191003.34208244,79.3286219081272,78.0858658578135,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",74,"full__obv_90",13.8,46867.634481307,1006,1144,400118.294301886,87.9370629370629,88.2865554640334,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_high__obv_50",63.5,170228.340416605,286,921,233765.301338555,31.0532030401737,27.1798083625468,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_high__obv_60",79.7,198421.418952086,523,1320,310502.14002202,39.6212121212121,36.0966018018381,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_high__obv_70",37.1,118990.173067871,301,672,206084.752287403,44.7916666666667,42.2615347583169,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_high__obv_80",55.4,275479.428571559,691,1245,571977.082283248,55.5020080321285,51.837331056712,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_high__obv_90",38.5,157261.162829514,540,925,319724.545949172,58.3783783783784,50.8135472168237,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_low__obv_50",68.7,326401.565707118,82,769,361234.218644913,10.6631989596879,9.64267811296004,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_low__obv_60",53.4,168801.277246884,90,624,188883.217386729,14.4230769230769,10.631934598365,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_low__obv_70",36.7,172132.473167236,77,444,202219.371866554,17.3423423423423,14.8783464321965,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_low__obv_80",71.2,242243.645668534,219,931,288540.249472655,23.5230934479055,16.0451111720926,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",74,"ramp_low__obv_90",70.7,241693.797904142,274,981,296343.338690757,27.9306829765545,18.4412921269147,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",75,"full__obv_50",19.6,80352.4222803993,213,409,159184.080546826,52.078239608802,49.5223253453649,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",75,"full__obv_60",26,95635.9400378993,375,635,231080.755468621,59.0551181102362,58.6136284503856,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",75,"full__obv_70",23,95086.9945330847,566,796,333680.366390794,71.1055276381909,71.5035692505437,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",75,"full__obv_80",13.6,83592.8084371638,653,789,441407.495741014,82.7629911280101,81.0622136588704,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",75,"full__obv_90",4.4,11734.6296105742,409,453,155294.647131926,90.2869757174393,92.4436354843542,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_high__obv_50",48.9,174599.134017917,232,721,259716.88266027,32.1775312066574,32.7732828803795,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_high__obv_60",44.4,191107.410093309,271,715,303612.1643833,37.9020979020979,37.0554172355087,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_high__obv_70",29.7,117989.103077637,304,601,228877.963518823,50.5823627287854,48.4489020857908,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_high__obv_80",31.1,179884.442583089,364,675,373391.06844357,53.9259259259259,51.8241174506628,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_high__obv_90",41.9,210552.043615359,728,1147,495701.377147381,63.4699215344377,57.5244182642733,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_low__obv_50",72.7,298775.981144166,120,847,338130.88608475,14.1676505312869,11.6389559665128,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_low__obv_60",61.7,281214.854288132,131,748,322953.162061882,17.5133689839572,12.923950800566,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_low__obv_70",60.1,237436.672377548,152,753,286302.533063984,20.1859229747676,17.0679107039249,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_low__obv_80",48.7,215835.984686397,147,634,256810.648260604,23.186119873817,15.9552042922406,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",75,"ramp_low__obv_90",49.8,268571.423010836,139,637,325059.940378928,21.8210361067504,17.3778772315785,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",76,"full__obv_50",38.6,251465.174858605,419,805,495388.671100801,52.0496894409938,49.2388119615604,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",76,"full__obv_60",22.5,110195.751031978,378,603,278148.116366528,62.6865671641791,60.3823486308394,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",76,"full__obv_70",11.6,54779.574789445,283,399,184151.946745699,70.9273182957394,70.2530569144122,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",76,"full__obv_80",16.5,59443.5608785056,754,919,335602.141858894,82.0457018498368,82.2874906133647,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",76,"full__obv_90",7.2,23505.4459477973,630,702,260161.382099262,89.7435897435897,90.9650518619904,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_high__obv_50",46,202396.530323048,207,667,292561.592935807,31.0344827586207,30.8191727109384,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_high__obv_60",44.9,235965.649947877,369,818,397671.812341082,45.1100244498777,40.6632196134912,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_high__obv_70",23,78556.9628546321,222,452,151596.731465868,49.1150442477876,48.1803056734642,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_high__obv_80",25.4,131842.062842507,316,570,276794.410879466,55.4385964912281,52.3682351736794,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_high__obv_90",30.7,170397.938945761,582,889,434397.4848757,65.466816647919,60.7737280075368,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_low__obv_50",30.1,151016.734313426,40,341,167013.123324617,11.7302052785924,9.57792339473815,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_low__obv_60",38.6,192191.523195445,101,487,228762.185653481,20.7392197125257,15.9863232437514,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_low__obv_70",60.7,389720.163669265,188,795,493055.106670653,23.6477987421384,20.9580920273101,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_low__obv_80",90.6,436639.088516854,298,1204,529534.783170966,24.7508305647841,17.5428881362302,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",76,"ramp_low__obv_90",41.4,148098.919444164,154,568,186939.336507958,27.112676056338,20.7770166457935,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",77,"full__obv_50",49.5,226034.077190294,511,1006,457200.321725829,50.7952286282306,50.5612602508533,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",77,"full__obv_60",22.8,87368.0206395652,388,616,223670.266228195,62.987012987013,60.9389204417408,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",77,"full__obv_70",18.4,94128.7929876845,401,585,296302.969697056,68.5470085470085,68.2322478630832,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",77,"full__obv_80",11.3,52099.4148650608,415,528,259914.290938552,78.5984848484848,79.9551557257858,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",77,"full__obv_90",1.4,3559.66866843314,193,207,37645.2822644526,93.2367149758454,90.5441838809257,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_high__obv_50",54.1,200104.097529978,256,797,284787.218353685,32.1204516938519,29.7355763763726,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_high__obv_60",41.2,243537.124353253,285,697,377939.357081542,40.8895265423242,35.5618514478478,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_high__obv_70",28.8,118262.036926987,202,490,192536.177868456,41.2244897959184,38.5767193281534,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_high__obv_80",35.1,142806.55483308,340,691,259018.909857987,49.2040520984081,44.8663594054283,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_high__obv_90",23.2,127697.653703735,248,480,224743.181843399,51.6666666666667,43.1806328199471,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_low__obv_50",70.4,297138.302720725,115,819,332070.367844325,14.041514041514,10.5194767453554,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_low__obv_60",43.8,253296.784634587,83,521,296141.099060328,15.9309021113244,14.4675340780755,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_low__obv_70",36,160539.791416973,88,448,196373.869914771,19.6428571428571,18.2478852778887,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_low__obv_80",17.1,54434.5722077404,13,184,56465.0441224578,7.06521739130435,3.59598039153894,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",77,"ramp_low__obv_90",36.5,182554.687206758,95,460,231879.46190415,20.6521739130435,21.271730705405,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",78,"full__obv_50",46.8,235820.208551047,455,923,456175.461008984,49.2957746478873,48.3049333628222,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",78,"full__obv_60",45.9,229030.307959194,637,1096,565874.333719465,58.1204379562044,59.5262950956287,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",78,"full__obv_70",34.8,146727.998099993,842,1190,494122.399657954,70.7563025210084,70.3053336174271,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",78,"full__obv_80",24.5,68785.679733868,935,1180,361825.556280663,79.2372881355932,80.9892699562349,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",78,"full__obv_90",4.4,25088.2595018076,447,491,236171.115509407,91.0386965376782,89.3770838793331,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_high__obv_50",37.2,144901.769555251,199,571,210844.751235482,34.8511383537653,31.2756098000196,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_high__obv_60",53.3,202940.599708653,378,911,322265.270440316,41.4928649835346,37.0268476552337,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_high__obv_70",55.8,272749.503069772,502,1060,474046.58517078,47.3584905660377,42.4635654802762,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_high__obv_80",34.1,123501.461816369,436,777,272392.569923861,56.1132561132561,54.6604880408853,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_high__obv_90",21.5,123384.706764668,254,469,258203.391140543,54.1577825159915,52.2141416425053,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_low__obv_50",99.4,485010.418565188,108,1102,534126.590130338,9.80036297640653,9.19560502561101,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_low__obv_60",118.5,519473.76081168,302,1487,617618.563477878,20.3093476798924,15.8908440370598,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_low__obv_70",65.8,324166.708092898,161,819,390497.435480966,19.6581196581197,16.9862133169633,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_low__obv_80",58.2,238775.697322519,144,726,287972.989212542,19.8347107438017,17.0839952818327,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",78,"ramp_low__obv_90",72.1,234470.64212583,255,976,285390.984795695,26.1270491803279,17.8423094570832,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",79,"full__obv_50",54.7,257015.482325276,548,1095,532415.465705962,50.0456621004566,51.7265183150749,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",79,"full__obv_60",43.6,142626.827479713,644,1080,363856.396511737,59.6296296296296,60.8013411755117,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",79,"full__obv_70",24.4,79672.4902014669,544,788,268914.44190838,69.0355329949239,70.3725506015733,"full","obv_70","70%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",79,"full__obv_80",18,90824.9531567698,834,1014,456240.524471119,82.2485207100592,80.0927475124978,"full","obv_80","80%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",79,"full__obv_90",6.7,30706.5824697413,622,689,306079.398734069,90.2757619738752,89.9677722196455,"full","obv_90","90%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_high__obv_50",63,229165.206457729,365,995,347350.922592626,36.6834170854271,34.0248746866021,"ramp_high","obv_50","50%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_high__obv_60",57.1,215137.429379652,374,945,336717.325310787,39.5767195767196,36.1074072499588,"ramp_high","obv_60","60%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_high__obv_70",33.7,183872.647109021,263,600,301936.627843651,43.8333333333333,39.1022386312686,"ramp_high","obv_70","70%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_high__obv_80",36.7,159638.83248275,412,779,306460.834936998,52.8883183568678,47.9088959228448,"ramp_high","obv_80","80%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_high__obv_90",19.3,91743.2672981893,193,386,175607.605587227,50,47.7566663520054,"ramp_high","obv_90","90%","Ramp high (0%->80%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_low__obv_50",119.3,771806.040505376,268,1461,924620.028163482,18.3436002737851,16.5272201556818,"ramp_low","obv_50","50%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_low__obv_60",101,481679.802866055,206,1216,553794.424343317,16.9407894736842,13.0219117974643,"ramp_low","obv_60","60%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_low__obv_70",76.4,314386.332559766,196,960,367950.437714149,20.4166666666667,14.557423952841,"ramp_low","obv_70","70%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_low__obv_80",69.8,269723.173028084,198,896,330870.612614055,22.0982142857143,18.4807708073177,"ramp_low","obv_80","80%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",79,"ramp_low__obv_90",75.1,466298.873878498,265,1016,603434.435175357,26.0826771653543,22.7258428261569,"ramp_low","obv_90","90%","Ramp low (0%->50%)","DRC (Middle, PlusPlus)"
"DRC",80,"full__obv_50",39.1,169456.615657546,387,778,327887.812549823,49.7429305912596,48.3187208637721,"full","obv_50","50%","Full (100%)","DRC (Middle, PlusPlus)"
"DRC",80,"full__obv_60",26,112129.892160114,391,651,273949.538772656,60.0614439324117,59.0691436596403,"full","obv_60","60%","Full (100%)","DRC (Middle, PlusPlus)"
